,Product_Name,Link,Product_Image,Price,Details
21,MINIMALIST PALAZZO TROUSERS,https://www.zara.com/in/en/minimalist-palazzo-trousers-p08258357.html,[],"₹ 4,990.00",Semi-sheer trousers made of a viscose blend. Elasticated waistband. Side pockets hidden in the seam. Lining. Wide leg.
23,ASYMMETRIC SHIRT WITH STRIPES,https://www.zara.com/in/en/asymmetric-shirt-with-stripes-p05644812.html,[],"₹ 2,290.00","Shirt with an asymmetric neckline, long sleeves and pleats at the waist."
24,STRIPED PALAZZO TROUSERS,https://www.zara.com/in/en/striped-palazzo-trousers-p05644815.html,[],"₹ 2,290.00",High-waist trousers with an elastic waistband and wide-leg design.
26,ANIMAL PRINT SATIN SHIRT,https://www.zara.com/in/en/animal-print-satin-shirt-p01971170.html,[],"₹ 3,290.00",Flowing collared shirt with long cuffed sleeves. Button-up front.
27,ANIMAL PRINT FLARED TROUSERS,https://www.zara.com/in/en/animal-print-flared-trousers-p07484231.html,[],"₹ 3,290.00","Flowing high-waist trousers. Flared hems. Front zip fly, inside button and metal hook fastening."
29,ASYMMETRIC GATHERED TOP,https://www.zara.com/in/en/asymmetric-gathered-top-p00085846.html,[],"₹ 2,590.00",Sleeveless round neck top made of stretch fabric. Featuring an asymmetric hem and a buttoned opening at the back.
30,CROPPED FLARED LEGGINGS,https://www.zara.com/in/en/cropped-flared-leggings-p00085838.html,[],"₹ 2,290.00",High-waist stretchy leggings. Flared hems.
31,CROPPED JACKET WITH TOPSTITCHING,https://www.zara.com/in/en/cropped-jacket-with-topstitching-p01478326.html,[],"₹ 5,590.00",Cropped jacket with a lapel collar. Long sleeves with shoulder pads and buttoned tabs. Flap detail on the chest and contrast topstitching. Button-up front.
32,STRAIGHT FIT TROUSERS WITH TOPSTITCHING,https://www.zara.com/in/en/straight-fit-trousers-with-topstitching-p01478226.html,[],"₹ 3,290.00",Mid-rise trousers with belt loops. Side pockets and false welt pockets on the back. Contrast topstitching detail. Front zip and button fastening.
34,LONG SLEEVE FLOWING TOP,https://www.zara.com/in/en/long-sleeve-flowing-top-p08686452.html,[],"₹ 1,890.00",Flowing top with a high neck and long sleeves.
35,FLOWING WIDE-LEG TROUSERS,https://www.zara.com/in/en/flowing-wide-leg-trousers-p08686455.html,[],"₹ 2,290.00",Mid-waist trousers featuring an elasticated waistband with adjustable drawstrings. Wide-leg design.
36,LINEN BLEND CROSSOVER SKIRT,https://www.zara.com/in/en/linen-blend-vest-and-skirt-set-pT0271247800.html,[],"₹ 3,290.00","Midi skirt made of a linen blend. Featuring an asymmetric waist with belt loops, front welt pocket and front button fastening."
39,SEQUINNED SATIN SHIRT,https://www.zara.com/in/en/sequinned-satin-shirt-p02731242.html,[],"₹ 5,990.00","Collared shirt made of viscose. Featuring long cuffed sleeves, embroidered sequin appliqués, side vents at the hem and front button fastening."
40,SEQUINNED SATIN TROUSERS,https://www.zara.com/in/en/sequinned-satin-trousers-p02731092.html,[],"₹ 5,990.00",High-waist trousers made of viscose. Elastic waistband with adjustable drawstrings. Side pockets and rear patch pockets. Embroidery detail with sequin appliqués. Straight-leg design.
42,TAILORED WAISTCOAT,https://www.zara.com/in/en/tailored-waistcoat-p02753535.html,[],"₹ 2,990.00",Sleeveless waistcoat with a V-neck. Front jetted pockets on the front. Button-up front.
43,STRAIGHT-LEG TROUSERS WITH TURN-UP HEMS,https://www.zara.com/in/en/straight-leg-trousers-with-turn-up-hems-p02753435.html,[],"₹ 3,290.00","High-waist trousers featuring front pockets and a rear false welt pockets. Straight-leg design and turn-up hems. Front zip fly, interior button and metal hook fastening."
45,POPLIN WRAP SHIRT,https://www.zara.com/in/en/poplin-wrap-shirt-p09479282.html,[],"₹ 3,290.00",Collared shirt featuring long sleeves with cuffs. Crossover fabric detail on the front with a knot. Button-up front hidden by a placket.
46,WIDE-LEG POPLIN TROUSERS,https://www.zara.com/in/en/wide-leg-poplin-trousers-p07563242.html,[],"₹ 3,290.00",Mid-rise trousers made of cotton with an elasticated waistband and adjustable drawstrings. Side in-seam pockets. Wide-leg design.
48,SATIN BOMBER JACKET,https://www.zara.com/in/en/satin-bomber-jacket-p07854591.html,[],"₹ 3,990.00",Bomber jacket with a round neckline and long sleeves. Front flap pockets and a zipped sleeve pocket. Elasticated trims. Front fastening with metal zip.
49,SATIN CARGO TROUSERS,https://www.zara.com/in/en/satin-cargo-trousers-p07845591.html,[],"₹ 3,290.00","High-waist trousers featuring an elasticated waistband at the back. Front pockets and side patch pockets with flaps. Straight-leg design. Front zip fly, interior button and metal hook fastening."
51,CREASED-EFFECT SATIN HALTER TOP,https://www.zara.com/in/en/creased-effect-satin-halter-top-p09878151.html,[],"₹ 2,590.00",Halter top with a buttoned opening at the back.
52,CREASED-EFFECT SATIN TROUSERS,https://www.zara.com/in/en/creased-effect-satin-trousers-p09878251.html,[],"₹ 3,290.00",High-waist trousers with an elasticated waistband. Front pockets. Straight leg.
54,LINEN SHIRT WITH POCKET,https://www.zara.com/in/en/linen-shirt-with-pocket-p04786320.html,[],"₹ 3,290.00",100% linen collared shirt. Sleeves falling below the elbow. Patch pocket on the chest. Asymmetric hem. Button-up front.
55,LINEN TROUSERS,https://www.zara.com/in/en/linen-trousers-p04786321.html,[],"₹ 3,290.00","Mid-rise trousers made of 100% linen. Belt loops. Front and back pockets, frayed hems and front zip fly and top button fastening."
