,Product_Name,Link,Product_Image,Price,Details
19,INTERWOVEN CHAIN NECKLACE,https://www.zara.com/in/en/interwoven-chain-necklace-p04736243.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4736/243/303/2/w/448/4736243303_1_1_1.jpg?ts=1692607629660': 'Image 0 of INTERWOVEN CHAIN NECKLACE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4736/243/303/2/w/448/4736243303_2_1_1.jpg?ts=1692607629479': 'Image 1 of INTERWOVEN CHAIN NECKLACE from Zara'}]","₹ 1,590.00",Metal necklace with interwoven chain. Lobster clasp fastening.
22,MAXI BUTTON EARRINGS,https://www.zara.com/in/en/maxi-button-earrings-p01856338.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/338/303/2/w/448/1856338303_1_1_1.jpg?ts=1692607629501': 'Image 0 of MAXI BUTTON EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/338/303/2/w/448/1856338303_6_1_1.jpg?ts=1692774445703': 'Image 1 of MAXI BUTTON EARRINGS from Zara'}]","₹ 1,590.00",Metal round earrings. Push-back clasps.
23,KAFTAN WITH WOODEN BEADS,https://www.zara.com/in/en/kaftan-with-wooden-beads-p06188010.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6188/010/712/2/w/448/6188010712_1_1_1.jpg?ts=1683728027400': 'Image 0 of KAFTAN WITH WOODEN BEADS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6188/010/712/2/w/448/6188010712_2_1_1.jpg?ts=1683728027292': 'Image 1 of KAFTAN WITH WOODEN BEADS from Zara'}]","₹ 3,990.00",V-neck kaftan with short sleeves. Drawstrings with wooden beads.
24,ASYMMETRIC DENIM WAISTCOAT,https://www.zara.com/in/en/asymmetric-denim-waistcoat-p03183206.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3183/206/400/2/w/448/3183206400_1_1_1.jpg?ts=1692350044208': 'Image 0 of ASYMMETRIC DENIM WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3183/206/400/2/w/448/3183206400_2_1_1.jpg?ts=1692350044209': 'Image 1 of ASYMMETRIC DENIM WAISTCOAT from Zara'}]","₹ 2,590.00","Waistcoat made of denim. Featuring an asymmetric neckline, front patch pocket and belt with metal buckle fastening at the waist."
25,ASYMMETRIC DENIM SLEEVES,https://www.zara.com/in/en/asymmetric-denim-sleeves-p03183207.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3183/207/400/2/w/448/3183207400_1_1_1.jpg?ts=1692350043823': 'Image 0 of ASYMMETRIC DENIM SLEEVES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3183/207/400/2/w/448/3183207400_2_1_1.jpg?ts=1692350044504': 'Image 1 of ASYMMETRIC DENIM SLEEVES from Zara'}]","₹ 2,290.00",Sleeves made of denim. Featuring an asymmetric neckline and adjustable metal buckle fastening.
29,AVIATOR SUNGLASSES,https://www.zara.com/in/en/aviator-sunglasses-p02727201.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2727/201/303/3/w/448/2727201303_1_1_1.jpg?ts=1685703939310': 'Image 0 of AVIATOR SUNGLASSES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2727/201/303/2/w/448/2727201303_6_1_1.jpg?ts=1684420623308': 'Image 1 of AVIATOR SUNGLASSES from Zara'}]","₹ 1,990.00",Aviator-style sunglasses with a metal frame. Case included.100% UV Protection. Category 3.
30,PRINTED MAXI BAG,https://www.zara.com/in/en/printed-maxi-bag-p02856218.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2856/205/670/2/w/448/2856205670_1_1_1.jpg?ts=1685615819865': 'Image 0 of PRINTED MAXI BAG from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2856/205/670/2/w/448/2856205670_6_1_1.jpg?ts=1685621131802': 'Image 1 of PRINTED MAXI BAG from Zara'}]","₹ 3,290.00",Max quilted tote bag. Shoulder strap.Height x Length x Width: 50 x 74 x 10 cm. / 19.6 x 29.1 x 3.9″
31,RESIN SUNGLASSES,https://www.zara.com/in/en/resin-sunglasses-p02727203.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2727/203/760/12/w/448/2727203760_1_1_1.jpg?ts=1685704020015': 'Image 0 of RESIN SUNGLASSES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2727/203/760/2/w/448/2727203760_2_1_1.jpg?ts=1684420170527': 'Image 1 of RESIN SUNGLASSES from Zara'}]","₹ 1,990.00",Resin sunglasses. Case included.100% UV Protection. Category 3.
32,SURPLICE SWIMSUIT WITH METAL PIECE,https://www.zara.com/in/en/surplice-swimsuit-with-metal-piece-p00167234.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0167/234/800/12/w/448/0167234800_1_1_1.jpg?ts=1688480100062': 'Image 0 of SURPLICE SWIMSUIT WITH METAL PIECE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0167/234/800/12/w/448/0167234800_2_1_1.jpg?ts=1688480100068': 'Image 1 of SURPLICE SWIMSUIT WITH METAL PIECE from Zara'}]","₹ 3,290.00","Swimsuit featuring removable cups, a surplice neckline and thin straps. Metal appliqué detail on the front."
33,WIDE LEATHER BELT,https://www.zara.com/in/en/wide-leather-belt-p06399208.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6399/208/800/2/w/448/6399208800_1_1_1.jpg?ts=1691675319810': 'Image 0 of WIDE LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6399/208/800/2/w/448/6399208800_2_1_1.jpg?ts=1691675320008': 'Image 1 of WIDE LEATHER BELT from Zara'}]","₹ 2,590.00",Leather belt. Fastening with metal buckle and belt loop.
34,IRREGULAR HOOP EARRINGS,https://www.zara.com/in/en/irregular-hoop-earrings-p04736242.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4736/242/303/2/w/448/4736242303_1_1_1.jpg?ts=1691675319976': 'Image 0 of IRREGULAR HOOP EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4736/242/303/2/w/448/4736242303_2_1_1.jpg?ts=1691675320078': 'Image 1 of IRREGULAR HOOP EARRINGS from Zara'}]","₹ 1,590.00",Irregular hoop-shaped metallic earrings. Push-back fastening.
35,OVAL EARRINGS,https://www.zara.com/in/en/oval-earrings-p04736236.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4736/236/303/17/w/448/4736236303_1_1_1.jpg?ts=1691736630947': 'Image 0 of OVAL EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4736/236/303/17/w/448/4736236303_2_1_1.jpg?ts=1691736631344': 'Image 1 of OVAL EARRINGS from Zara'}]","₹ 1,590.00",Contrast metallic oval earrings. Push-back and clip closure.
37,MINI HOOP EARRINGS,https://www.zara.com/in/en/mini-hoop-earrings-p01856286.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/286/881/2/w/448/1856286881_1_1_1.jpg?ts=1691675320097': 'Image 0 of MINI HOOP EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/286/881/2/w/448/1856286881_2_1_1.jpg?ts=1691675319747': 'Image 1 of MINI HOOP EARRINGS from Zara'}]","₹ 1,590.00",Small metal hoop earrings. Push-back closure.
48,PACK OF HOOP EARRINGS,https://www.zara.com/in/en/pack-of-hoop-earrings-p01856255.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/255/303/17/w/448/1856255303_1_1_1.jpg?ts=1691582964428': 'Image 0 of PACK OF HOOP EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/255/303/2/w/448/1856255303_6_1_1.jpg?ts=1691136136526': 'Image 1 of PACK OF HOOP EARRINGS from Zara'}]",₹ 990.00,- Metal earrings. Click fastening. - Metal earrings with rhinestone appliqué. Click fastening. - Metal earrings with rhinestone appliqué. Push-back fastening.
49,PACK OF NECKLACES,https://www.zara.com/in/en/pack-of-necklaces-p01856265.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/265/303/3/w/448/1856265303_1_1_1.jpg?ts=1690546400962': 'Image 0 of PACK OF NECKLACES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/265/303/3/w/448/1856265303_2_1_1.jpg?ts=1690546401059': 'Image 1 of PACK OF NECKLACES from Zara'}]","₹ 1,590.00",Three-pack of necklaces:- Metal chain link necklace. Lobster clasp fastening. - Metal necklace. Lobster clasp fastening. - Metal necklace. Lobster clasp fastening.View more
53,PACK OF HOOP EARRINGS,https://www.zara.com/in/en/pack-of-hoop-earrings-p01856256.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/256/808/2/w/448/1856256808_1_1_1.jpg?ts=1690530689657': 'Image 0 of PACK OF HOOP EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/256/808/2/w/448/1856256808_2_1_1.jpg?ts=1690530689449': 'Image 1 of PACK OF HOOP EARRINGS from Zara'}]",₹ 990.00,- Metal earrings. Push-back fastening. - Metal earrings. Push-back fastening.
55,MEDIUM HOOP EARRINGS,https://www.zara.com/in/en/medium-hoop-earrings-p01856257.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/257/303/3/w/448/1856257303_1_1_1.jpg?ts=1690546400594': 'Image 0 of MEDIUM HOOP EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/257/303/2/w/448/1856257303_6_1_1.jpg?ts=1690533838987': 'Image 1 of MEDIUM HOOP EARRINGS from Zara'}]",₹ 990.00,Metal earrings. Push-back fastening.
56,PACK OF RHINESTONE NECKLACES,https://www.zara.com/in/en/pack-of-rhinestone-necklaces-p01856261.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/261/303/3/w/448/1856261303_1_1_1.jpg?ts=1690546400498': 'Image 0 of PACK OF RHINESTONE NECKLACES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/261/303/3/w/448/1856261303_2_1_1.jpg?ts=1690546400623': 'Image 1 of PACK OF RHINESTONE NECKLACES from Zara'}]","₹ 1,590.00",Two-pack of necklaces:- Metal necklace.- Metal necklace with rhinestone appliqués.
57,PACK OF FRESH WATER PEARL BEAD NECKLACES,https://www.zara.com/in/en/pack-of-fresh-water-pearl-bead-necklaces-p01856260.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/260/303/3/w/448/1856260303_1_1_1.jpg?ts=1690546400539': 'Image 0 of PACK OF FRESH WATER PEARL BEAD NECKLACES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/260/303/2/w/448/1856260303_6_1_1.jpg?ts=1690533839633': 'Image 1 of PACK OF FRESH WATER PEARL BEAD NECKLACES from Zara'}]","₹ 1,590.00",Two-pack of necklaces:- Metal necklace.- Metal necklace with faux pearl bead appliqués.
58,BEADED CROCHET TOP,https://www.zara.com/in/en/beaded-crochet-top-p04340008.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4340/008/330/2/w/448/4340008330_1_1_1.jpg?ts=1687861189709': 'Image 0 of BEADED CROCHET TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4340/008/330/2/w/448/4340008330_6_1_1.jpg?ts=1687787380026': 'Image 1 of BEADED CROCHET TOP from Zara'}]","₹ 5,990.00",Crochet top with multicoloured beads. Round neck and back fastening.
59,CROCHET CHOKER WITH FRINGING,https://www.zara.com/in/en/crochet-choker-with-fringing-p04340005.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4340/005/330/2/w/448/4340005330_1_1_1.jpg?ts=1687861189223': 'Image 0 of CROCHET CHOKER WITH FRINGING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4340/005/330/2/w/448/4340005330_6_1_1.jpg?ts=1688053349002': 'Image 1 of CROCHET CHOKER WITH FRINGING from Zara'}]","₹ 1,990.00",Crochet choker with bead appliqués and fringing. Braided tie closure.
60,STRIPED CROCHET HAT,https://www.zara.com/in/en/striped-crochet-hat-p03920214.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3920/214/703/2/w/448/3920214703_1_1_1.jpg?ts=1687861188860': 'Image 0 of STRIPED CROCHET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3920/214/703/2/w/448/3920214703_6_1_1.jpg?ts=1687776280826': 'Image 1 of STRIPED CROCHET HAT from Zara'}]","₹ 2,290.00",Hat made of crochet fabric.
61,BEADED FLORAL EARRINGS,https://www.zara.com/in/en/beaded-floral-earrings-p04340006.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4340/006/330/3/w/448/4340006330_1_1_1.jpg?ts=1687963869620': 'Image 0 of BEADED FLORAL EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4340/006/330/3/w/448/4340006330_2_1_1.jpg?ts=1687963869508': 'Image 1 of BEADED FLORAL EARRINGS from Zara'}]","₹ 1,990.00",Flower-shaped dangle earrings with fabric and multicoloured bead details. Push-back and clip closure.
62,ASYMMETRIC HEART EARRINGS,https://www.zara.com/in/en/asymmetric-heart-earrings-p01856319.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/319/808/2/w/448/1856319808_1_1_1.jpg?ts=1691049410533': 'Image 0 of ASYMMETRIC HEART EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/319/808/2/w/448/1856319808_2_1_1.jpg?ts=1691049410550': 'Image 1 of ASYMMETRIC HEART EARRINGS from Zara'}]","₹ 1,590.00",Heart-shaped metal earrings with faux pearl appliqués. Push-back closure.
63,PACK OF RESIN RINGS,https://www.zara.com/in/en/pack-of-resin-rings-p04736241.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4736/241/805/2/w/448/4736241805_1_1_1.jpg?ts=1691049409954': 'Image 0 of PACK OF RESIN RINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4736/241/805/2/w/448/4736241805_2_1_1.jpg?ts=1691049409945': 'Image 1 of PACK OF RESIN RINGS from Zara'}]","₹ 1,590.00",Pack of two metal rings with a transparent resin stone.Measurements: 17 mm and 18 mm.
66,COLOURED RHINESTONE EARRINGS,https://www.zara.com/in/en/coloured-rhinestone-earrings-p01856289.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/289/303/2/w/448/1856289303_1_1_1.jpg?ts=1691049410334': 'Image 0 of COLOURED RHINESTONE EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/289/303/2/w/448/1856289303_2_1_1.jpg?ts=1691049410598': 'Image 1 of COLOURED RHINESTONE EARRINGS from Zara'}]","₹ 1,590.00",Metal earrings with coloured rhinestones. Push-back and clip closure.
67,ROLLED HOOP EARRINGS,https://www.zara.com/in/en/rolled-hoop-earrings-p01856258.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/258/303/2/w/448/1856258303_1_1_1.jpg?ts=1691049410029': 'Image 0 of ROLLED HOOP EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/258/303/2/w/448/1856258303_2_1_1.jpg?ts=1691049410424': 'Image 1 of ROLLED HOOP EARRINGS from Zara'}]",₹ 990.00,Twisted metal hoop earrings. Push-back closure.
69,ASYMMETRIC EARRINGS,https://www.zara.com/in/en/asymmetric-earrings-p01856295.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/295/303/2/w/448/1856295303_1_1_1.jpg?ts=1691049410312': 'Image 0 of ASYMMETRIC EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/295/303/2/w/448/1856295303_2_1_1.jpg?ts=1691049410344': 'Image 1 of ASYMMETRIC EARRINGS from Zara'}]","₹ 1,590.00",Metal asymmetric earrings. Push-back closure.
71,CASCADING NECKLACE WITH BEADS,https://www.zara.com/in/en/cascading-necklace-with-beads-p01070201.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1070/201/700/2/w/448/1070201700_1_1_1.jpg?ts=1688032290705': 'Image 0 of CASCADING NECKLACE WITH BEADS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1070/201/700/2/w/448/1070201700_2_1_1.jpg?ts=1688032290110': 'Image 1 of CASCADING NECKLACE WITH BEADS from Zara'}]","₹ 2,990.00",Cascading necklace with beads in different materials. Lobster clasp fastening.
72,BEADED FLORAL EARRINGS,https://www.zara.com/in/en/beaded-floral-earrings-p07243204.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7243/204/630/2/w/448/7243204630_1_1_1.jpg?ts=1688032290971': 'Image 0 of BEADED FLORAL EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7243/204/630/2/w/448/7243204630_6_1_1.jpg?ts=1688119006389': 'Image 1 of BEADED FLORAL EARRINGS from Zara'}]","₹ 1,990.00",Flower-shaped long earrings made of tulle with beading. Push-back and clip closure.
75,REVERSIBLE RUSTIC HAT,https://www.zara.com/in/en/reversible-rustic-hat-p00653236.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0653/236/052/2/w/448/0653236052_1_1_1.jpg?ts=1688032289837': 'Image 0 of REVERSIBLE RUSTIC HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0653/236/052/2/w/448/0653236052_2_1_1.jpg?ts=1688032290158': 'Image 1 of REVERSIBLE RUSTIC HAT from Zara'}]","₹ 2,590.00","Reversible hat made of a cotton, linen and jute blend."
77,PRINTED LINEN BLEND SCARF,https://www.zara.com/in/en/printed-linen-blend-scarf-p09967201.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9967/201/330/3/w/448/9967201330_1_1_1.jpg?ts=1688460607161': 'Image 0 of PRINTED LINEN BLEND SCARF from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9967/201/330/2/w/448/9967201330_6_1_1.jpg?ts=1688554589640': 'Image 1 of PRINTED LINEN BLEND SCARF from Zara'}]","₹ 2,290.00",Scarf made of a linen blend with frayed edges.Measurements: 187 x 105 cm. / 73.6 x 41.3″
79,RIPPED DENIM CAP,https://www.zara.com/in/en/ripped-denim-cap-p03920237.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0653/268/811/2/w/448/0653268811_2_1_1.jpg?ts=1689088656441': 'Image 0 of RIPPED DENIM CAP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0653/268/811/2/w/448/0653268811_6_1_1.jpg?ts=1689159279766': 'Image 1 of RIPPED DENIM CAP from Zara'}]","₹ 1,590.00",Peak cap made of denim fabric. Adjustable at the back. Ripped details.
81,TRIPLE DIAMOND-SHAPED EARRINGS,https://www.zara.com/in/en/triple-diamond-shaped-earrings-p01124021.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1124/021/303/3/w/448/1124021303_1_1_1.jpg?ts=1685008128900': 'Image 0 of TRIPLE DIAMOND-SHAPED EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1124/021/303/3/w/448/1124021303_2_1_1.jpg?ts=1685008128800': 'Image 1 of TRIPLE DIAMOND-SHAPED EARRINGS from Zara'}]","₹ 1,590.00",Metal dangle earrings in the shape of diamonds. Push-back closure.
82,RESIN NECKLACE,https://www.zara.com/in/en/resin-necklace-p01856277.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/277/808/12/w/448/1856277808_1_1_1.jpg?ts=1689680843555': 'Image 0 of RESIN NECKLACE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/277/808/12/w/448/1856277808_2_1_1.jpg?ts=1689680842934': 'Image 1 of RESIN NECKLACE from Zara'}]","₹ 2,590.00",Metallic necklace with transparent resin stones. Lobster clasp fastening.
83,RESIN EARRINGS,https://www.zara.com/in/en/resin-earrings-p01856269.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/269/808/17/w/448/1856269808_1_1_1.jpg?ts=1689758409775': 'Image 0 of RESIN EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/269/808/17/w/448/1856269808_2_1_1.jpg?ts=1689758409870': 'Image 1 of RESIN EARRINGS from Zara'}]","₹ 1,590.00",Metal earrings with transparent resin stone. Push-back and clip closure.
84,FAUX PEARL CHAIN LINK EARRINGS,https://www.zara.com/in/en/faux-pearl-chain-link-earrings-p01856271.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1856/271/808/12/w/448/1856271808_1_1_1.jpg?ts=1689680843776': 'Image 0 of FAUX PEARL CHAIN LINK EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1856/271/808/12/w/448/1856271808_2_1_1.jpg?ts=1689680842538': 'Image 1 of FAUX PEARL CHAIN LINK EARRINGS from Zara'}]","₹ 1,590.00",Metal chain link earrings with a ball and faux pearl pendant. Push-back clasps.
85,PACK OF METALLIC BRACELETS,https://www.zara.com/in/en/pack-of-metallic-bracelets-p04548228.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4548/228/808/12/w/448/4548228808_1_1_1.jpg?ts=1689680843456': 'Image 0 of PACK OF METALLIC BRACELETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4548/228/808/12/w/448/4548228808_2_1_1.jpg?ts=1689680843201': 'Image 1 of PACK OF METALLIC BRACELETS from Zara'}]","₹ 1,590.00",Pack of textured metal bracelets.
86,XL POLARISED SUNGLASSES,https://www.zara.com/in/en/xl-polarised-sunglasses-p02727007.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2727/007/800/2/w/448/2727007800_6_1_1.jpg?ts=1689602885857': 'Image 0 of XL POLARISED SUNGLASSES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2727/007/800/2/w/448/2727007800_6_2_1.jpg?ts=1689601550357': 'Image 1 of XL POLARISED SUNGLASSES from Zara'}]","₹ 2,290.00",Sunglasses with XL shield.100% UV Protection. Category 3.
