,Product_Name,Link,Product_Image,Price,Details
13,SHORT PRINTED DRESS,https://www.zara.com/in/en/short-printed-dress-p09878231.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/231/916/17/w/448/9878231916_1_1_1.jpg?ts=1690983019106': 'Image 0 of SHORT PRINTED DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/231/916/17/w/448/9878231916_2_1_1.jpg?ts=1690983019034': 'Image 1 of SHORT PRINTED DRESS from Zara'}]","₹ 3,290.00",Short dress with a slot collar and long sleeves with elasticated trims. Front lace trim. Ruffled hem.
14,PLUMETIS SHIRT WITH RUFFLES,https://www.zara.com/in/en/plumetis-shirt-with-ruffles-p08088825.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8088/825/712/2/w/448/8088825712_1_1_1.jpg?ts=1689328169911': 'Image 0 of PLUMETIS SHIRT WITH RUFFLES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8088/825/712/2/w/448/8088825712_2_1_1.jpg?ts=1689328173867': 'Image 1 of PLUMETIS SHIRT WITH RUFFLES from Zara'}]","₹ 2,990.00",Shirt featuring a slot collar and long sleeves with elasticated trims. Lace trim and ruffle details. Button-up front.This garment is not lined.
15,RAMIE SHIRT WITH KNOT DETAIL,https://www.zara.com/in/en/ramie-shirt-with-knot-detail-p02731275.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2731/275/251/2/w/448/2731275251_1_1_1.jpg?ts=1689665199599': 'Image 0 of RAMIE SHIRT WITH KNOT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2731/275/251/2/w/448/2731275251_2_1_1.jpg?ts=1689665200117': 'Image 1 of RAMIE SHIRT WITH KNOT DETAIL from Zara'}]","₹ 3,290.00","Shirt made of 100% ramie. Johnny collar with long sleeves, elasticated cuffs and ruffle trims. Hem with a knot in the same fabric. Button-up front."
16,HIGH-HEEL CAGE SANDALS,https://www.zara.com/in/en/high-heel-cage-sandals-p11382210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1382/210/808/2/w/448/1382210808_1_1_1.jpg?ts=1690189294573': 'Image 0 of HIGH-HEEL CAGE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1382/210/808/2/w/448/1382210808_2_1_1.jpg?ts=1690189295172': 'Image 1 of HIGH-HEEL CAGE SANDALS from Zara'}]","₹ 3,990.00","Mid-heel cage sandals with thin straps. Buckled ankle strap fastening. Pointed toe. Heel height of 6.2 cm. / 2.4″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
17,SATIN PLAYSUIT,https://www.zara.com/in/en/satin-playsuit-p09878233.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/233/420/2/w/448/9878233420_1_1_1.jpg?ts=1690386809715': 'Image 0 of SATIN PLAYSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/233/420/2/w/448/9878233420_2_1_1.jpg?ts=1690386810813': 'Image 1 of SATIN PLAYSUIT from Zara'}]","₹ 3,290.00",V-neck playsuit with wide sleeves falling below the elbow. Elasticated waist. Lining. Fastening with buttoned opening at the back.
21,POINTELLE RUFFLED KNIT TOP,https://www.zara.com/in/en/pointelle-ruffled-knit-top-p04331117.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4331/117/712/2/w/448/4331117712_1_1_1.jpg?ts=1690983359063': 'Image 0 of POINTELLE RUFFLED KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4331/117/712/2/w/448/4331117712_2_1_1.jpg?ts=1690983359408': 'Image 1 of POINTELLE RUFFLED KNIT TOP from Zara'}]","₹ 3,290.00",Top with a round neck and long sleeves. Ruffle trims.
22,PRINTED MIDI DRESS,https://www.zara.com/in/en/printed-midi-dress-p05107246.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5107/246/330/2/w/448/5107246330_1_1_1.jpg?ts=1688125288863': 'Image 0 of PRINTED MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5107/246/330/2/w/448/5107246330_2_1_1.jpg?ts=1688125288804': 'Image 1 of PRINTED MIDI DRESS from Zara'}]","₹ 5,590.00","Midi dress made of cotton. Featuring a straight neckline, puff sleeves falling below the elbow and smocking."
23,STRAPLESS PRINTED DRESS,https://www.zara.com/in/en/strapless-printed-dress-p02731251.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2731/251/330/2/w/448/2731251330_1_1_1.jpg?ts=1688125288757': 'Image 0 of STRAPLESS PRINTED DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2731/251/330/2/w/448/2731251330_2_1_1.jpg?ts=1688125289641': 'Image 1 of STRAPLESS PRINTED DRESS from Zara'}]","₹ 3,990.00",Long strapless dress made of cotton. Elastic smocked fabric.
24,LINEN MIDI SKIRT,https://www.zara.com/in/en/linen-midi-skirt-p02731270.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2731/270/681/22/w/448/2731270681_1_1_1.jpg?ts=1690543501585': 'Image 0 of LINEN MIDI SKIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2731/270/681/22/w/448/2731270681_2_1_1.jpg?ts=1690543496410': 'Image 1 of LINEN MIDI SKIRT from Zara'}]","₹ 3,290.00",High-waist midi skirt made of linen. Flared hem. Invisible side zip fastening.
25,TRF LOOSE-FIT MID-RISE JEANS,https://www.zara.com/in/en/trf-loose-fit-mid-rise-jeans-p04365233.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9213/230/400/2/w/448/9213230400_1_1_1.jpg?ts=1689240019724': 'Image 0 of TRF LOOSE-FIT MID-RISE JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9213/230/400/2/w/448/9213230400_2_1_1.jpg?ts=1689240021322': 'Image 1 of TRF LOOSE-FIT MID-RISE JEANS from Zara'}]","₹ 3,290.00",LOOSE-FIT - MID-RISE - FULL LENGTHMid-rise jeans with a five-pocket design. Long straight leg and front zip fly and metal top button fastening.
26,SATEEN TOP,https://www.zara.com/in/en/sateen-top-p03158331.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3158/331/800/19/w/448/3158331800_1_1_1.jpg?ts=1689349492555': 'Image 0 of SATEEN TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3158/331/800/19/w/448/3158331800_2_1_1.jpg?ts=1689349492811': 'Image 1 of SATEEN TOP from Zara'}]","₹ 2,290.00",Short sleeve top with a round neckline. Featuring a buttoned opening at the back.
27,PRINTED MIDI SKIRT,https://www.zara.com/in/en/printed-midi-skirt-p06895075.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6895/075/400/2/w/448/6895075400_1_1_1.jpg?ts=1688726747764': 'Image 0 of PRINTED MIDI SKIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6895/075/400/2/w/448/6895075400_2_1_1.jpg?ts=1688726748747': 'Image 1 of PRINTED MIDI SKIRT from Zara'}]","₹ 5,990.00",High-waist midi skirt featuring an adjustable elastic waistband with drawstrings. Beading appliqué detail.
28,PRINTED CROP TOP,https://www.zara.com/in/en/printed-crop-top-p06895067.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6895/067/400/2/w/448/6895067400_1_1_1.jpg?ts=1688726748469': 'Image 0 of PRINTED CROP TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6895/067/400/2/w/448/6895067400_2_1_1.jpg?ts=1688726749046': 'Image 1 of PRINTED CROP TOP from Zara'}]","₹ 3,290.00",Crop top with a straight neckline and thin straps that cross at the back. Elastic smocked detailing and bead appliqués.
29,KNIT HOODIE,https://www.zara.com/in/en/knit-hoodie-p04331102.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4331/102/660/2/w/448/4331102660_1_1_1.jpg?ts=1690383907771': 'Image 0 of KNIT HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4331/102/660/2/w/448/4331102660_2_1_1.jpg?ts=1690383906435': 'Image 1 of KNIT HOODIE from Zara'}]","₹ 3,290.00",Open-knit hoodie with drawstring. V-neck and long sleeves.This garment is not lined.
30,SHORT PRINTED DRESS,https://www.zara.com/in/en/short-printed-dress-p04786249.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4786/249/330/2/w/448/4786249330_1_1_1.jpg?ts=1684234003612': 'Image 0 of SHORT PRINTED DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4786/249/330/2/w/448/4786249330_2_1_1.jpg?ts=1684234003975': 'Image 1 of SHORT PRINTED DRESS from Zara'}]","₹ 3,290.00",Short cotton dress. Halter neck and exposed shoulders. Elasticated detail at the waist. Fastens at the back with ties in the same fabric.
32,OPEN-KNIT SWEATER,https://www.zara.com/in/en/open-knit-sweater-p06771107.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6771/107/800/2/w/448/6771107800_1_1_1.jpg?ts=1688568109842': 'Image 0 of OPEN-KNIT SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6771/107/800/2/w/448/6771107800_2_1_1.jpg?ts=1688568110326': 'Image 1 of OPEN-KNIT SWEATER from Zara'}]","₹ 2,990.00",Round neck sweater with long sleeves.This garment is not lined.
33,OPEN-KNIT SWEATER,https://www.zara.com/in/en/open-knit-sweater-p03991105.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3991/105/800/17/w/448/3991105800_1_1_1.jpg?ts=1690990297959': 'Image 0 of OPEN-KNIT SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3991/105/800/17/w/448/3991105800_2_1_1.jpg?ts=1690990297075': 'Image 1 of OPEN-KNIT SWEATER from Zara'}]","₹ 2,990.00",Long sleeve sweater with a round neckline. This garment is not lined.
34,MIDI DRESS WITH BELT,https://www.zara.com/in/en/midi-dress-with-belt-p04786299.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4786/299/305/2/w/448/4786299305_1_1_1.jpg?ts=1688126788652': 'Image 0 of MIDI DRESS WITH BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4786/299/305/2/w/448/4786299305_2_1_1.jpg?ts=1688126788686': 'Image 1 of MIDI DRESS WITH BELT from Zara'}]","₹ 5,990.00",Sleeveless midi dress made of a linen and lyocell blend. Lapel collar. Tied belt in the same fabric. Front pockets. Concealed button fastening at the front.
35,RIPPED PLUSH BOMBER JACKET,https://www.zara.com/in/en/ripped-plush-bomber-jacket-p02715001.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2715/001/710/2/w/448/2715001710_1_1_1.jpg?ts=1689692177672': 'Image 0 of RIPPED PLUSH BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2715/001/710/2/w/448/2715001710_2_1_1.jpg?ts=1689692178158': 'Image 1 of RIPPED PLUSH BOMBER JACKET from Zara'}]","₹ 4,990.00",Bomber jacket made of plush fabric. Round neck and long sleeves. Front flap pockets. Front fastening with metal zip.
39,SHORT PRINTED DRESS,https://www.zara.com/in/en/short-printed-dress-p04786269.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4786/269/330/2/w/448/4786269330_1_1_1.jpg?ts=1688124232407': 'Image 0 of SHORT PRINTED DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4786/269/330/2/w/448/4786269330_2_1_1.jpg?ts=1688124232174': 'Image 1 of SHORT PRINTED DRESS from Zara'}]","₹ 3,290.00",Short dress made of cotton. Halter neck and V-neck. Floral print detail.
40,STRIPED SHIRT WITH KNOT DETAIL,https://www.zara.com/in/en/striped-shirt-with-knot-detail-p07735459.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7735/459/043/2/w/448/7735459043_1_1_1.jpg?ts=1689328170803': 'Image 0 of STRIPED SHIRT WITH KNOT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7735/459/043/2/w/448/7735459043_2_1_1.jpg?ts=1689328175265': 'Image 1 of STRIPED SHIRT WITH KNOT DETAIL from Zara'}]","₹ 2,990.00","Collared shirt with long sleeves, front patch pockets with flaps and front button and knot fastening."
41,SHINY PRINTED BLOUSE,https://www.zara.com/in/en/shiny-printed-blouse-p07906032.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7906/032/330/2/w/448/7906032330_1_1_1.jpg?ts=1686558255338': 'Image 0 of SHINY PRINTED BLOUSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7906/032/330/2/w/448/7906032330_2_1_1.jpg?ts=1686558254912': 'Image 1 of SHINY PRINTED BLOUSE from Zara'}]","₹ 3,290.00",Johnny collar blouse with short sleeves. Metallic thread detail. Knotted hem with ties and pleats.
42,SHINY PYJAMA-STYLE TROUSERS,https://www.zara.com/in/en/shiny-pyjama-style-trousers-p07868032.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7868/032/330/2/w/448/7868032330_2_1_1.jpg?ts=1686558254350': 'Image 0 of SHINY PYJAMA-STYLE TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7868/032/330/2/w/448/7868032330_1_1_1.jpg?ts=1686558255401': 'Image 1 of SHINY PYJAMA-STYLE TROUSERS from Zara'}]","₹ 3,290.00",Mid-rise trousers with an elasticated waistband. Side pockets. Metallic thread appliqué.
43,PRINTED TOP WITH KNOT,https://www.zara.com/in/en/printed-top-with-knot-p04786266.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4786/266/330/2/w/448/4786266330_1_1_1.jpg?ts=1688124694125': 'Image 0 of PRINTED TOP WITH KNOT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4786/266/330/2/w/448/4786266330_2_1_1.jpg?ts=1688124693896': 'Image 1 of PRINTED TOP WITH KNOT from Zara'}]","₹ 2,990.00",Crop top made of cotton. V-neck and puff short sleeves. Front knot with pleats. Invisible side zip fastening.
44,PRINTED RAMIE TOP,https://www.zara.com/in/en/printed-ramie-top-p02731273.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2731/273/330/2/w/448/2731273330_1_1_1.jpg?ts=1688378988338': 'Image 0 of PRINTED RAMIE TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2731/273/330/2/w/448/2731273330_2_1_1.jpg?ts=1688378988117': 'Image 1 of PRINTED RAMIE TOP from Zara'}]","₹ 3,290.00","Round neck halter top. Featuring front pleats, an asymmetric hem and a tied opening at the back."
45,KNIT TOP WITH CAPE SLEEVES,https://www.zara.com/in/en/knit-top-with-cape-sleeves-p06771109.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6771/109/200/17/w/448/6771109200_1_1_1.jpg?ts=1691753306861': 'Image 0 of KNIT TOP WITH CAPE SLEEVES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6771/109/200/17/w/448/6771109200_2_1_1.jpg?ts=1691753304646': 'Image 1 of KNIT TOP WITH CAPE SLEEVES from Zara'}]","₹ 2,590.00",Round neck open knit top with long cape-style sleeves with slits.
46,RAMIE TUNIC WITH PASSEMENTERIE,https://www.zara.com/in/en/ramie-tunic-with-passementerie-p02731311.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2731/311/807/2/w/448/2731311807_1_1_1.jpg?ts=1688124232195': 'Image 0 of RAMIE TUNIC WITH PASSEMENTERIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2731/311/807/2/w/448/2731311807_2_1_1.jpg?ts=1688124231773': 'Image 1 of RAMIE TUNIC WITH PASSEMENTERIE from Zara'}]","₹ 4,990.00",Long tunic made of ramie. Lapel collar and long cuffed sleeves. Matching passementerie detail and wrinkled fabric. Asymmetric hem with side vents. Button-up front.
47,TIE-DYE PRINT VEST,https://www.zara.com/in/en/tie-dye-print-vest-p08054464.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8054/464/330/2/w/448/8054464330_1_1_1.jpg?ts=1689148276995': 'Image 0 of TIE-DYE PRINT VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8054/464/330/2/w/448/8054464330_6_1_1.jpg?ts=1689263273444': 'Image 1 of TIE-DYE PRINT VEST from Zara'}]","₹ 3,990.00",Cropped waistcoat featuring bead appliqués and front tie fastening.
48,SEQUINNED KNIT TOP,https://www.zara.com/in/en/sequinned-knit-top-p00014100.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0014/100/712/17/w/448/0014100712_1_1_1.jpg?ts=1690990295600': 'Image 0 of SEQUINNED KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0014/100/712/17/w/448/0014100712_2_1_1.jpg?ts=1690990298484': 'Image 1 of SEQUINNED KNIT TOP from Zara'}]","₹ 2,990.00",Sleeveless top with a round neck. Matching sequin details.
49,FRAYED LINEN BLOUSE,https://www.zara.com/in/en/frayed-linen-blouse-p04043259.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4043/259/802/2/w/448/4043259802_1_1_1.jpg?ts=1689335050560': 'Image 0 of FRAYED LINEN BLOUSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4043/259/802/2/w/448/4043259802_2_1_1.jpg?ts=1689335050564': 'Image 1 of FRAYED LINEN BLOUSE from Zara'}]","₹ 3,290.00","Sleeveless blouse made of 100% linen. Featuring a V-neckline, a knotted hem with pleats and frayed trims."
50,CONTRAST LACE KNIT TOP,https://www.zara.com/in/en/contrast-lace-knit-top-p03991104.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3991/104/050/2/w/448/3991104050_1_1_1.jpg?ts=1689249127532': 'Image 0 of CONTRAST LACE KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3991/104/050/2/w/448/3991104050_2_1_1.jpg?ts=1689249125681': 'Image 1 of CONTRAST LACE KNIT TOP from Zara'}]","₹ 2,590.00",V-neck top with thin straps.
51,TRF MID-RISE CARGO TROUSERS,https://www.zara.com/in/en/trf-mid-rise-cargo-trousers-p05520260.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5520/260/802/2/w/448/5520260802_1_1_1.jpg?ts=1688484476517': 'Image 0 of TRF MID-RISE CARGO TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5520/260/802/2/w/448/5520260802_2_1_1.jpg?ts=1688484476231': 'Image 1 of TRF MID-RISE CARGO TROUSERS from Zara'}]","₹ 3,290.00","Mid-rise trousers made of a linen blend. Front pockets, side patch pockets, leg pockets and false flap pockets at the back. Front zip fly and metal top button fastening."
52,CRISS-CROSS BUCKLED SLIDER SANDALS,https://www.zara.com/in/en/criss-cross-buckled-slider-sandals-p11624110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1643/210/808/2/w/448/1643210808_1_1_1.jpg?ts=1685015304019': 'Image 0 of CRISS-CROSS BUCKLED SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1643/210/808/2/w/448/1643210808_2_1_1.jpg?ts=1685015303942': 'Image 1 of CRISS-CROSS BUCKLED SLIDER SANDALS from Zara'}]","₹ 3,990.00","Leather flat slider sandals. Criss-cross straps on the front with buckle detail. Round toe. Sole height: 1 cm. / 0.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
53,METALLIC MESH KNIT TOP,https://www.zara.com/in/en/metallic-mesh-knit-top-p03327004.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3327/004/808/2/w/448/3327004808_1_1_1.jpg?ts=1687522859058': 'Image 0 of METALLIC MESH KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3327/004/808/2/w/0/3327004808_2_1_1.jpg?ts=1687522858801': 'Image 1 of METALLIC MESH KNIT TOP from Zara'}]","₹ 1,890.00",Round neck top with thin straps.This garment is not lined.
54,PRINTED MIDI SKIRT,https://www.zara.com/in/en/printed-midi-skirt-p04786265.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4786/265/330/2/w/448/4786265330_1_1_1.jpg?ts=1688124692738': 'Image 0 of PRINTED MIDI SKIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4786/265/330/2/w/448/4786265330_2_1_1.jpg?ts=1688124692601': 'Image 1 of PRINTED MIDI SKIRT from Zara'}]","₹ 4,990.00",High-waist midi skirt made of cotton. Adjustable elasticated waistband with drawstrings.
55,METALLIC MESH KNIT TOP,https://www.zara.com/in/en/metallic-mesh-knit-top-p03327005.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3327/005/808/2/w/448/3327005808_1_1_1.jpg?ts=1687521610280': 'Image 0 of METALLIC MESH KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3327/005/808/2/w/448/3327005808_2_1_1.jpg?ts=1687521609330': 'Image 1 of METALLIC MESH KNIT TOP from Zara'}]","₹ 2,990.00",Top with a round neckline and long ample sleeves. This garment is not lined.
57,EMBROIDERED CULOTTES,https://www.zara.com/in/en/embroidered-culottes-p02731256.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2731/256/401/2/w/448/2731256401_2_1_1.jpg?ts=1685966554731': 'Image 0 of EMBROIDERED CULOTTES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2731/256/401/2/w/448/2731256401_1_1_1.jpg?ts=1685966554718': 'Image 1 of EMBROIDERED CULOTTES from Zara'}]","₹ 4,990.00",High-waist trousers made of a linen and viscose blend. Rear patch pockets. Contrast embroidery. Front zip fly and top button fastening.
