,Product_Name,Link,Product_Image,Price,Details
21,Z1975 DENIM CROPPED WAISTCOAT,https://www.zara.com/in/en/z1975-denim-cropped-waistcoat-p06147190.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6147/190/427/18/w/448/6147190427_1_1_1.jpg?ts=1691756947956': 'Image 0 of Z1975 DENIM CROPPED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6147/190/427/18/w/448/6147190427_2_1_1.jpg?ts=1691756949315': 'Image 1 of Z1975 DENIM CROPPED WAISTCOAT from Zara'}]","₹ 2,290.00",V-neck waistcoat with front metal button fastening.
23,TAILORED WAISTCOAT,https://www.zara.com/in/en/tailored-waistcoat-p02010715.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2010/715/743/2/w/448/2010715743_1_1_1.jpg?ts=1692704247795': 'Image 0 of TAILORED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2010/715/743/2/w/448/2010715743_2_1_1.jpg?ts=1692704247554': 'Image 1 of TAILORED WAISTCOAT from Zara'}]","₹ 2,990.00",Fitted V-neck waistcoat with front button fastening.
24,TAILORED WAISTCOAT,https://www.zara.com/in/en/tailored-waistcoat-p08178736.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8178/736/712/2/w/448/8178736712_1_1_1.jpg?ts=1690454102579': 'Image 0 of TAILORED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8178/736/712/2/w/448/8178736712_2_1_1.jpg?ts=1690454102347': 'Image 1 of TAILORED WAISTCOAT from Zara'}]","₹ 3,290.00",V-neck waistcoat. Featuring false jetted pockets and button fastening on the front.
26,PUFFER GILET,https://www.zara.com/in/en/puffer-gilet-p04088241.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4088/241/802/2/w/448/4088241802_1_1_1.jpg?ts=1691658771405': 'Image 0 of PUFFER GILET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4088/241/802/2/w/448/4088241802_2_1_1.jpg?ts=1691658771765': 'Image 1 of PUFFER GILET from Zara'}]","₹ 5,990.00",Gilet with a high neck. Front patch pockets. Adjustable hem with drawstrings. Zip-up front hidden by a snap-button placket.
27,TAILORED LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/tailored-linen-blend-waistcoat-p07747356.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7747/939/052/3/w/448/7747939052_1_1_1.jpg?ts=1687434571721': 'Image 0 of TAILORED LINEN BLEND WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7747/939/052/3/w/448/7747939052_2_1_1.jpg?ts=1687434572920': 'Image 1 of TAILORED LINEN BLEND WAISTCOAT from Zara'}]","₹ 2,990.00",V-neck waistcoat made of a linen blend. Featuring front welt pockets and front button fastening.
28,FITTED CROPPED WAISTCOAT,https://www.zara.com/in/en/fitted-cropped-waistcoat-p02010724.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2010/724/800/2/w/448/2010724800_1_1_1.jpg?ts=1691075741622': 'Image 0 of FITTED CROPPED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2010/724/800/2/w/448/2010724800_2_1_1.jpg?ts=1691075813442': 'Image 1 of FITTED CROPPED WAISTCOAT from Zara'}]","₹ 2,990.00",Cropped fitted V-neck waistcoat with front button fastening.
29,TAILORED LINEN WAISTCOAT,https://www.zara.com/in/en/tailored-linen-waistcoat-p07747372.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7747/372/450/2/w/448/7747372450_1_1_1.jpg?ts=1692281895059': 'Image 0 of TAILORED LINEN WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7747/372/450/2/w/448/7747372450_2_1_1.jpg?ts=1692281896294': 'Image 1 of TAILORED LINEN WAISTCOAT from Zara'}]","₹ 2,990.00",V-neck waistcoat made of 100% linen. Front welt pockets and front button fastening.
30,TAILORED LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/tailored-linen-blend-waistcoat-p08384377.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8384/377/172/2/w/448/8384377172_1_1_1.jpg?ts=1690965012916': 'Image 0 of TAILORED LINEN BLEND WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8384/377/172/2/w/448/8384377172_6_1_1.jpg?ts=1690905272473': 'Image 1 of TAILORED LINEN BLEND WAISTCOAT from Zara'}]","₹ 2,990.00","V-neck waistcoat made of a linen blend. Featuring thin straps, front welt pockets and front button fastening."
31,OPEN BACK HALTER WAISTCOAT,https://www.zara.com/in/en/open-back-halter-waistcoat-p08364532.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8364/532/251/2/w/448/8364532251_1_1_1.jpg?ts=1691577077909': 'Image 0 of OPEN BACK HALTER WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8364/532/251/2/w/448/8364532251_2_1_1.jpg?ts=1691577078161': 'Image 1 of OPEN BACK HALTER WAISTCOAT from Zara'}]","₹ 3,290.00",Halter V-neck waistcoat. Front flap details and an open back. Button-up front.
32,LONG FAUX SUEDE WAISTCOAT,https://www.zara.com/in/en/long-faux-suede-waistcoat-p04968224.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4968/224/712/2/w/448/4968224712_1_1_1.jpg?ts=1692699026509': 'Image 0 of LONG FAUX SUEDE WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4968/224/712/2/w/448/4968224712_2_1_1.jpg?ts=1692699026293': 'Image 1 of LONG FAUX SUEDE WAISTCOAT from Zara'}]","₹ 3,290.00",Long waistcoat with a Johnny collar. Front welt pockets. Tied belt in the same fabric. Double-breasted front with contrast buttons.
34,LINEN BLEND WAISTCOAT JUMPSUIT,https://www.zara.com/in/en/linen-blend-waistcoat-jumpsuit-p08280377.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8280/377/538/2/w/448/8280377538_1_1_1.jpg?ts=1690965015841': 'Image 0 of LINEN BLEND WAISTCOAT JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8280/377/538/2/w/448/8280377538_2_1_1.jpg?ts=1690965015630': 'Image 1 of LINEN BLEND WAISTCOAT JUMPSUIT from Zara'}]","₹ 3,990.00","Playsuit made of a linen blend. Featuring a V-neck and front darts. Front pockets and false rear jetted pockets. Front cut-out detail on the waist. Metal hook, inside button and zip fastening on the front."
36,TAILORED LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/tailored-linen-blend-waistcoat-p07747352.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7747/352/800/20/w/448/7747352800_1_1_1.jpg?ts=1687511081332': 'Image 0 of TAILORED LINEN BLEND WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7747/352/800/20/w/448/7747352800_2_1_1.jpg?ts=1687516405014': 'Image 1 of TAILORED LINEN BLEND WAISTCOAT from Zara'}]","₹ 2,990.00",V-neck waistcoat made of a linen blend. Featuring false front jetted pockets and front button fastening.
38,SLEEVELESS CROPPED WAISTCOAT,https://www.zara.com/in/en/sleeveless-cropped-waistcoat-p02712761.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2712/761/800/2/w/448/2712761800_1_1_1.jpg?ts=1691401326185': 'Image 0 of SLEEVELESS CROPPED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2712/761/800/2/w/448/2712761800_2_1_1.jpg?ts=1691401325233': 'Image 1 of SLEEVELESS CROPPED WAISTCOAT from Zara'}]","₹ 2,590.00",Cropped waistcoat with a stand-up collar. Chest welt pocket. Matching lining. Front fastening with metal zip hidden by a placket.
39,CROSSOVER WAISTCOAT,https://www.zara.com/in/en/crossover-waistcoat-p08372352.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8372/352/711/2/w/448/8372352711_1_1_1.jpg?ts=1690366719497': 'Image 0 of CROSSOVER WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8372/352/711/2/w/448/8372352711_2_1_1.jpg?ts=1690366719232': 'Image 1 of CROSSOVER WAISTCOAT from Zara'}]","₹ 4,990.00",Waistcoat with a lapel collar and pronounced shoulders. Featuring false front welt pockets and double breasted button fastening on the front.
40,TEXTURED VEST WITH FRAYED TRIMS,https://www.zara.com/in/en/textured-vest-with-frayed-trims-p07484245.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7484/245/800/2/w/448/7484245800_1_1_1.jpg?ts=1692203338091': 'Image 0 of TEXTURED VEST WITH FRAYED TRIMS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7484/245/800/2/w/448/7484245800_2_1_1.jpg?ts=1692203338736': 'Image 1 of TEXTURED VEST WITH FRAYED TRIMS from Zara'}]","₹ 4,990.00",Sleeveless waistcoat with a lapel collar. Front patch pockets. Fringed trim details. Golden embossed button front fastening.
41,CROPPED LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/cropped-linen-blend-waistcoat-p03736240.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3736/240/615/12/w/448/3736240615_1_1_1.jpg?ts=1689693563165': 'Image 0 of CROPPED LINEN BLEND WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3736/240/615/12/w/448/3736240615_2_1_1.jpg?ts=1689693566134': 'Image 1 of CROPPED LINEN BLEND WAISTCOAT from Zara'}]","₹ 3,290.00",Short sleeveless waistcoat made of a linen blend fabric. V-neck. False welt pockets on the front. Matching lining. Button-up front.
42,WAISTCOAT WITH VENT,https://www.zara.com/in/en/waistcoat-with-vent-p04043247.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7762/304/710/2/w/448/7762304710_1_1_1.jpg?ts=1685693896770': 'Image 0 of WAISTCOAT WITH VENT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7762/304/710/2/w/448/7762304710_2_1_1.jpg?ts=1685693894295': 'Image 1 of WAISTCOAT WITH VENT from Zara'}]","₹ 3,290.00",Waistcoat made of viscose. V-neck. Back vent at the hem. Lining. Button-up front.
43,LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/linen-blend-waistcoat-p02010711.html,"[{'https://static.zara.net/photos///2023/V/0/1/p/2010/711/832/2/w/448/2010711832_1_1_1.jpg?ts=1684404030109': 'Image 0 of LINEN BLEND WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/V/0/1/p/2010/711/832/2/w/448/2010711832_2_1_1.jpg?ts=1684404030261': 'Image 1 of LINEN BLEND WAISTCOAT from Zara'}]","₹ 2,990.00",Sleeveless waistcoat made of a linen blend fabric. V-neck. False welt pockets on the front. Button-up front.
44,CROPPED WAISTCOAT,https://www.zara.com/in/en/cropped-waistcoat-p08372451.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8372/451/505/2/w/448/8372451505_1_1_1.jpg?ts=1690199038656': 'Image 0 of CROPPED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8372/451/505/2/w/448/8372451505_2_1_1.jpg?ts=1690199036116': 'Image 1 of CROPPED WAISTCOAT from Zara'}]","₹ 3,990.00",Sleeveless collared gilet with shoulder pads. Front button fastening.
46,LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/linen-blend-waistcoat-p08008967.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8008/967/727/2/w/448/8008967727_1_1_1.jpg?ts=1688566404918': 'Image 0 of LINEN BLEND WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8008/967/727/2/w/448/8008967727_2_1_1.jpg?ts=1688486453958': 'Image 1 of LINEN BLEND WAISTCOAT from Zara'}]","₹ 3,290.00",Waistcoat made of a linen blend. V-neckline and no sleeves. Matching lining. Button-up front.
47,METALLIC KNIT VEST,https://www.zara.com/in/en/metallic-knit-vest-p02893115.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2893/115/808/2/w/448/2893115808_1_1_1.jpg?ts=1691141750674': 'Image 0 of METALLIC KNIT VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2893/115/808/2/w/448/2893115808_2_1_1.jpg?ts=1691141751183': 'Image 1 of METALLIC KNIT VEST from Zara'}]","₹ 3,290.00",Vest with a round neck and metallic thread detail.
48,KNIT WAISTCOAT WITH PATCH POCKETS,https://www.zara.com/in/en/knit-waistcoat-with-patch-pockets-p06771106.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6771/106/712/2/w/448/6771106712_1_1_1.jpg?ts=1688996664953': 'Image 0 of KNIT WAISTCOAT WITH PATCH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6771/106/712/2/w/448/6771106712_2_1_1.jpg?ts=1688996665230': 'Image 1 of KNIT WAISTCOAT WITH PATCH POCKETS from Zara'}]","₹ 2,990.00",Round neck waistcoat featuring front patch pockets and front button fastening.
49,LINEN BLEND OVERSIZE WAISTCOAT,https://www.zara.com/in/en/linen-blend-oversize-waistcoat-p07836967.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7836/967/802/2/w/448/7836967802_1_1_1.jpg?ts=1689761503813': 'Image 0 of LINEN BLEND OVERSIZE WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7836/967/802/2/w/448/7836967802_2_1_1.jpg?ts=1689761507330': 'Image 1 of LINEN BLEND OVERSIZE WAISTCOAT from Zara'}]","₹ 5,990.00",Sleeveless loose-fitting waistcoat made of a linen blend. Lapel collar. Flap pockets on the front and chest welt pockets. Matching lining. Back vent at the hem. Button-up front.
53,ASYMMETRIC DENIM WAISTCOAT,https://www.zara.com/in/en/asymmetric-denim-waistcoat-p03183206.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3183/206/400/2/w/448/3183206400_1_1_1.jpg?ts=1692350044208': 'Image 0 of ASYMMETRIC DENIM WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3183/206/400/2/w/448/3183206400_2_1_1.jpg?ts=1692350044209': 'Image 1 of ASYMMETRIC DENIM WAISTCOAT from Zara'}]","₹ 2,590.00","Waistcoat made of denim. Featuring an asymmetric neckline, front patch pocket and belt with metal buckle fastening at the waist."
54,OPEN BACK WAISTCOAT,https://www.zara.com/in/en/open-back-waistcoat-p00085836.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0085/836/800/3/w/448/0085836800_1_1_1.jpg?ts=1692797305755': 'Image 0 of OPEN BACK WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0085/836/800/3/w/448/0085836800_2_1_1.jpg?ts=1692797303481': 'Image 1 of OPEN BACK WAISTCOAT from Zara'}]","₹ 2,590.00",Waistcoat in stretch fabric with a V-neckline. Open back with adjustable straps. Button-up front.
56,LINEN WAISTCOAT WITH TOPSTITCHING,https://www.zara.com/in/en/linen-waistcoat-with-topstitching-p04043272.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4043/272/802/3/w/448/4043272802_1_1_1.jpg?ts=1689782150340': 'Image 0 of LINEN WAISTCOAT WITH TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4043/272/802/2/w/448/4043272802_6_1_1.jpg?ts=1689673600620': 'Image 1 of LINEN WAISTCOAT WITH TOPSTITCHING from Zara'}]","₹ 3,990.00",Short collared waistcoat made of 100% linen. Patch pockets with buttoned flaps on the front. Contrast visible topstitching details. Button-up front.
57,LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/linen-blend-waistcoat-p08072967.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8072/967/515/2/w/448/8072967515_1_1_1.jpg?ts=1688124231813': 'Image 0 of LINEN BLEND WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8072/967/515/2/w/448/8072967515_2_1_1.jpg?ts=1688124232699': 'Image 1 of LINEN BLEND WAISTCOAT from Zara'}]","₹ 3,290.00",Waistcoat made of a linen and lyocell blend. V-neckline and no sleeves. Lining. Button-up front.
58,OPEN BACK HALTER WAISTCOAT,https://www.zara.com/in/en/open-back-halter-waistcoat-p07926446.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7926/446/800/3/w/448/7926446800_1_1_1.jpg?ts=1689780805789': 'Image 0 of OPEN BACK HALTER WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7926/446/800/2/w/448/7926446800_6_1_1.jpg?ts=1689686969791': 'Image 1 of OPEN BACK HALTER WAISTCOAT from Zara'}]","₹ 3,290.00",Halter waistcoat featuring a V-neck and made of a wool blend. False welt pockets on the front. Open back and adjustable strap in the same fabric with buckle. Asymmetric hem. Button-up front.
59,BEADED LINEN WAISTCOAT,https://www.zara.com/in/en/beaded-linen-waistcoat-p07901322.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7901/322/450/2/w/448/7901322450_1_1_1.jpg?ts=1688655834834': 'Image 0 of BEADED LINEN WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7901/322/450/2/w/448/7901322450_6_1_1.jpg?ts=1688727043025': 'Image 1 of BEADED LINEN WAISTCOAT from Zara'}]","₹ 3,290.00",Waistcoat made of 100% linen fabric. V-neckline. Ties at the front with bead appliqués.
60,LINEN BLEND WAISTCOAT,https://www.zara.com/in/en/linen-blend-waistcoat-p07839967.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7839/967/800/2/w/448/7839967800_1_1_1.jpg?ts=1689335053951': 'Image 0 of LINEN BLEND WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7839/967/800/2/w/448/7839967800_2_1_1.jpg?ts=1689335053345': 'Image 1 of LINEN BLEND WAISTCOAT from Zara'}]","₹ 3,290.00",Waistcoat made of a linen blend fabric. V-neck. False welt pockets on the front. Matching lining. Button-up front.
62,LINEN BLEND CROPPED WAISTCOAT,https://www.zara.com/in/en/linen-blend-cropped-waistcoat-p08182715.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8182/715/711/2/w/448/8182715711_1_1_1.jpg?ts=1688568633195': 'Image 0 of LINEN BLEND CROPPED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8182/715/711/2/w/448/8182715711_2_1_1.jpg?ts=1688568633694': 'Image 1 of LINEN BLEND CROPPED WAISTCOAT from Zara'}]","₹ 2,990.00",Sleeveless waistcoat made of a linen and cotton blend fabric. V-neck. Button-up front.
66,SHORT KNIT WAISTCOAT,https://www.zara.com/in/en/short-knit-waistcoat-p02142161.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2142/161/515/2/w/448/2142161515_1_1_1.jpg?ts=1692787463348': 'Image 0 of SHORT KNIT WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2142/161/515/2/w/448/2142161515_2_1_1.jpg?ts=1692787462418': 'Image 1 of SHORT KNIT WAISTCOAT from Zara'}]","₹ 2,590.00",Short vest made of a wool and alpaca blend. V-neck and sleeveless. Ribbed trims.
67,SHAWL COLLAR WAISTCOAT,https://www.zara.com/in/en/shawl-collar-waistcoat-p07760816.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7760/816/508/2/w/448/7760816508_1_1_1.jpg?ts=1685693893964': 'Image 0 of SHAWL COLLAR WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7760/816/508/2/w/448/7760816508_2_1_1.jpg?ts=1685693894077': 'Image 1 of SHAWL COLLAR WAISTCOAT from Zara'}]","₹ 5,990.00",Waistcoat made of a viscose blend. Shawl collar. Tied belt in the same fabric. Front false welt pockets. Matching lining. Buttoned front.
69,LINEN WAISTCOAT WITH BELT,https://www.zara.com/in/en/linen-waistcoat-with-belt-p07768023.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7768/023/526/2/w/448/7768023526_1_1_1.jpg?ts=1688124693532': 'Image 0 of LINEN WAISTCOAT WITH BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7768/023/526/2/w/448/7768023526_2_1_1.jpg?ts=1688547289000': 'Image 1 of LINEN WAISTCOAT WITH BELT from Zara'}]","₹ 7,590.00",Linen waistcoat. Lapel collar. Side pockets. Tied belt in the same fabric. Matching lining.
