,Product_Name,Link,Product_Image,Price,Details
23,SOFT LEATHER LOAFERS WITH BUCKLE,https://www.zara.com/in/en/soft-leather-loafers-with-buckle-p12505110.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/2505/110/800/2/w/448/2505110800_2_2_1.jpg?ts=1675249691634': 'Image 0 of SOFT LEATHER LOAFERS WITH BUCKLE from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2505/110/800/2/w/448/2505110800_6_1_1.jpg?ts=1674822021631': 'Image 1 of SOFT LEATHER LOAFERS WITH BUCKLE from Zara'}]","₹ 4,990.00","Flat soft leather loafers with a metallic buckle on the front. Sole height: 1 cm. / 0.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
24,TECHNICAL RUNNING TRAINERS,https://www.zara.com/in/en/technical-running-trainers-p15012210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5013/210/202/2/w/448/5013210202_1_1_1.jpg?ts=1692702214308': 'Image 0 of TECHNICAL RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5013/210/202/2/w/448/5013210202_2_1_1.jpg?ts=1692702214257': 'Image 1 of TECHNICAL RUNNING TRAINERS from Zara'}]","₹ 6,990.00",Running trainers. Adjustable elastic drawstring. Pull tab at the back.Sole height: 4.5 cm. / 1.7″
27,SATIN SANDALS WITH RHINESTONES,https://www.zara.com/in/en/satin-sandals-with-rhinestones-p12314210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2314/210/098/2/w/448/2314210098_1_1_1.jpg?ts=1692702214766': 'Image 0 of SATIN SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2314/210/098/2/w/448/2314210098_2_1_1.jpg?ts=1692702214820': 'Image 1 of SATIN SANDALS WITH RHINESTONES from Zara'}]","₹ 4,990.00",Satin high-heel sandals. Thin straps with rhinestones. Round toe. Heel height of 8 cm. / 3.1″
29,HIGH-HEEL SLINGBACK SHOES WITH FLOWER,https://www.zara.com/in/en/high-heel-slingback-shoes-with-flower-p12207210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2207/210/800/2/w/448/2207210800_1_1_1.jpg?ts=1692702215549': 'Image 0 of HIGH-HEEL SLINGBACK SHOES WITH FLOWER from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2207/210/800/2/w/448/2207210800_2_1_1.jpg?ts=1692702215591': 'Image 1 of HIGH-HEEL SLINGBACK SHOES WITH FLOWER from Zara'}]","₹ 4,990.00","Heeled slingback shoes. Flower detail on the front. Pointed toe. Strap at the back.Heel height: 10 cm / 3.9″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
31,KITTEN HEEL SLINGBACK SHOES,https://www.zara.com/in/en/kitten-heel-slingback-shoes-p13212210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3212/210/800/2/w/448/3212210800_2_1_1.jpg?ts=1692705621544': 'Image 0 of KITTEN HEEL SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3212/210/800/2/w/448/3212210800_6_1_1.jpg?ts=1692800056011': 'Image 1 of KITTEN HEEL SLINGBACK SHOES from Zara'}]","₹ 2,890.00",Kitten heel slingback shoes. Buckled strap around the back. Pointed toe. Heel height of 3 cm. / 1.1″
32,KITTEN HEEL SLINGBACK SHOES,https://www.zara.com/in/en/kitten-heel-slingback-shoes-p13237210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3237/210/902/2/w/448/3237210902_1_1_1.jpg?ts=1691139835386': 'Image 0 of KITTEN HEEL SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3237/210/902/2/w/448/3237210902_2_1_1.jpg?ts=1691139836330': 'Image 1 of KITTEN HEEL SLINGBACK SHOES from Zara'}]","₹ 2,890.00","Kitten heel slingback shoes. Buckled strap around the back. Pointed toe. Heel height of 3 cm. / 1.1″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
34,EMBELLISHED LEATHER SLINGBACK SHOES,https://www.zara.com/in/en/embellished-leather-slingback-shoes-p11200210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1201/210/500/2/w/448/1201210500_2_1_1.jpg?ts=1692705622421': 'Image 0 of EMBELLISHED LEATHER SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1201/210/500/2/w/448/1201210500_6_1_1.jpg?ts=1684755035302': 'Image 1 of EMBELLISHED LEATHER SLINGBACK SHOES from Zara'}]","₹ 6,990.00",Leather heeled slingback shoes. Embellished detail on the front. Strap around the back. Block heel.Heel height of 6 cm. / 2.3″
37,FABRIC HIGH HEEL ANKLE BOOTS,https://www.zara.com/in/en/fabric-high-heel-ankle-boots-p11101210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1101/210/800/2/w/448/1101210800_1_1_1.jpg?ts=1692705621445': 'Image 0 of FABRIC HIGH HEEL ANKLE BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1101/210/800/2/w/448/1101210800_2_1_1.jpg?ts=1692705622280': 'Image 1 of FABRIC HIGH HEEL ANKLE BOOTS from Zara'}]","₹ 4,990.00",Fabric high-heel ankle boots. Block heel. Zip fastening. Heel height: 7 cm. / 2.7″
38,BLOCK-HEEL FABRIC SHOES,https://www.zara.com/in/en/block-heel-fabric-shoes-p12227910.html,"[{'https://static.zara.net/photos///2022/I/1/1/p/2227/910/040/2/w/448/2227910040_1_1_1.jpg?ts=1660914216407': 'Image 0 of BLOCK-HEEL FABRIC SHOES from Zara'}, {'https://static.zara.net/photos///2022/I/1/1/p/2227/910/040/2/w/448/2227910040_2_1_1.jpg?ts=1660914216283': 'Image 1 of BLOCK-HEEL FABRIC SHOES from Zara'}]","₹ 2,890.00",Fabric block-heel court shoes. Square vamp. Pointed toe.Heel height: 6.5 cm. / 2.5″
40,BALLERINAS WITH BOW,https://www.zara.com/in/en/ballerinas-with-bow-p13546210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3546/210/800/2/w/448/3546210800_1_1_1.jpg?ts=1692354605209': 'Image 0 of BALLERINAS WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3546/210/800/2/w/448/3546210800_2_1_1.jpg?ts=1692354604822': 'Image 1 of BALLERINAS WITH BOW from Zara'}]","₹ 2,290.00",Ballet flats. Bow detail on the front. Round toe.Sole height: 1 cm. / 0.3″
44,EMBELLISHED BLOCK HEEL SLINGBACK SHOES,https://www.zara.com/in/en/embellished-block-heel-slingback-shoes-p11812210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1812/210/091/2/w/0/1812210091_6_1_1.jpg?ts=1690802852524': 'Image 0 of EMBELLISHED BLOCK HEEL SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1812/210/091/2/w/448/1812210091_6_2_1.jpg?ts=1690802852792': 'Image 1 of EMBELLISHED BLOCK HEEL SLINGBACK SHOES from Zara'}]","₹ 4,990.00","Block heel slingback court shoes. Embellished with metal on the front. Square toe. Adjustable buckle fastening on the back strap. Heel height of 8 cm. / 3.1″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
45,PLATFORM SNEAKERS,https://www.zara.com/in/en/platform-sneakers-p15403110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5403/110/001/2/w/448/5403110001_6_1_1.jpg?ts=1686235185411': 'Image 0 of PLATFORM SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5403/110/001/2/w/448/5403110001_6_2_1.jpg?ts=1686235185349': 'Image 1 of PLATFORM SNEAKERS from Zara'}]","₹ 2,890.00","Trainers featuring a platform sole. Lace-up fastening. Sole height: 5 cm. / 1.9″ STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more"
46,FABRIC PLATFORM RUNNING TRAINERS,https://www.zara.com/in/en/fabric-platform-running-trainers-p15024111.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5024/111/400/2/w/448/5024111400_6_1_1.jpg?ts=1686552496677': 'Image 0 of FABRIC PLATFORM RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5024/111/400/2/w/448/5024111400_6_2_1.jpg?ts=1686552496481': 'Image 1 of FABRIC PLATFORM RUNNING TRAINERS from Zara'}]","₹ 4,990.00","Running trainers in a combination of materials with leather details. Platform track sole. Lace-up fastening.Sole height: 3.5 cm. / 1.3″STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more"
47,MATCHING PLATFORM RUNNING TRAINERS,https://www.zara.com/in/en/matching-platform-running-trainers-p15014210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5014/210/001/2/w/448/5014210001_6_1_1.jpg?ts=1690802852142': 'Image 0 of MATCHING PLATFORM RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5014/210/001/2/w/448/5014210001_6_2_1.jpg?ts=1690802852331': 'Image 1 of MATCHING PLATFORM RUNNING TRAINERS from Zara'}]","₹ 4,990.00",Running trainers in a combination of materials with leather details. Platform track sole. Lace-up fastening. Sole height: 3.5 cm. / 1.3″
48,EMBELLISHED VINYL HIGH-HEEL SHOES,https://www.zara.com/in/en/embellished-vinyl-high-heel-shoes-p12232910.html,"[{'https://static.zara.net/photos///2022/V/1/1/p/2232/910/111/2/w/448/2232910111_1_1_1.jpg?ts=1646240604885': 'Image 0 of EMBELLISHED VINYL HIGH-HEEL SHOES from Zara'}, {'https://static.zara.net/photos///2022/V/1/1/p/2232/910/111/2/w/448/2232910111_2_1_1.jpg?ts=1647596823401': 'Image 1 of EMBELLISHED VINYL HIGH-HEEL SHOES from Zara'}]","₹ 5,990.00","High-heel slingback vinyl shoes. Embellished rhinestone detail on the front. Pointed toe. Heel height of 8.5 cm. / 3.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
49,VINYL MULES,https://www.zara.com/in/en/vinyl-mules-p13314110.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/3314/110/087/2/w/448/3314110087_1_1_1.jpg?ts=1683800194948': 'Image 0 of VINYL MULES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/3314/110/087/2/w/448/3314110087_2_1_1.jpg?ts=1683800196747': 'Image 1 of VINYL MULES from Zara'}]","₹ 3,290.00","High-heel vinyl mules. Round toe. Methacrylate heel. Heel height of 9.5 cm. / 3.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
50,TRANSPARENT HIGH-HEEL SANDALS,https://www.zara.com/in/en/transparent-high-heel-sandals-p12324910.html,"[{'https://static.zara.net/photos///2021/I/1/1/p/2316/001/111/2/w/448/2316001111_1_1_1.jpg?ts=1624286031834': 'Image 0 of TRANSPARENT HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2310/910/111/2/w/448/2310910111_6_1_1.jpg?ts=1680707681983': 'Image 1 of TRANSPARENT HIGH-HEEL SANDALS from Zara'}]","₹ 2,990.00",High-heel sandals. Transparent straps on the front. Methacrylate block heel. Heel height: 9.8 cm. / 3.8″
51,HIGH-HEEL VINYL SANDALS WITH RHINESTONES,https://www.zara.com/in/en/high-heel-vinyl-sandals-with-rhinestones-p12327110.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/2327/110/111/2/w/448/2327110111_6_1_1.jpg?ts=1684498873652': 'Image 0 of HIGH-HEEL VINYL SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2327/110/111/2/w/448/2327110111_6_2_1.jpg?ts=1684498873561': 'Image 1 of HIGH-HEEL VINYL SANDALS WITH RHINESTONES from Zara'}]","₹ 4,990.00","High-heel vinyl sandals with rhinestones. Pointed toe. Strap at the back. Heel height of 10 cm. / 3.9″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
52,PLATFORM SNEAKERS,https://www.zara.com/in/en/platform-sneakers-p15417110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/5456/210/202/2/w/448/5456210202_1_1_1.jpg?ts=1691139836264': 'Image 0 of PLATFORM SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5456/210/202/2/5456210202_16_1_1/w/448/poster.jpg?ts=1691589082606': 'Image 1 of PLATFORM SNEAKERS from Zara'}]","₹ 2,890.00","Trainers in contrast colours. Platform sole. Lace-up fastening. Sole height: 4 cm. / 1.5″ STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more"
56,FABRIC HIGH-HEEL SANDALS,https://www.zara.com/in/en/fabric-high-heel-sandals-p13326110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3326/110/604/2/w/448/3326110604_1_1_1.jpg?ts=1689179487367': 'Image 0 of FABRIC HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3326/110/604/2/w/448/3326110604_2_1_1.jpg?ts=1689179487421': 'Image 1 of FABRIC HIGH-HEEL SANDALS from Zara'}]","₹ 3,290.00","Fabric high-heel sandals. Wide strap on the front and thin strap on the instep. Square toe. Heel height: 9.5 cm. / 3.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
57,KNOTTED HIGH-HEEL SANDALS,https://www.zara.com/in/en/knotted-high-heel-sandals-p13305110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3305/110/850/2/w/448/3305110850_1_1_1.jpg?ts=1688127590355': 'Image 0 of KNOTTED HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3305/110/850/2/w/448/3305110850_2_1_1.jpg?ts=1688127590294': 'Image 1 of KNOTTED HIGH-HEEL SANDALS from Zara'}]","₹ 3,290.00","High-heel sandals. Thin straps with knots on the upper. Square toe.Heel height of 9.6 cm. / 3.7″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
58,PATENT-FINISH BLOCK HEEL SHOES,https://www.zara.com/in/en/patent-finish-block-heel-shoes-p13209110.html,"[{'https://static.zara.net/photos///2023/V/1/1/p/3209/110/002/2/w/448/3209110002_1_1_1.jpg?ts=1674732486954': 'Image 0 of PATENT-FINISH BLOCK HEEL SHOES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/3209/110/002/2/w/448/3209110002_2_1_1.jpg?ts=1674732487562': 'Image 1 of PATENT-FINISH BLOCK HEEL SHOES from Zara'}]","₹ 3,290.00","Mary Jane-style slingback shoes with a patent finish. Block heel. Round toe. Buckled ankle strap fastening. Heel height: 5 cm. / 1.9″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
59,TASSEL LOAFERS,https://www.zara.com/in/en/tassel-loafers-p12507110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2507/110/107/2/w/448/2507110107_6_1_1.jpg?ts=1690196091314': 'Image 0 of TASSEL LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2507/110/107/2/w/448/2507110107_6_2_1.jpg?ts=1690196084608': 'Image 1 of TASSEL LOAFERS from Zara'}]","₹ 2,890.00","Flat loafers with metallic buckle detail and tassels on the front.Sole height: 1 cm. / 0.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
60,MESH HEELED SLINGBACK SHOES,https://www.zara.com/in/en/mesh-heeled-slingback-shoes-p12234110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2234/110/800/2/w/448/2234110800_1_1_1.jpg?ts=1691140341588': 'Image 0 of MESH HEELED SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2234/110/800/2/w/448/2234110800_2_1_1.jpg?ts=1691140341613': 'Image 1 of MESH HEELED SLINGBACK SHOES from Zara'}]","₹ 3,990.00","Heeled slingback court shoes. Pointed toe. Back strap with elastic and adjustable piece.Heel height of 6 cm. / 2.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
62,CRISS-CROSS BUCKLED SLIDER SANDALS,https://www.zara.com/in/en/criss-cross-buckled-slider-sandals-p11624110.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1643/210/808/2/w/448/1643210808_1_1_1.jpg?ts=1685015304019': 'Image 0 of CRISS-CROSS BUCKLED SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1643/210/808/2/w/448/1643210808_2_1_1.jpg?ts=1685015303942': 'Image 1 of CRISS-CROSS BUCKLED SLIDER SANDALS from Zara'}]","₹ 3,990.00","Leather flat slider sandals. Criss-cross straps on the front with buckle detail. Round toe. Sole height: 1 cm. / 0.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
63,KITTEN HEEL SLINGBACK SHOES WITH CHAIN,https://www.zara.com/in/en/kitten-heel-slingback-shoes-with-chain-p12209210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2209/210/098/2/w/448/2209210098_1_1_1.jpg?ts=1690984397423': 'Image 0 of KITTEN HEEL SLINGBACK SHOES WITH CHAIN from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2209/210/098/2/w/448/2209210098_2_1_1.jpg?ts=1690984397407': 'Image 1 of KITTEN HEEL SLINGBACK SHOES WITH CHAIN from Zara'}]","₹ 3,990.00","Kitten heel slingback shoes. Patent-finish. Chain detail on the front. Back strap with elastic piece.Heel height of 5 cm. / 1.9″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
67,HEELED SLINGBACK SHOES,https://www.zara.com/in/en/heeled-slingback-shoes-p13217210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/3217/210/001/2/w/448/3217210001_1_1_1.jpg?ts=1690976673057': 'Image 0 of HEELED SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3217/210/001/2/w/448/3217210001_2_1_1.jpg?ts=1690976673041': 'Image 1 of HEELED SLINGBACK SHOES from Zara'}]","₹ 3,290.00","Slingback high-heel court shoes. Pointed toe. Buckled ankle strap fastening. Heel height of 10 cm. / 3.9″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
68,DENIM MULES,https://www.zara.com/in/en/denim-mules-p12316210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/2316/210/043/2/w/448/2316210043_6_1_1.jpg?ts=1691063519933': 'Image 0 of DENIM MULES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2316/210/043/2/w/448/2316210043_6_2_1.jpg?ts=1691063519947': 'Image 1 of DENIM MULES from Zara'}]","₹ 3,290.00","High-heel mules in denim fabric. Wide strap on the front. Stiletto heel. Round toe.Heel height of 8 cm. / 3.1″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
69,LEATHER HEELED MULES,https://www.zara.com/in/en/leather-heeled-mules-p11303210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1303/210/800/2/w/448/1303210800_1_1_1.jpg?ts=1685015302477': 'Image 0 of LEATHER HEELED MULES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1303/210/800/2/w/448/1303210800_2_1_1.jpg?ts=1685015301660': 'Image 1 of LEATHER HEELED MULES from Zara'}]","₹ 5,990.00","Leather mule sandals with a round toe. Heel height of 8 cm. / 3.1″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
70,LEATHER HIGH-HEEL SANDALS WITH CHAIN DETAIL,https://www.zara.com/in/en/leather-high-heel-sandals-with-chain-detail-p11368210.html,"[{'https://static.zara.net/photos///2023/I/1/1/p/1368/210/102/2/w/448/1368210102_1_1_1.jpg?ts=1685015303029': 'Image 0 of LEATHER HIGH-HEEL SANDALS WITH CHAIN DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1368/210/102/2/w/448/1368210102_2_1_1.jpg?ts=1685015302684': 'Image 1 of LEATHER HIGH-HEEL SANDALS WITH CHAIN DETAIL from Zara'}]","₹ 5,990.00","Leather high-heel sandals with chain detail. Square toe. Buckled ankle strap fastening. Heel height: 10 cm. / 3.9″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more"
