,Product_Name,Link,Product_Image,Price,Details
11,LINEN BLEND PLEATED BOMBER JACKET,https://www.zara.com/in/en/linen-blend-pleated-bomber-jacket-p02712468.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2712/468/832/2/w/448/2712468832_1_1_1.jpg?ts=1692776596473': 'Image 0 of LINEN BLEND PLEATED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2712/468/832/2/w/448/2712468832_2_1_1.jpg?ts=1692776597029': 'Image 1 of LINEN BLEND PLEATED BOMBER JACKET from Zara'}]","₹ 5,990.00",Short collared bomber jacket made of a linen blend. Long sleeves. Front welt pockets. Elastic hem with pleats. Matching lining. Zip-up front hidden by a placket.
12,WORN EFFECT LEATHER EFFECT BOMBER JACKET,https://www.zara.com/in/en/worn-effect-leather-effect-bomber-jacket-p06318223.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6318/223/800/12/w/448/6318223800_2_5_1.jpg?ts=1692947673008': 'Image 0 of WORN EFFECT LEATHER EFFECT BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6318/223/800/2/w/448/6318223800_6_1_1.jpg?ts=1691592012001': 'Image 1 of WORN EFFECT LEATHER EFFECT BOMBER JACKET from Zara'}]","₹ 5,990.00",Worn effect bomber jacket with a round neckline and long cuffed sleeves. Front welt pockets. Front fastening with metal zip.
14,OVERSIZE QUILTED BOMBER JACKET,https://www.zara.com/in/en/oversize-quilted-bomber-jacket-p04088243.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4088/243/802/2/w/448/4088243802_1_1_1.jpg?ts=1692790350505': 'Image 0 of OVERSIZE QUILTED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4088/243/802/2/w/448/4088243802_2_1_1.jpg?ts=1692790348219': 'Image 1 of OVERSIZE QUILTED BOMBER JACKET from Zara'}]","₹ 7,590.00",Loose-fitting bomber jacket with a round neck and long sleeves. Front flap pockets with snap buttons. Matching ribbed trims. Front zip and snap-button fastening.
16,DISTRESSED LEATHER EFFECT TRENCH COAT,https://www.zara.com/in/en/distressed-leather-effect-trench-coat-p06318222.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6318/222/800/2/w/448/6318222800_1_1_1.jpg?ts=1692778670061': 'Image 0 of DISTRESSED LEATHER EFFECT TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6318/222/800/2/w/448/6318222800_2_1_1.jpg?ts=1692778672009': 'Image 1 of DISTRESSED LEATHER EFFECT TRENCH COAT from Zara'}]","₹ 9,590.00",Distressed effect trench coat with a lapel collar. Long sleeves with tabs on the cuffs and shoulders. Side pockets. Tied belt in the same fabric. Double-breasted button fastening at the front.
17,WORN EFFECT CROPPED LEATHER EFFECT BIKER JACKET,https://www.zara.com/in/en/worn-effect-cropped-leather-effect-biker-jacket-p06318232.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6318/232/800/17/w/448/6318232800_1_1_1.jpg?ts=1692888198152': 'Image 0 of WORN EFFECT CROPPED LEATHER EFFECT BIKER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6318/232/800/17/w/448/6318232800_2_1_1.jpg?ts=1692888198690': 'Image 1 of WORN EFFECT CROPPED LEATHER EFFECT BIKER JACKET from Zara'}]","₹ 5,990.00",Distressed effect jacket with a lapel collar and long sleeves. Shoulder tabs. False front zip pocket. Belt detail at the hem. Wrap front with zip fastening.
19,NEOPRENE-EFFECT JACKET,https://www.zara.com/in/en/neoprene-effect-jacket-p08073221.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8073/221/802/3/w/448/8073221802_1_1_1.jpg?ts=1692355318949': 'Image 0 of NEOPRENE-EFFECT JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8073/221/802/3/w/448/8073221802_2_1_1.jpg?ts=1692355319187': 'Image 1 of NEOPRENE-EFFECT JACKET from Zara'}]","₹ 4,990.00",Hooded longline jacket with long cuffed sleeves. Front patch pockets and metal zip fastening at the front.
20,TRF DENIM CROPPED JACKET,https://www.zara.com/in/en/trf-denim-cropped-jacket-p08197295.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8197/295/400/3/w/448/8197295400_1_1_1.jpg?ts=1691743835514': 'Image 0 of TRF DENIM CROPPED JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8197/295/400/3/w/448/8197295400_2_1_1.jpg?ts=1691743836594': 'Image 1 of TRF DENIM CROPPED JACKET from Zara'}]","₹ 3,990.00",Collared jacket featuring long sleeves with cuffs. Front patch pockets. Ripped details. Seamless hem. Metal button fastening on the front.
21,WORN EFFECT LEATHER EFFECT BIKER JACKET,https://www.zara.com/in/en/worn-effect-leather-effect-biker-jacket-p03046222.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3046/222/800/21/w/448/3046222800_1_1_1.jpg?ts=1692689523050': 'Image 0 of WORN EFFECT LEATHER EFFECT BIKER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3046/222/800/21/w/448/3046222800_2_1_1.jpg?ts=1692689514422': 'Image 1 of WORN EFFECT LEATHER EFFECT BIKER JACKET from Zara'}]","₹ 5,990.00","Distressed effect jacket with a lapel collar and long sleeves. Featuring front zip pockets, crossover zip fastening at the front and a belt at the hem."
22,TRF RIPPED CROPPED DENIM JACKET,https://www.zara.com/in/en/trf-ripped-cropped-denim-jacket-p04365271.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4365/271/407/2/w/448/4365271407_1_1_1.jpg?ts=1692361750024': 'Image 0 of TRF RIPPED CROPPED DENIM JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4365/271/407/2/w/448/4365271407_2_1_1.jpg?ts=1692361752925': 'Image 1 of TRF RIPPED CROPPED DENIM JACKET from Zara'}]","₹ 3,290.00",Cropped collared jacket featuring long drop-shoulder sleeves with elasticated cuffs. Faded fabric with rips. Front fastening with metal zip.
23,HIGH NECK TEXTURED BLAZER,https://www.zara.com/in/en/high-neck-textured-blazer-p08001513.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8001/513/251/2/w/448/8001513251_6_1_1.jpg?ts=1690529214282': 'Image 0 of HIGH NECK TEXTURED BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8001/513/251/2/w/448/8001513251_6_2_1.jpg?ts=1690529213391': 'Image 1 of HIGH NECK TEXTURED BLAZER from Zara'}]","₹ 5,990.00",Blazer featuring a high neck and long sleeves with padded shoulders. False flap pockets and front patch pockets. Front hook fastening.
24,SATIN BOMBER JACKET,https://www.zara.com/in/en/satin-bomber-jacket-p07854591.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7854/591/800/12/w/448/7854591800_1_1_1.jpg?ts=1692002574641': 'Image 0 of SATIN BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7854/591/800/12/w/448/7854591800_2_1_1.jpg?ts=1692002574599': 'Image 1 of SATIN BOMBER JACKET from Zara'}]","₹ 3,990.00",Bomber jacket with a round neckline and long sleeves. Front flap pockets and a zipped sleeve pocket. Elasticated trims. Front fastening with metal zip.
25,ZW RHINESTONE DENIM JACKET,https://www.zara.com/in/en/zw-rhinestone-denim-jacket-p06045244.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6045/244/428/2/w/448/6045244428_1_1_1.jpg?ts=1682412309615': 'Image 0 of ZW RHINESTONE DENIM JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6045/244/428/2/w/448/6045244428_2_1_1.jpg?ts=1682412309259': 'Image 1 of ZW RHINESTONE DENIM JACKET from Zara'}]","₹ 8,590.00",ZW ZARA WOMANCollared denim jacket with long sleeves. Chest patch pockets with buttoned flaps. Rhinestone appliqués. Button-up front.
26,DENIM JACKET WITH PATCH POCKETS,https://www.zara.com/in/en/denim-jacket-with-patch-pockets-p00108042.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0108/042/506/17/w/448/0108042506_1_1_1.jpg?ts=1689085992342': 'Image 0 of DENIM JACKET WITH PATCH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0108/042/506/17/w/448/0108042506_2_1_1.jpg?ts=1689085993086': 'Image 1 of DENIM JACKET WITH PATCH POCKETS from Zara'}]","₹ 2,990.00",Jacket with a lapel collar and long sleeves. Front patch pockets. Metal button fastenings on the front.
27,ZW OVERSIZE DENIM JACKET,https://www.zara.com/in/en/zw-oversize-denim-jacket-p01213244.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1213/244/428/2/w/448/1213244428_1_1_1.jpg?ts=1691482579040': 'Image 0 of ZW OVERSIZE DENIM JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1213/244/428/2/w/448/1213244428_2_1_1.jpg?ts=1691482579468': 'Image 1 of ZW OVERSIZE DENIM JACKET from Zara'}]","₹ 3,990.00",ZW ZARA WOMANLoose-fitting denim jacket featuring a lapel collar and long sleeves with cuffs. Side pockets and chest patch pockets with buttoned flaps. Faded effect. Fastens at the front with metallic buttons.View more
28,Z1975 CROPPED METALLIC DENIM JACKET,https://www.zara.com/in/en/z1975-cropped-metallic-denim-jacket-p06164190.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6164/190/427/3/w/448/6164190427_1_1_1.jpg?ts=1692201825260': 'Image 0 of Z1975 CROPPED METALLIC DENIM JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6164/190/427/3/w/448/6164190427_2_1_1.jpg?ts=1692201818277': 'Image 1 of Z1975 CROPPED METALLIC DENIM JACKET from Zara'}]","₹ 4,990.00",Collared metallic jacket with long sleeves. Featuring front patch pockets with flaps and button fastening at the front.
29,CROPPED WAXED TRENCH COAT,https://www.zara.com/in/en/cropped-waxed-trench-coat-p04432832.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4432/832/507/2/w/448/4432832507_1_1_1.jpg?ts=1692361751450': 'Image 0 of CROPPED WAXED TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4432/832/507/2/w/448/4432832507_2_1_1.jpg?ts=1692361750172': 'Image 1 of CROPPED WAXED TRENCH COAT from Zara'}]","₹ 5,990.00",Cropped trench coat featuring a high neck with tab and metal buckle. Long sleeves with shoulder pads and tabs on the cuffs. Front pockets. Matching lining. Button-up front.
30,STRIPE TEXTURED BLAZER,https://www.zara.com/in/en/stripe-textured-blazer-p08341112.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8341/112/070/2/w/448/8341112070_1_1_1.jpg?ts=1691577078132': 'Image 0 of STRIPE TEXTURED BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8341/112/070/2/w/448/8341112070_2_1_1.jpg?ts=1691577081173': 'Image 1 of STRIPE TEXTURED BLAZER from Zara'}]","₹ 5,990.00",Lapelless blazer with long sleeves and shoulder pads. Front patch pockets. Metal hook fastening at the front.
32,FAUX LEATHER BIKER JACKET,https://www.zara.com/in/en/faux-leather-biker-jacket-p03046060.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3046/060/800/18/w/448/3046060800_1_1_1.jpg?ts=1692689373356': 'Image 0 of FAUX LEATHER BIKER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3046/060/800/18/w/448/3046060800_2_1_1.jpg?ts=1692689373353': 'Image 1 of FAUX LEATHER BIKER JACKET from Zara'}]","₹ 4,990.00","Collared jacket with long sleeves and shoulder tabs. Featuring front zip pockets, a hem featuring a matching belt with metal buckle and front crossover zip fastening."
33,SHORT DOUBLE-BREASTED TRENCH COAT,https://www.zara.com/in/en/short-double-breasted-trench-coat-p07999818.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7999/818/401/2/w/448/7999818401_1_1_1.jpg?ts=1693305748529': 'Image 0 of SHORT DOUBLE-BREASTED TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7999/818/401/2/w/448/7999818401_2_1_1.jpg?ts=1693305748457': 'Image 1 of SHORT DOUBLE-BREASTED TRENCH COAT from Zara'}]","₹ 5,990.00",Short trench coat featuring a lapel collar and long sleeves with buttons. Front welt pockets. Double-breasted button fastening on the front.
34,FAUX LEATHER OVERSIZE JACKET,https://www.zara.com/in/en/faux-leather-oversize-jacket-p03427811.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3427/811/800/20/w/448/3427811800_1_1_1.jpg?ts=1691757557036': 'Image 0 of FAUX LEATHER OVERSIZE JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3427/811/800/20/w/448/3427811800_2_1_1.jpg?ts=1691757555506': 'Image 1 of FAUX LEATHER OVERSIZE JACKET from Zara'}]","₹ 5,990.00","Jacket with a lapel collar and long sleeves. Featuring front pockets with metal zip, shoulder tabs, belt in the same fabric with buckle and metal zip-up fastening on the front."
35,SNAKESKIN PRINT PUFFER JACKET,https://www.zara.com/in/en/snakeskin-print-puffer-jacket-p08147803.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8147/803/070/2/w/448/8147803070_1_1_1.jpg?ts=1692281895379': 'Image 0 of SNAKESKIN PRINT PUFFER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8147/803/070/2/w/448/8147803070_2_1_1.jpg?ts=1692281897115': 'Image 1 of SNAKESKIN PRINT PUFFER JACKET from Zara'}]","₹ 3,990.00",Jacket with a round neck and long sleeves. Front welt pockets. Snap-button fastenings on the front.
36,Z1975 DENIM OVERSHIRT WITH PATCH POCKETS,https://www.zara.com/in/en/z1975-denim-overshirt-with-patch-pockets-p06147165.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6147/165/406/2/w/448/6147165406_1_1_1.jpg?ts=1685105199661': 'Image 0 of Z1975 DENIM OVERSHIRT WITH PATCH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6147/165/406/2/w/448/6147165406_2_1_1.jpg?ts=1685105199442': 'Image 1 of Z1975 DENIM OVERSHIRT WITH PATCH POCKETS from Zara'}]","₹ 4,990.00",Collared overshirt with long sleeves. Front patch pockets. Side vents at the hem. Front metal button fastening.
38,CROPPED BOMBER JACKET,https://www.zara.com/in/en/cropped-bomber-jacket-p07893502.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7893/502/712/17/w/448/7893502712_1_1_1.jpg?ts=1686146625085': 'Image 0 of CROPPED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7893/502/712/17/w/448/7893502712_2_1_1.jpg?ts=1686146417323': 'Image 1 of CROPPED BOMBER JACKET from Zara'}]","₹ 4,990.00",Bomber jacket featuring a round neck and long sleeves with cuffs. Jetted pockets on the front. Front snap-button fastenings.
39,TRF DENIM CROPPED JACKET,https://www.zara.com/in/en/trf-denim-cropped-jacket-p08197257.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8197/257/400/3/w/448/8197257400_1_1_1.jpg?ts=1691077223644': 'Image 0 of TRF DENIM CROPPED JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8197/257/400/3/w/448/8197257400_2_1_1.jpg?ts=1691077224055': 'Image 1 of TRF DENIM CROPPED JACKET from Zara'}]","₹ 3,290.00",Jacket featuring a lapel collar and long sleeves with cuffs. Pockets on the front and on the arm. Tab details at the back. Seamless hem. Front metal button fastening.
40,SHIRT BOMBER JACKET,https://www.zara.com/in/en/shirt-bomber-jacket-p07102220.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7102/220/800/18/w/448/7102220800_1_1_1.jpg?ts=1692689746266': 'Image 0 of SHIRT BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7102/220/800/18/w/448/7102220800_2_1_1.jpg?ts=1692689744616': 'Image 1 of SHIRT BOMBER JACKET from Zara'}]","₹ 3,290.00",Collared bomber jacket featuring long sleeves. Front welt pockets. Elasticated hem. Front fastening with metal zip.
41,OVERSIZE SHORT TRENCH COAT,https://www.zara.com/in/en/oversize-short-trench-coat-p04432706.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4432/706/707/17/w/448/4432706707_1_1_1.jpg?ts=1691077270530': 'Image 0 of OVERSIZE SHORT TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4432/706/707/17/w/448/4432706707_2_1_1.jpg?ts=1691077271121': 'Image 1 of OVERSIZE SHORT TRENCH COAT from Zara'}]","₹ 5,990.00",Trench coat with a lapel collar and a crossover neckline. Long sleeves with tabs. Belt with contrast buckle at the hem. Front button fastening.
43,MAXI BOMBER JACKET WITH POCKETS,https://www.zara.com/in/en/maxi-bomber-jacket-with-pockets-p03736245.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3736/245/800/18/w/448/3736245800_1_1_1.jpg?ts=1691565073010': 'Image 0 of MAXI BOMBER JACKET WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3736/245/800/18/w/448/3736245800_2_1_1.jpg?ts=1691565072593': 'Image 1 of MAXI BOMBER JACKET WITH POCKETS from Zara'}]","₹ 7,590.00",Cropped bomber jacket with a round neck and long sleeves. Front maxi patch pockets with flaps. Lining. Matching ribbed trims. Front snap-button fastening.
44,SATIN TRENCH COAT,https://www.zara.com/in/en/satin-trench-coat-p08403260.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8403/260/800/2/w/448/8403260800_1_1_1.jpg?ts=1692362669898': 'Image 0 of SATIN TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8403/260/800/2/w/448/8403260800_2_1_1.jpg?ts=1692362671095': 'Image 1 of SATIN TRENCH COAT from Zara'}]","₹ 4,990.00",Flowing trench coat with a lapel collar and long sleeves.
45,PRINTED OVERSIZE LINEN BLEND JACKET,https://www.zara.com/in/en/printed-oversize-linen-blend-jacket-p04432721.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4432/721/050/17/w/448/4432721050_1_1_1.jpg?ts=1690543854132': 'Image 0 of PRINTED OVERSIZE LINEN BLEND JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4432/721/050/17/w/448/4432721050_2_1_1.jpg?ts=1690543853876': 'Image 1 of PRINTED OVERSIZE LINEN BLEND JACKET from Zara'}]","₹ 4,990.00",Jacket made of a linen blend fabric. Lapel collar and long cuffed sleeves. Side pockets and chest patch pockets. Front metal button fastening.
46,SATIN BOMBER JACKET WITH TOPSTITCHING,https://www.zara.com/in/en/satin-bomber-jacket-with-topstitching-p01058407.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1058/407/715/2/w/448/1058407715_1_1_1.jpg?ts=1692273228327': 'Image 0 of SATIN BOMBER JACKET WITH TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1058/407/715/2/w/448/1058407715_2_1_1.jpg?ts=1692273228277': 'Image 1 of SATIN BOMBER JACKET WITH TOPSTITCHING from Zara'}]","₹ 4,990.00",Satin bomber jacket with a round neck and long sleeves. Front pockets. Contrast pronounced topstitching detail. Metal zip and snap-button fastening at the front.
47,TULLE DRESS WITH CAPE SLEEVES,https://www.zara.com/in/en/tulle-dress-with-cape-sleeves-p00085468.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0085/468/800/2/w/448/0085468800_1_1_1.jpg?ts=1689599720220': 'Image 0 of TULLE DRESS WITH CAPE SLEEVES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0085/468/800/2/w/448/0085468800_2_1_1.jpg?ts=1689599720955': 'Image 1 of TULLE DRESS WITH CAPE SLEEVES from Zara'}]","₹ 2,990.00",Semi-sheer midi dress featuring a round neck and loose-fitting short sleeves. Buttoned opening at the back. This garment is not lined.
48,OVERSIZE QUILTED BOMBER JACKET,https://www.zara.com/in/en/oversize-quilted-bomber-jacket-p04770456.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4770/456/670/2/w/448/4770456670_1_1_1.jpg?ts=1690532851594': 'Image 0 of OVERSIZE QUILTED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4770/456/670/2/w/448/4770456670_2_1_1.jpg?ts=1690532853209': 'Image 1 of OVERSIZE QUILTED BOMBER JACKET from Zara'}]","₹ 3,290.00",Loose-fitting bomber jacket with a high neck and long sleeves with elastic cuffs. Front patch pockets. Elasticated hem. Front zip fastening hidden by a placket.
50,LONGLINE BOMBER JACKET WITH PATCH POCKETS,https://www.zara.com/in/en/longline-bomber-jacket-with-patch-pockets-p07997671.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7997/671/251/2/w/448/7997671251_1_1_1.jpg?ts=1691758079504': 'Image 0 of LONGLINE BOMBER JACKET WITH PATCH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7997/671/251/2/w/448/7997671251_2_1_1.jpg?ts=1691758079259': 'Image 1 of LONGLINE BOMBER JACKET WITH PATCH POCKETS from Zara'}]","₹ 5,990.00",Bomber jacket with a round neck and long sleeves. Front patch pockets with flaps. Elasticated trims. Hidden snap-button fastening on the front.
