,product_name,link, product_images,price,details
25,SMART LEATHER BELT,https://www.zara.com/in/en/smart-leather-belt-p02823407.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/407/800/32/w/448/2823407800_1_1_1.jpg?ts=1692806802807': 'Image 0 of SMART LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/407/800/2/w/448/2823407800_6_1_1.jpg?ts=1692883294436': 'Image 1 of SMART LEATHER BELT from Zara'}]","₹ 2,990.00",Leather belt. Fastening with metal buckle and belt loop.
33,LEATHER BELT,https://www.zara.com/in/en/leather-belt-p05717301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5717/301/705/2/w/448/5717301705_6_1_1.jpg?ts=1689260306274': 'Image 0 of LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5717/301/705/2/w/448/5717301705_6_2_1.jpg?ts=1689260306523': 'Image 1 of LEATHER BELT from Zara'}]","₹ 2,990.00",Leather belt with a nubuck finish. Fastening with metal buckle and loop.
34,FADED LEATHER BELT,https://www.zara.com/in/en/faded-leather-belt-p05919312.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/312/800/2/w/448/5919312800_6_1_1.jpg?ts=1690470215826': 'Image 0 of FADED LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/312/800/2/w/448/5919312800_6_2_1.jpg?ts=1690470215749': 'Image 1 of FADED LEATHER BELT from Zara'}]","₹ 2,990.00",Faded leather belt with metal buckle fastening.
35,THIN LEATHER BELT,https://www.zara.com/in/en/thin-leather-belt-p06399403.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6399/403/832/2/w/448/6399403832_6_1_1.jpg?ts=1692350271232': 'Image 0 of THIN LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6399/403/832/2/w/448/6399403832_6_2_1.jpg?ts=1692350272296': 'Image 1 of THIN LEATHER BELT from Zara'}]","₹ 2,990.00",Thin leather belt. Fastens with metal buckle and loop.
36,SPLIT SUEDE BELT,https://www.zara.com/in/en/split-suede-belt-p06399401.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6399/401/737/2/w/448/6399401737_6_1_1.jpg?ts=1683819347036': 'Image 0 of SPLIT SUEDE BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6399/401/737/2/w/448/6399401737_6_2_1.jpg?ts=1683819347068': 'Image 1 of SPLIT SUEDE BELT from Zara'}]","₹ 2,590.00",Leather belt with a split suede finish. Topstitching detail. Fastening with a metal buckle and belt loop.
37,CONTRAST LEATHER BELT,https://www.zara.com/in/en/contrast-leather-belt-p02823303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/303/746/2/w/448/2823303746_6_1_1.jpg?ts=1686123672080': 'Image 0 of CONTRAST LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/303/746/2/w/448/2823303746_6_2_1.jpg?ts=1686123672559': 'Image 1 of CONTRAST LEATHER BELT from Zara'}]","₹ 2,990.00",Leather belt. Contrast topstitching detail. Fastens with a metal buckle and loop.
38,LEATHER BELT,https://www.zara.com/in/en/leather-belt-p02823307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/307/800/2/w/448/2823307800_6_1_1.jpg?ts=1690187824999': 'Image 0 of LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/307/800/2/w/448/2823307800_6_2_1.jpg?ts=1690187825830': 'Image 1 of LEATHER BELT from Zara'}]","₹ 2,990.00",Leather belt. Metallic eyelets. Fastening with metallic buckle and belt loop.
40,LEATHER BELT,https://www.zara.com/in/en/leather-belt-p05919306.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/306/800/2/w/448/5919306800_6_1_1.jpg?ts=1689260306189': 'Image 0 of LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/306/800/2/w/448/5919306800_6_2_1.jpg?ts=1689260295796': 'Image 1 of LEATHER BELT from Zara'}]","₹ 2,990.00",Leather belt. Metal loop and buckle fastening with embossed details.
41,LEATHER BELT,https://www.zara.com/in/en/leather-belt-p05919303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/303/800/2/w/448/5919303800_6_1_1.jpg?ts=1688713056878': 'Image 0 of LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/303/800/2/w/448/5919303800_6_2_1.jpg?ts=1688713059394': 'Image 1 of LEATHER BELT from Zara'}]","₹ 2,990.00",Thin leather belt with metal buckle fastening.
42,SPLIT SUEDE BELT,https://www.zara.com/in/en/split-suede-belt-p02823409.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/409/702/2/w/448/2823409702_6_1_1.jpg?ts=1692790067427': 'Image 0 of SPLIT SUEDE BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/409/702/2/w/448/2823409702_6_2_1.jpg?ts=1692790067424': 'Image 1 of SPLIT SUEDE BELT from Zara'}]","₹ 2,990.00",Narrow leather belt with a split suede finish. Fastening with metal buckle and loop.
43,THIN LEATHER BELT,https://www.zara.com/in/en/thin-leather-belt-p05919307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/307/700/2/w/448/5919307700_6_1_1.jpg?ts=1691739356850': 'Image 0 of THIN LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/307/700/2/w/448/5919307700_6_2_1.jpg?ts=1691739358288': 'Image 1 of THIN LEATHER BELT from Zara'}]","₹ 2,990.00",Leather belt. Metal loop and buckle fastening.
46,BRAIDED STRETCH BELT,https://www.zara.com/in/en/braided-stretch-belt-p02823306.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/306/800/2/w/448/2823306800_6_1_1.jpg?ts=1689591106266': 'Image 0 of BRAIDED STRETCH BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/306/800/2/w/448/2823306800_6_2_1.jpg?ts=1689591106205': 'Image 1 of BRAIDED STRETCH BELT from Zara'}]","₹ 2,990.00",Elastic belt. Leather trims. Fastens with metal buckle and loop.
47,EMBOSSED LEATHER BELT,https://www.zara.com/in/en/embossed-leather-belt-p02823304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/304/702/2/w/448/2823304702_6_1_1.jpg?ts=1689924373743': 'Image 0 of EMBOSSED LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/304/702/2/w/448/2823304702_6_2_1.jpg?ts=1689924374043': 'Image 1 of EMBOSSED LEATHER BELT from Zara'}]","₹ 2,990.00",Leather belt. Embossed geometric detail. Fastening with metallic buckle and belt loop.
48,BRAIDED BELT,https://www.zara.com/in/en/braided-belt-p02823305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/305/500/2/w/448/2823305500_6_1_1.jpg?ts=1689924373698': 'Image 0 of BRAIDED BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/305/500/2/w/448/2823305500_6_2_1.jpg?ts=1689924373846': 'Image 1 of BRAIDED BELT from Zara'}]","₹ 2,590.00",Plaited cotton belt. Fastening with metallic buckle and belt loop.
49,STRETCH REVERSIBLE BELT,https://www.zara.com/in/en/stretch-reversible-belt-p02823302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/302/800/2/w/448/2823302800_6_1_1.jpg?ts=1688714104398': 'Image 0 of STRETCH REVERSIBLE BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/302/800/2/w/448/2823302800_6_2_1.jpg?ts=1688714104679': 'Image 1 of STRETCH REVERSIBLE BELT from Zara'}]","₹ 2,990.00",Reversible stretch belt. Leather trims. Buckle and loop fastening.
50,REVERSIBLE LEATHER BELT,https://www.zara.com/in/en/reversible-leather-belt-p05919401.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/5919/401/800/2/w/448/5919401800_6_1_1.jpg?ts=1675328793662': 'Image 0 of REVERSIBLE LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/5919/401/800/2/w/448/5919401800_6_2_1.jpg?ts=1675328845528': 'Image 1 of REVERSIBLE LEATHER BELT from Zara'}]","₹ 2,890.00",Reversible leather belt. Buckle and loop fastening.
52,REVERSIBLE LEATHER BELT,https://www.zara.com/in/en/reversible-leather-belt-p06907406.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/6907/406/800/2/w/448/6907406800_6_1_1.jpg?ts=1674036216150': 'Image 0 of REVERSIBLE LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/6907/406/800/2/w/448/6907406800_6_2_1.jpg?ts=1674036217196': 'Image 1 of REVERSIBLE LEATHER BELT from Zara'}]","₹ 2,890.00",Reversible leather belt. Metal loop and buckle fastening.
54,REVERSIBLE LEATHER BELT,https://www.zara.com/in/en/reversible-leather-belt-p05919302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/302/746/2/w/448/5919302746_6_1_1.jpg?ts=1685693915753': 'Image 0 of REVERSIBLE LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/302/746/2/w/448/5919302746_6_2_1.jpg?ts=1685693915909': 'Image 1 of REVERSIBLE LEATHER BELT from Zara'}]","₹ 2,990.00",Reversible leather belt. Metallic buckle and loop fastening.
55,PACK OF 3 RIBBED SOCKS,https://www.zara.com/in/en/pack-of-3-ribbed-socks-p03992300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/300/800/2/w/448/3992300800_6_1_1.jpg?ts=1690803332071': 'Image 0 of PACK OF 3 RIBBED SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/300/800/2/w/448/3992300800_6_2_1.jpg?ts=1690803332081': 'Image 1 of PACK OF 3 RIBBED SOCKS from Zara'}]",₹ 990.00,Pack of three pairs of ribbed knit socks with ribbed elasticated trims.
59,3-PACK OF MERCERISED COTTON SOCKS,https://www.zara.com/in/en/3-pack-of-mercerised-cotton-socks-p06389400.html,"[{'https://static.zara.net/photos///2022/I/0/2/p/6389/400/800/2/w/448/6389400800_6_1_1.jpg?ts=1661175210049': 'Image 0 of 3-PACK OF MERCERISED COTTON SOCKS from Zara'}, {'https://static.zara.net/photos///2022/I/0/2/p/6389/400/800/2/w/448/6389400800_6_2_1.jpg?ts=1661175208319': 'Image 1 of 3-PACK OF MERCERISED COTTON SOCKS from Zara'}]","₹ 1,590.00",Pack of 3 pairs of ribbed knit socks with a mercerised cotton finish and ribbed elastic trims.
61,3-PACK OF COMBINED SOCKS,https://www.zara.com/in/en/3-pack-of-combined-socks-p00348321.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0348/321/555/2/w/448/0348321555_6_1_1.jpg?ts=1692790067423': 'Image 0 of 3-PACK OF COMBINED SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0348/321/555/2/w/448/0348321555_6_2_1.jpg?ts=1692790067419': 'Image 1 of 3-PACK OF COMBINED SOCKS from Zara'}]",₹ 990.00,Pack of 3 pairs of lightweight socks made of a spun cotton blend fabric. Ribbed trims.
62,3-PACK OF MATCHING SOCKS,https://www.zara.com/in/en/3-pack-of-matching-socks-p03992328.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/328/555/2/w/448/3992328555_6_1_1.jpg?ts=1688713058666': 'Image 0 of 3-PACK OF MATCHING SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/328/555/2/w/448/3992328555_6_2_1.jpg?ts=1688713058342': 'Image 1 of 3-PACK OF MATCHING SOCKS from Zara'}]",₹ 990.00,Pack of 3 pairs of socks made of a spun cotton blend fabric. Ribbed trims.
64,PACK OF 3 RIBBED SOCKS,https://www.zara.com/in/en/pack-of-3-ribbed-socks-p03992309.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/309/555/2/w/448/3992309555_6_1_1.jpg?ts=1688111367562': 'Image 0 of PACK OF 3 RIBBED SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/309/555/2/w/448/3992309555_6_2_1.jpg?ts=1688111368271': 'Image 1 of PACK OF 3 RIBBED SOCKS from Zara'}]",₹ 990.00,Pack of three pairs of knit socks with ribbed trims.
65,SOCKS WITH STRIPE AND EMBROIDERY,https://www.zara.com/in/en/socks-with-stripe-and-embroidery-p00348319.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0348/319/507/2/w/448/0348319507_6_1_1.jpg?ts=1693207611797': 'Image 0 of SOCKS WITH STRIPE AND EMBROIDERY from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0348/319/507/2/w/0/0348319507_6_2_1.jpg?ts=1693207611731': 'Image 1 of SOCKS WITH STRIPE AND EMBROIDERY from Zara'}]",₹ 690.00,Socks made of a spun cotton blend. Matching embroidery detail. Ribbed trims.
69,PACK OF 4 ANKLE SOCKS,https://www.zara.com/in/en/pack-of-4-ankle-socks-p00348485.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/0348/485/250/2/w/448/0348485250_6_1_1.jpg?ts=1676891337982': 'Image 0 of PACK OF 4 ANKLE SOCKS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/0348/485/250/2/w/448/0348485250_6_2_1.jpg?ts=1676891338281': 'Image 1 of PACK OF 4 ANKLE SOCKS from Zara'}]",₹ 990.00,Pack of four pairs of ankle socks made of a spun cotton blend fabric. Ribbed trims.
72,4-PACK OF NO-SHOW SOCKS,https://www.zara.com/in/en/4-pack-of-no-show-socks-p00348407.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/0348/407/250/2/w/448/0348407250_6_1_1.jpg?ts=1672908227874': 'Image 0 of 4-PACK OF NO-SHOW SOCKS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/0348/407/250/2/w/448/0348407250_6_2_1.jpg?ts=1672908230603': 'Image 1 of 4-PACK OF NO-SHOW SOCKS from Zara'}]",₹ 990.00,Pack of no-show ankle socks made of a cotton blend fabric. Ribbed trims.
74,4-PACK OF NO-SHOW SOCKS,https://www.zara.com/in/en/4-pack-of-no-show-socks-p00348482.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/0348/482/555/2/w/448/0348482555_6_1_1.jpg?ts=1675854282846': 'Image 0 of 4-PACK OF NO-SHOW SOCKS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/0348/482/555/2/w/448/0348482555_6_2_1.jpg?ts=1675854283511': 'Image 1 of 4-PACK OF NO-SHOW SOCKS from Zara'}]",₹ 990.00,Pack of four pairs of no-show ankle socks made of a spun cotton blend fabric. Ribbed trims.
76,4-PACK OF NO-SHOW SOCKS,https://www.zara.com/in/en/4-pack-of-no-show-socks-p00348402.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/0348/400/800/2/w/448/0348400800_6_1_1.jpg?ts=1672908228701': 'Image 0 of 4-PACK OF NO-SHOW SOCKS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/0348/400/800/2/w/448/0348400800_6_2_1.jpg?ts=1672908231482': 'Image 1 of 4-PACK OF NO-SHOW SOCKS from Zara'}]",₹ 990.00,Pack of four pairs of no-show socks made of a cotton blend fabric. Ribbed trims.
78,4-PACK OF NO-SHOW SOCKS,https://www.zara.com/in/en/4-pack-of-no-show-socks-p00348305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0348/305/555/2/w/448/0348305555_6_1_1.jpg?ts=1686123672463': 'Image 0 of 4-PACK OF NO-SHOW SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0348/305/555/2/w/448/0348305555_6_2_1.jpg?ts=1686123672856': 'Image 1 of 4-PACK OF NO-SHOW SOCKS from Zara'}]",₹ 990.00,Pack of 4 pairs of no-show socks made of a spun cotton blend fabric. Ribbed trims.
87,PACK OF 3 STRIPED SOCKS,https://www.zara.com/in/en/pack-of-3-striped-socks-p03992416.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/3992/416/250/2/w/448/3992416250_6_1_1.jpg?ts=1681310780550': 'Image 0 of PACK OF 3 STRIPED SOCKS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/3992/416/250/2/w/448/3992416250_6_2_1.jpg?ts=1681310780418': 'Image 1 of PACK OF 3 STRIPED SOCKS from Zara'}]",₹ 990.00,Ribbed knit socks with ribbed elastic trims. Contrast stripe detail.
93,ROLLTOP SPORTS BACKPACK,https://www.zara.com/in/en/rolltop-sports-backpack-p13240220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/3240/220/800/2/w/448/3240220800_6_1_1.jpg?ts=1692268022274': 'Image 0 of ROLLTOP SPORTS BACKPACK from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3240/220/800/2/w/448/3240220800_6_2_1.jpg?ts=1692268022277': 'Image 1 of ROLLTOP SPORTS BACKPACK from Zara'}]","₹ 4,990.00","Multi-pocket backpack. Combination of materials on the exterior. The main compartment fastens with a zip and rolls up with clip buckles on both sides. It also opens from the front with a zip closure. Two small front pockets with thermo-sealed zip fastening. Featuring two adjustable mesh pockets on the sides. Top handle and two adjustable, breathable shoulder straps. Each compartment has a thermo-sealed zip closure. Ergonomic padded back for improved comfort during use. Adjustable chest with clip buckle fastening.Height x Length x Width 44 x 27 x 14 cm. / 17.3 x 10.6 x 5.5″View more"
94,TECHNICAL BUCKET HAT,https://www.zara.com/in/en/technical-bucket-hat-p05875301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5875/301/250/2/w/448/5875301250_1_1_1.jpg?ts=1691052738297': 'Image 0 of TECHNICAL BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5875/301/250/2/w/448/5875301250_2_1_1.jpg?ts=1691052740048': 'Image 1 of TECHNICAL BUCKET HAT from Zara'}]","₹ 1,990.00",Bucket hat made of breathable stretch fabric. Adjustable matching drawstring.Zara Athleticz.
95,NYLON BELT BAG,https://www.zara.com/in/en/nylon-belt-bag-p13640220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/3640/220/202/612/w/448/3640220202_6_1_1.jpg?ts=1692352453916': 'Image 0 of NYLON BELT BAG from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3640/220/202/612/w/448/3640220202_6_2_1.jpg?ts=1692352454902': 'Image 1 of NYLON BELT BAG from Zara'}]","₹ 2,590.00",Soft belt bag. Technical fabric upper. Main compartment with zip closure. Front pocket with technical clasp. Adjustable handle with clip buckle. Height x Length: 18.5 x 37 cm. / 7.2 x 14.5″View more
96,ATHLETICZ LAKEN® 0.75L / 25 oz THERMOS BOTTLE,https://www.zara.com/in/en/athleticz-laken--0-75l---25-oz-thermos-bottle-p13907120.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/3907/120/001/2/3907120001_16_1_1/w/448/poster.jpg?ts=1691142762736': 'Image 0 of ATHLETICZ LAKEN® 0.75L / 25\xa0oz THERMOS BOTTLE from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3907/120/001/612/w/448/3907120001_6_1_1.jpg?ts=1692352454311': 'Image 1 of ATHLETICZ LAKEN® 0.75L / 25\xa0oz THERMOS BOTTLE from Zara'}]","₹ 2,890.00","Thermos bottle made of LAKEN® brand stainless steel. It has a cap with a screw-type closure and an automatic button to drink through the mouthpiece. 0.75 litre capacity.- Free of BPA, phthalates or other harmful substances.- Internal coating of polyamide varnish, free of epoxy resin, totally safe and very resistant, which completely insulates thecontent and protects it. It does not break or crack due to dents or blows- Does not retain or impart flavours- Reusable and recyclable- Hermetic closureView more"
97,TECHNICAL BUCKET HAT,https://www.zara.com/in/en/technical-bucket-hat-p05875400.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5875/400/700/2/w/448/5875400700_1_1_1.jpg?ts=1687950698709': 'Image 0 of TECHNICAL BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5875/400/700/2/w/448/5875400700_6_1_1.jpg?ts=1687938652127': 'Image 1 of TECHNICAL BUCKET HAT from Zara'}]","₹ 2,290.00",Hat made of lightweight technical fabric. Featuring a wide brim with topstitching detail and adjustable chin tie.Zara Athleticz.
98,TECHNICAL BACKPACK,https://www.zara.com/in/en/technical-backpack-p13241220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/3241/220/802/2/w/448/3241220802_6_1_1.jpg?ts=1692887333245': 'Image 0 of TECHNICAL BACKPACK from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3241/220/802/2/w/448/3241220802_6_2_1.jpg?ts=1692887333233': 'Image 1 of TECHNICAL BACKPACK from Zara'}]","₹ 4,990.00","Multi-pocket backpack. The main compartment has zip closure and its interior has three small pockets with zip closure. Featuring two large front pockets, one with zip and the other with adjustable fastening. Side pockets with adjustable fastening. Top handle and two adjustable shoulder straps. Ergonomic padded back for improved comfort during use. Adjustable strap on the chest with clip buckle fastening.Height x Length x Width 44 x 27 x 17 cm. / 17.3 x 10.6 x 6.6″View more"
99,SPORTS BACKPACK,https://www.zara.com/in/en/sports-backpack-p13239220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/3239/220/400/2/w/448/3239220400_1_1_1.jpg?ts=1691052738259': 'Image 0 of SPORTS BACKPACK from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3239/220/400/2/w/448/3239220400_2_1_1.jpg?ts=1691052740641': 'Image 1 of SPORTS BACKPACK from Zara'}]","₹ 4,990.00",Multi-pocket backpack. Combination of materials and colours on the exterior. The main compartment fastens with a zip and features an inside pocket without closure for electronic devices of up to 13 inches. On the front it has a flat pocket with zip closure. Adjustable mesh pockets on the sides. Top handle and two adjustable shoulder straps with zip pockets. Ergonomic padded back for improved comfort during use. Adjustable chest strap with clip buckle fastening. Height x Length x Width: 39 x 26 x 13 cm.View more
