,product_name,link, product_images,price,details
30,TEXTURED CONTRAST CARDIGAN,https://www.zara.com/in/en/textured-contrast-cardigan-p09598305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/305/712/2/w/0/9598305712_1_1_1.jpg?ts=1691753368278': 'Image 0 of TEXTURED CONTRAST CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/305/712/2/w/0/9598305712_2_1_1.jpg?ts=1691753368583': 'Image 1 of TEXTURED CONTRAST CARDIGAN from Zara'}]","₹ 4,990.00",Cardigan made of spun cotton fabric. V-neckline and short sleeves. Button-up front.
31,TEXTURED CROCHET CARDIGAN,https://www.zara.com/in/en/textured-crochet-cardigan-p09598322.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/322/800/2/w/448/9598322800_1_1_1.jpg?ts=1692695774188': 'Image 0 of TEXTURED CROCHET CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/322/800/2/w/0/9598322800_2_1_1.jpg?ts=1692695774422': 'Image 1 of TEXTURED CROCHET CARDIGAN from Zara'}]","₹ 3,990.00",Cardigan made of open textured fabric. V-neck and long sleeves. Ribbed trims. Button-up front.
33,GEOMETRIC PRINT JACQUARD KNIT CARDIGAN,https://www.zara.com/in/en/geometric-print-jacquard-knit-cardigan-p03166313.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3166/313/712/2/w/448/3166313712_1_1_1.jpg?ts=1691753368752': 'Image 0 of GEOMETRIC PRINT JACQUARD KNIT CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3166/313/712/2/w/448/3166313712_2_1_1.jpg?ts=1691753368956': 'Image 1 of GEOMETRIC PRINT JACQUARD KNIT CARDIGAN from Zara'}]","₹ 4,990.00",Collared cardigan made of spun cotton blend fabric. Featuring long sleeves and a button-up front.
35,KNIT POLO SHIRT WITH ZIP,https://www.zara.com/in/en/knit-polo-shirt-with-zip-p02632303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2632/303/401/2/w/448/2632303401_1_1_1.jpg?ts=1692954332364': 'Image 0 of KNIT POLO SHIRT WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2632/303/401/2/w/448/2632303401_2_1_1.jpg?ts=1692954330098': 'Image 1 of KNIT POLO SHIRT WITH ZIP from Zara'}]","₹ 3,290.00",Knit polo shirt made of spun cotton fabric. Lapel collar with zip on the front. Long sleeves. Ribbed trims.
36,KNIT POLO SHIRT WITH ZIP,https://www.zara.com/in/en/knit-polo-shirt-with-zip-p06771302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6771/302/800/2/w/448/6771302800_1_1_1.jpg?ts=1690975861353': 'Image 0 of KNIT POLO SHIRT WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6771/302/800/2/w/448/6771302800_2_1_1.jpg?ts=1690975862695': 'Image 1 of KNIT POLO SHIRT WITH ZIP from Zara'}]","₹ 3,290.00",Knit polo shirt made of spun cotton fabric. Collar with zip fastening. Short sleeves. Ribbed trims.
40,TEXTURED KNIT POLO SHIRT,https://www.zara.com/in/en/textured-knit-polo-shirt-p09598308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/308/712/2/w/448/9598308712_1_1_1.jpg?ts=1691746949192': 'Image 0 of TEXTURED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/308/712/2/w/448/9598308712_2_1_1.jpg?ts=1691746949852': 'Image 1 of TEXTURED KNIT POLO SHIRT from Zara'}]","₹ 3,990.00",Loose-fitting knit polo shirt made of spun linen and cotton blend fabric. Featuring a collar and front button fastening. Long sleeves. Ribbed trims.
42,TEXTURED OVERSIZE KNIT POLO SHIRT,https://www.zara.com/in/en/textured-oversize-knit-polo-shirt-p05755305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/305/700/2/w/448/5755305700_1_1_1.jpg?ts=1691742491370': 'Image 0 of TEXTURED OVERSIZE KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/305/700/2/w/448/5755305700_2_1_1.jpg?ts=1691742490973': 'Image 1 of TEXTURED OVERSIZE KNIT POLO SHIRT from Zara'}]","₹ 3,990.00",Collared oversize knit polo shirt with a button-up front. Short sleeves. Chest patch pocket. Ribbed trims.
44,TEXTURED COTTON CARDIGAN,https://www.zara.com/in/en/textured-cotton-cardigan-p02621303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2621/303/620/2/w/448/2621303620_1_1_1.jpg?ts=1692951283903': 'Image 0 of TEXTURED COTTON CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2621/303/620/2/w/448/2621303620_2_1_1.jpg?ts=1692951292500': 'Image 1 of TEXTURED COTTON CARDIGAN from Zara'}]","₹ 4,990.00",Collared cardigan made of spun cotton. Long sleeves and ribbed trims. Button fastening on the front.
45,STRIPED JACQUARD CARDIGAN,https://www.zara.com/in/en/striped-jacquard-cardigan-p03991321.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3991/321/500/2/w/448/3991321500_1_1_1.jpg?ts=1692776029794': 'Image 0 of STRIPED JACQUARD CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3991/321/500/2/w/448/3991321500_2_1_1.jpg?ts=1692776030773': 'Image 1 of STRIPED JACQUARD CARDIGAN from Zara'}]","₹ 4,990.00",V-neck cardigan made of a spun cotton blend. Featuring long sleeves and ribbed trims. Button-up front.
47,TEXTURED CABLE-KNIT CARDIGAN,https://www.zara.com/in/en/textured-cable-knit-cardigan-p01023308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/308/712/2/w/448/1023308712_1_1_1.jpg?ts=1690358712349': 'Image 0 of TEXTURED CABLE-KNIT CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/308/712/2/w/448/1023308712_2_1_1.jpg?ts=1690358715563': 'Image 1 of TEXTURED CABLE-KNIT CARDIGAN from Zara'}]","₹ 5,590.00",Cardigan with a V-neck and long sleeves. Ribbed trims. Button-up front.
49,TEXTURED CROCHET CARDIGAN,https://www.zara.com/in/en/textured-crochet-cardigan-p03597319.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/319/806/2/w/448/3597319806_1_1_1.jpg?ts=1692181731668': 'Image 0 of TEXTURED CROCHET CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/319/806/2/w/448/3597319806_2_1_1.jpg?ts=1692181731316': 'Image 1 of TEXTURED CROCHET CARDIGAN from Zara'}]","₹ 4,990.00",Cardigan made of open textured fabric. Round neck and long sleeves. Ribbed trims. Button-up front.
51,CHECK JACQUARD CARDIGAN,https://www.zara.com/in/en/check-jacquard-cardigan-p03597318.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/318/712/2/w/448/3597318712_1_1_1.jpg?ts=1692181730846': 'Image 0 of CHECK JACQUARD CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/318/712/2/w/448/3597318712_2_1_1.jpg?ts=1692181732562': 'Image 1 of CHECK JACQUARD CARDIGAN from Zara'}]","₹ 4,990.00",V-neck cardigan made of a spun cotton and viscose blend. Long sleeves and ribbed trims. Button-up front.
53,TEXTURED OVERSIZE VEST,https://www.zara.com/in/en/textured-oversize-vest-p05755315.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/315/700/2/w/448/5755315700_1_1_1.jpg?ts=1691746950089': 'Image 0 of TEXTURED OVERSIZE VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/315/700/2/w/448/5755315700_2_1_1.jpg?ts=1691746950527': 'Image 1 of TEXTURED OVERSIZE VEST from Zara'}]","₹ 3,290.00",Oversize knit vest. Round neck. Ribbed trims.
54,BUTTONED KNIT WAISTCOAT,https://www.zara.com/in/en/buttoned-knit-waistcoat-p05536307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5536/307/804/2/w/448/5536307804_1_1_1.jpg?ts=1689763217641': 'Image 0 of BUTTONED KNIT WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5536/307/804/2/w/448/5536307804_2_1_1.jpg?ts=1689763222889': 'Image 1 of BUTTONED KNIT WAISTCOAT from Zara'}]","₹ 2,990.00",V-neck knit waistcoat with a button-up front.
56,BOXY FIT KNIT VEST,https://www.zara.com/in/en/boxy-fit-knit-vest-p05536308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5536/308/806/2/w/448/5536308806_1_1_1.jpg?ts=1692956951350': 'Image 0 of BOXY FIT KNIT VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5536/308/806/2/w/448/5536308806_2_1_1.jpg?ts=1692956952597': 'Image 1 of BOXY FIT KNIT VEST from Zara'}]","₹ 3,290.00",Boxy fit knit vest with a V-neck.
58,OPEN KNIT TOP,https://www.zara.com/in/en/open-knit-top-p00794311.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0794/311/712/2/w/448/0794311712_1_1_1.jpg?ts=1689325172221': 'Image 0 of OPEN KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0794/311/712/2/w/448/0794311712_2_1_1.jpg?ts=1689325172430': 'Image 1 of OPEN KNIT TOP from Zara'}]","₹ 3,290.00",Long sleeve round neck top in a textured open knit fabric.
59,TEXTURED MESH SWEATER,https://www.zara.com/in/en/textured-mesh-sweater-p03597321.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/321/500/2/w/448/3597321500_1_1_1.jpg?ts=1692359830055': 'Image 0 of TEXTURED MESH SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/321/500/2/w/448/3597321500_2_1_1.jpg?ts=1692359832993': 'Image 1 of TEXTURED MESH SWEATER from Zara'}]","₹ 2,990.00",Sweater in open textured fabric. Round neck and long sleeves.
65,VISCOSE BLEND KNIT POLO SHIRT,https://www.zara.com/in/en/viscose-blend-knit-polo-shirt-p00304407.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6216/307/526/2/w/448/6216307526_1_1_1.jpg?ts=1692951291643': 'Image 0 of VISCOSE BLEND KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6216/307/526/2/w/448/6216307526_2_1_1.jpg?ts=1692951291033': 'Image 1 of VISCOSE BLEND KNIT POLO SHIRT from Zara'}]","₹ 2,590.00",Collared knit polo shirt made of a spun viscose blend. Button-up front. Short sleeves. Ribbed trims.
73,KNIT COTTON POLO SHIRT,https://www.zara.com/in/en/knit-cotton-polo-shirt-p03003302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3003/302/251/2/w/448/3003302251_1_1_1.jpg?ts=1687421510262': 'Image 0 of KNIT COTTON POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3003/302/251/2/w/448/3003302251_2_1_1.jpg?ts=1687421510609': 'Image 1 of KNIT COTTON POLO SHIRT from Zara'}]","₹ 3,290.00",Knit polo shirt made of spun cotton fabric. Buttoned placket on the front. Short sleeves. Ribbed trims.
75,RIBBED KNIT POLO SHIRT,https://www.zara.com/in/en/ribbed-knit-polo-shirt-p01023307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/307/707/2/w/448/1023307707_1_1_1.jpg?ts=1687421510611': 'Image 0 of RIBBED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/307/707/2/w/448/1023307707_2_1_1.jpg?ts=1687421511134': 'Image 1 of RIBBED KNIT POLO SHIRT from Zara'}]","₹ 3,290.00",Knit polo shirt made of a spun cotton blend. Round neck and short sleeves.
77,KNIT T-SHIRT WITH VISCOSE,https://www.zara.com/in/en/knit-t-shirt-with-viscose-p00304406.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_1_1_1.jpg?ts=1688108945153': 'Image 0 of KNIT T-SHIRT WITH VISCOSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_2_1_1.jpg?ts=1688108945111': 'Image 1 of KNIT T-SHIRT WITH VISCOSE from Zara'}]","₹ 2,590.00",Knit T-shirt made of a spun viscose blend. Round neck and short sleeves. Ribbed trims.
85,CROCHET KNIT SHIRT,https://www.zara.com/in/en/crochet-knit-shirt-p04087327.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/327/500/2/w/448/4087327500_1_1_1.jpg?ts=1692361198869': 'Image 0 of CROCHET KNIT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/327/500/2/w/448/4087327500_2_1_1.jpg?ts=1692361199819': 'Image 1 of CROCHET KNIT SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt made of open textured fabric. Camp collar and short sleeves. Button-up front.
86,PATCHWORK JACQUARD KNIT SHIRT,https://www.zara.com/in/en/patchwork-jacquard-knit-shirt-p02893301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2893/301/500/2/w/448/2893301500_1_1_1.jpg?ts=1689169842684': 'Image 0 of PATCHWORK JACQUARD KNIT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2893/301/500/2/w/448/2893301500_2_1_1.jpg?ts=1689169847329': 'Image 1 of PATCHWORK JACQUARD KNIT SHIRT from Zara'}]","₹ 3,990.00",Knit shirt with a camp collar and short sleeves. Ribbed trims. Button-up front.
87,ABSTRACT PRINT TULLE SHIRT,https://www.zara.com/in/en/abstract-print-tulle-shirt-p04805309.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4805/309/800/2/w/448/4805309800_1_1_1.jpg?ts=1689335038537': 'Image 0 of ABSTRACT PRINT TULLE SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4805/309/800/2/w/448/4805309800_2_1_1.jpg?ts=1689335040362': 'Image 1 of ABSTRACT PRINT TULLE SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of semi-sheer fabric. Camp collar and short sleeves. Button-up front.
88,TEXTURED SHIRT WITH GEOMETRIC DESIGN,https://www.zara.com/in/en/textured-shirt-with-geometric-design-p01326300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1326/300/712/2/w/448/1326300712_1_1_1.jpg?ts=1689782771975': 'Image 0 of TEXTURED SHIRT WITH GEOMETRIC DESIGN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1326/300/712/2/w/448/1326300712_2_1_1.jpg?ts=1689760702973': 'Image 1 of TEXTURED SHIRT WITH GEOMETRIC DESIGN from Zara'}]","₹ 3,290.00",Relaxed fit shirt. Camp collar and short sleeves. Button-up front.
90,GEOMETRIC JACQUARD KNIT POLO SHIRT,https://www.zara.com/in/en/geometric-jacquard-knit-polo-shirt-p01023310.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/310/712/2/w/448/1023310712_1_1_1.jpg?ts=1689335545577': 'Image 0 of GEOMETRIC JACQUARD KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/310/712/2/w/448/1023310712_2_1_1.jpg?ts=1689335549488': 'Image 1 of GEOMETRIC JACQUARD KNIT POLO SHIRT from Zara'}]","₹ 3,290.00",Collared knit polo shirt with front fastening. Short sleeves. Contrast ribbed trims.
91,WAVE JACQUARD KNIT POLO SHIRT,https://www.zara.com/in/en/wave-jacquard-knit-polo-shirt-p03597307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/307/600/2/w/448/3597307600_1_1_1.jpg?ts=1689760700157': 'Image 0 of WAVE JACQUARD KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/307/600/2/w/448/3597307600_2_1_1.jpg?ts=1689760704995': 'Image 1 of WAVE JACQUARD KNIT POLO SHIRT from Zara'}]","₹ 3,990.00",Collared knit polo shirt made of spun cotton blend fabric. Buttoned placket on the front. Short sleeves. Ribbed trims.
92,KNIT POLO SHIRT WITH ABSTRACT PRINT,https://www.zara.com/in/en/knit-polo-shirt-with-abstract-print-p00077301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0077/301/826/2/w/448/0077301826_1_1_1.jpg?ts=1689782772111': 'Image 0 of KNIT POLO SHIRT WITH ABSTRACT PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0077/301/826/2/w/448/0077301826_2_1_1.jpg?ts=1689760700935': 'Image 1 of KNIT POLO SHIRT WITH ABSTRACT PRINT from Zara'}]","₹ 3,290.00",Collared knit polo shirt featuring a button-up front and short sleeves.
94,PURL KNIT POLO SHIRT,https://www.zara.com/in/en/purl-knit-polo-shirt-p00304303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0304/303/401/2/w/448/0304303401_1_1_1.jpg?ts=1691680453358': 'Image 0 of PURL KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0304/303/401/2/w/448/0304303401_2_1_1.jpg?ts=1691680455740': 'Image 1 of PURL KNIT POLO SHIRT from Zara'}]","₹ 2,990.00",Knit loose-fitting collared polo shirt made of spun cotton fabric. Button fastening on the front. Short sleeves. Ribbed trims.
98,TIE-DYE RIPPED KNIT T-SHIRT,https://www.zara.com/in/en/tie-dye-ripped-knit-t-shirt-p03166308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3166/308/251/2/w/448/3166308251_1_1_1.jpg?ts=1689335547635': 'Image 0 of TIE-DYE RIPPED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3166/308/251/2/w/448/3166308251_2_1_1.jpg?ts=1689335547216': 'Image 1 of TIE-DYE RIPPED KNIT T-SHIRT from Zara'}]","₹ 3,290.00","Loose-fitting knit T-shirt with round neckline, short sleeves and ripped effect."
99,PRINTED KNIT T-SHIRT,https://www.zara.com/in/en/printed-knit-t-shirt-p04805307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4805/307/800/2/w/448/4805307800_1_1_1.jpg?ts=1689756840518': 'Image 0 of PRINTED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4805/307/800/2/w/448/4805307800_2_1_1.jpg?ts=1689756840879': 'Image 1 of PRINTED KNIT T-SHIRT from Zara'}]","₹ 2,290.00",Knit T-shirt made of spun cotton fabric. Round neck and short sleeves. Contrast prints all over the garment.
101,PRINTED KNIT SWEATER,https://www.zara.com/in/en/printed-knit-sweater-p06674300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6674/300/802/2/w/448/6674300802_6_1_1.jpg?ts=1691057348561': 'Image 0 of PRINTED KNIT SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6674/300/802/2/w/448/6674300802_6_2_1.jpg?ts=1691057348551': 'Image 1 of PRINTED KNIT SWEATER from Zara'}]","₹ 4,990.00",Knit sweater with a round neck and long sleeves. Contrast print all over the garment.
103,PRINTED KNIT T-SHIRT,https://www.zara.com/in/en/printed-knit-t-shirt-p04805302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4805/302/800/2/w/448/4805302800_1_1_1.jpg?ts=1688546808065': 'Image 0 of PRINTED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4805/302/800/2/w/448/4805302800_2_1_1.jpg?ts=1688546809376': 'Image 1 of PRINTED KNIT T-SHIRT from Zara'}]","₹ 2,290.00",Knit T-shirt made of a spun cotton fabric. Round neck and short sleeves. Contrast graphic print on the front.
105,PRINTED KNIT T-SHIRT,https://www.zara.com/in/en/printed-knit-t-shirt-p04374300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4374/300/801/2/w/448/4374300801_1_1_1.jpg?ts=1686127144067': 'Image 0 of PRINTED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4374/300/801/2/w/448/4374300801_2_1_1.jpg?ts=1686127144010': 'Image 1 of PRINTED KNIT T-SHIRT from Zara'}]","₹ 2,290.00",Knit T-shirt made of spun cotton fabric. Round neck and short sleeves. Contrast prints on the front.
107,HIGH NECK SWEATER WITH ZIP,https://www.zara.com/in/en/high-neck-sweater-with-zip-p03529301.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3529/301/800/22/w/448/3529301800_1_1_1.jpg?ts=1688722379253': 'Image 0 of HIGH NECK SWEATER WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3529/301/800/2/w/448/3529301800_2_1_1.jpg?ts=1688546889541': 'Image 1 of HIGH NECK SWEATER WITH ZIP from Zara'}]","₹ 3,290.00",Sweater made of a spun viscose blend. High neck with front zip fastening. Short sleeves and ribbed trims.
108,KNIT T-SHIRT,https://www.zara.com/in/en/knit-t-shirt-p03284305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3284/305/707/2/w/448/3284305707_1_1_1.jpg?ts=1686900948346': 'Image 0 of KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3284/305/707/2/w/448/3284305707_2_1_1.jpg?ts=1686900952040': 'Image 1 of KNIT T-SHIRT from Zara'}]","₹ 3,290.00",Knit T-shirt made of a spun cotton blend. Round neck and short sleeves.
110,MUSCLE FIT KNIT T-SHIRT,https://www.zara.com/in/en/muscle-fit-knit-t-shirt-p06674302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6674/302/822/2/w/448/6674302822_1_1_1.jpg?ts=1691150050171': 'Image 0 of MUSCLE FIT KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6674/302/822/2/w/448/6674302822_2_1_1.jpg?ts=1691136024538': 'Image 1 of MUSCLE FIT KNIT T-SHIRT from Zara'}]","₹ 2,990.00",Faded knit T-shirt with a round neckline and fitted short sleeves.
