,product_name,link, product_images,price,details
53,POINTELLE TEXTURED SHIRT,https://www.zara.com/in/en/pointelle-textured-shirt-p06462316.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6462/316/800/2/w/448/6462316800_1_1_1.jpg?ts=1690962644895': 'Image 0 of POINTELLE TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6462/316/800/2/w/448/6462316800_2_1_1.jpg?ts=1690962647220': 'Image 1 of POINTELLE TEXTURED SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of open textured fabric. Camp collar and short sleeves. Button-up front.
55,TEXTURED TWILL SHIRT,https://www.zara.com/in/en/textured-twill-shirt-p02688103.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2688/103/401/2/w/448/2688103401_1_1_1.jpg?ts=1691564335723': 'Image 0 of TEXTURED TWILL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2688/103/401/2/w/448/2688103401_2_1_1.jpg?ts=1691564335621': 'Image 1 of TEXTURED TWILL SHIRT from Zara'}]","₹ 3,290.00",Regular fit shirt with a button-down lapel collar and long sleeves with buttoned cuffs. Button-up front.
56,TEXTURED TWILL SHIRT,https://www.zara.com/in/en/textured-twill-shirt-p05588866.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5588/866/250/2/w/448/5588866250_1_1_1.jpg?ts=1690443910697': 'Image 0 of TEXTURED TWILL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5588/866/250/2/w/448/5588866250_2_1_1.jpg?ts=1690443911334': 'Image 1 of TEXTURED TWILL SHIRT from Zara'}]","₹ 3,290.00",Regular fit spread collar shirt featuring long sleeves with buttoned cuffs. Button-up front.
58,TEXTURED TWILL SHIRT,https://www.zara.com/in/en/textured-twill-shirt-p05588867.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5588/867/250/2/w/448/5588867250_1_1_1.jpg?ts=1690361340730': 'Image 0 of TEXTURED TWILL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5588/867/250/2/w/448/5588867250_2_1_1.jpg?ts=1690361340928': 'Image 1 of TEXTURED TWILL SHIRT from Zara'}]","₹ 3,290.00",Regular-fit shirt with an open spread collar and long sleeves with buttoned cuffs. Button-up front.
64,STRIPED FLOWING SHIRT,https://www.zara.com/in/en/striped-flowing-shirt-p07545322.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/322/064/2/w/0/7545322064_1_1_1.jpg?ts=1692951288725': 'Image 0 of STRIPED FLOWING SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/322/064/2/w/0/7545322064_2_1_1.jpg?ts=1692951290352': 'Image 1 of STRIPED FLOWING SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt in a modal blend. Spread collar and long sleeves with buttoned cuffs. Button-up front.
65,TEXTURED SHIRT,https://www.zara.com/in/en/textured-shirt-p03665304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3665/304/251/2/w/0/3665304251_1_1_1.jpg?ts=1691486095272': 'Image 0 of TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3665/304/251/2/w/448/3665304251_2_1_1.jpg?ts=1691486096337': 'Image 1 of TEXTURED SHIRT from Zara'}]","₹ 4,990.00",Regular fit collared shirt made of textured fabric. Long sleeves with buttoned cuffs. Hem with side vents. Button-up front.
69,LYOCELL - LINEN SHIRT,https://www.zara.com/in/en/lyocell---linen-shirt-p05593532.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5593/532/800/2/w/448/5593532800_1_1_1.jpg?ts=1692956952935': 'Image 0 of LYOCELL - LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5593/532/800/2/w/448/5593532800_2_1_1.jpg?ts=1692956952847': 'Image 1 of LYOCELL - LINEN SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt. Spread collar and short sleeves. Chest patch pockets with flap. Button-up front hidden by a placket.
70,LYOCELL SHIRT WITH POCKETS,https://www.zara.com/in/en/lyocell-shirt-with-pockets-p00775310.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0775/310/251/2/w/448/0775310251_1_1_1.jpg?ts=1690809984042': 'Image 0 of LYOCELL SHIRT WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0775/310/251/2/w/448/0775310251_2_1_1.jpg?ts=1690809987713': 'Image 1 of LYOCELL SHIRT WITH POCKETS from Zara'}]","₹ 3,290.00",Relaxed-fit shirt made of lyocell fabric. Spread collar and short sleeves. Flap patch pockets on the chest. Button-up front.
74,UTILITY SHIRT WITH POCKETS,https://www.zara.com/in/en/utility-shirt-with-pockets-p06085380.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6085/380/431/2/w/0/6085380431_1_1_1.jpg?ts=1688116613687': 'Image 0 of UTILITY SHIRT WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6085/380/431/2/w/448/6085380431_2_1_1.jpg?ts=1688116613660': 'Image 1 of UTILITY SHIRT WITH POCKETS from Zara'}]","₹ 3,990.00",Relaxed fit shirt made of cotton. Lapel collar and short sleeves. Patch pockets with flaps on the front. Asymmetric hem with side vents. Button-up front.
78,LYOCELL SHIRT,https://www.zara.com/in/en/lyocell-shirt-p04432508.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4432/508/710/2/w/448/4432508710_1_1_1.jpg?ts=1690381424739': 'Image 0 of LYOCELL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4432/508/710/2/w/448/4432508710_2_1_1.jpg?ts=1690380556333': 'Image 1 of LYOCELL SHIRT from Zara'}]","₹ 3,290.00",Regular fit shirt made of lyocell. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Button-up front.
80,PLAID SHIRT WITH POCKET,https://www.zara.com/in/en/plaid-shirt-with-pocket-p05913191.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5913/191/700/2/w/448/5913191700_1_1_1.jpg?ts=1691680454826': 'Image 0 of PLAID SHIRT WITH POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5913/191/700/2/w/448/5913191700_2_1_1.jpg?ts=1691680456640': 'Image 1 of PLAID SHIRT WITH POCKET from Zara'}]","₹ 3,990.00",Relaxed fit collared shirt with long sleeves and buttoned cuffs. Chest patch pocket. Side vents at the hem. Button-up front.
81,STRIPED LYOCELL-LINEN SHIRT,https://www.zara.com/in/en/striped-lyocell-linen-shirt-p01437480.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1437/480/450/2/w/448/1437480450_1_1_1.jpg?ts=1689932299164': 'Image 0 of STRIPED LYOCELL-LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1437/480/450/2/w/448/1437480450_2_1_1.jpg?ts=1689932299156': 'Image 1 of STRIPED LYOCELL-LINEN SHIRT from Zara'}]","₹ 4,990.00",Relaxed fit collared shirt made of a linen and lyocell blend. Front button fastening. Long sleeves with adjustable buttoned cuffs. Adjustable hem with a front drawstring.
82,STRIPED ELASTIC SHIRT,https://www.zara.com/in/en/striped-elastic-shirt-p07545515.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/515/104/2/w/448/7545515104_1_1_1.jpg?ts=1688569391199': 'Image 0 of STRIPED ELASTIC SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/515/104/2/w/448/7545515104_2_1_1.jpg?ts=1688569391114': 'Image 1 of STRIPED ELASTIC SHIRT from Zara'}]","₹ 3,290.00",Slim fit shirt made of a fabric that minimises the need for ironing after washing. Spread collar and long sleeves with buttoned cuffs. Button-up front.
83,ELASTIC SHIRT WITH STRIPED PRINT,https://www.zara.com/in/en/elastic-shirt-with-striped-print-p07545514.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/514/104/2/w/0/7545514104_1_1_1.jpg?ts=1687874179643': 'Image 0 of ELASTIC SHIRT WITH STRIPED PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/514/104/2/w/448/7545514104_2_1_1.jpg?ts=1687874180101': 'Image 1 of ELASTIC SHIRT WITH STRIPED PRINT from Zara'}]","₹ 3,290.00",Slim-fit shirt made of a high-stretch fabric which is resistant to wrinkling. Spread collar and long sleeves with buttoned cuffs. Button-up front.
85,STRIPED TEXTURED SHIRT,https://www.zara.com/in/en/striped-textured-shirt-p05664120.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5664/120/058/2/w/448/5664120058_1_1_1.jpg?ts=1686918077062': 'Image 0 of STRIPED TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5664/120/058/14/w/448/5664120058_2_1_1.jpg?ts=1690964044883': 'Image 1 of STRIPED TEXTURED SHIRT from Zara'}]","₹ 3,290.00",Regular fit shirt made of a cotton fabric. Spread collar and long sleeves with buttoned cuffs. Button-up front.
91,GEOMETRIC CROCHET SHIRT,https://www.zara.com/in/en/geometric-crochet-shirt-p02675350.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2675/350/120/2/w/448/2675350120_1_1_1.jpg?ts=1688481990984': 'Image 0 of GEOMETRIC CROCHET SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2675/350/120/2/w/448/2675350120_2_1_1.jpg?ts=1688481989043': 'Image 1 of GEOMETRIC CROCHET SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt made of open textured fabric. Lapel collar and short sleeves. Button-up front.
96,TEXTURED CROCHET SHIRT,https://www.zara.com/in/en/textured-crochet-shirt-p07200350.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7200/350/250/2/w/448/7200350250_1_1_1.jpg?ts=1689256343993': 'Image 0 of TEXTURED CROCHET SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7200/350/250/2/w/448/7200350250_2_1_1.jpg?ts=1689256347245': 'Image 1 of TEXTURED CROCHET SHIRT from Zara'}]","₹ 4,990.00",Collared shirt made of open textured fabric. Front opening and short sleeves. Button-up front.
108,TEXTURED SHIRT,https://www.zara.com/in/en/textured-shirt-p02092300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2092/300/250/2/w/448/2092300250_1_1_1.jpg?ts=1690536385550': 'Image 0 of TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2092/300/250/2/w/448/2092300250_2_1_1.jpg?ts=1690536386041': 'Image 1 of TEXTURED SHIRT from Zara'}]","₹ 3,990.00",Shirt made of textured easy-care fabric that minimises the need for ironing.Regular fit spread collar shirt featuring long sleeves with buttoned cuffs. Button-up front.
109,SHIRT WITH FRENCH CUFFS,https://www.zara.com/in/en/shirt-with-french-cuffs-p05673441.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5673/441/250/2/w/448/5673441250_1_1_1.jpg?ts=1688555084156': 'Image 0 of SHIRT WITH FRENCH CUFFS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5673/441/250/2/w/448/5673441250_2_1_1.jpg?ts=1688555083947': 'Image 1 of SHIRT WITH FRENCH CUFFS from Zara'}]","₹ 3,990.00",Regular-fit shirt with a spread collar and long sleeves with French cuffs with cufflinks. Button-up front.
111,TEXTURED LYOCELL BLEND SHIRT,https://www.zara.com/in/en/textured-lyocell-blend-shirt-p05672441.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5672/441/250/2/w/448/5672441250_1_1_1.jpg?ts=1690361341153': 'Image 0 of TEXTURED LYOCELL BLEND SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5672/441/250/2/w/448/5672441250_2_1_1.jpg?ts=1690361341944': 'Image 1 of TEXTURED LYOCELL BLEND SHIRT from Zara'}]","₹ 3,290.00",Regular-fit shirt in a lyocell blend. Spread collar and long sleeves with buttoned cuffs. Button-up front.
