,product_name,link, product_images,price,details
33,THE NOTORIOUS B.I.G. © BROOKLYN MINT SWEATSHIRT,https://www.zara.com/in/en/the-notorious-b-i-g----brooklyn-mint-sweatshirt-p02160301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2160/301/802/2/w/448/2160301802_1_1_1.jpg?ts=1692198176210': 'Image 0 of THE NOTORIOUS B.I.G. © BROOKLYN MINT SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2160/301/802/2/w/448/2160301802_2_1_1.jpg?ts=1692198175786': 'Image 1 of THE NOTORIOUS B.I.G. © BROOKLYN MINT SWEATSHIRT from Zara'}]","₹ 3,990.00","Long sleeve sweatshirt with a round neckline. Notorious B.I.G. © Brooklyn Mint, LLC contrast slogan print on the front. Faded effect. Ribbed trims."
35,CONTRAST PRINTED SWEATSHIRT,https://www.zara.com/in/en/contrast-printed-sweatshirt-p06224301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/301/712/2/w/0/6224301712_1_1_1.jpg?ts=1686133892073': 'Image 0 of CONTRAST PRINTED SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/301/712/2/w/0/6224301712_2_1_1.jpg?ts=1686133891362': 'Image 1 of CONTRAST PRINTED SWEATSHIRT from Zara'}]","₹ 3,290.00",Sweatshirt with a round neckline and long sleeves. Contrast print and embroidery on the front and back. Ribbed trims.
36,CONTRAST PRINT SWEATSHIRT,https://www.zara.com/in/en/contrast-print-sweatshirt-p01165324.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1165/324/529/2/w/448/1165324529_1_1_1.jpg?ts=1692780184319': 'Image 0 of CONTRAST PRINT SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1165/324/529/2/w/448/1165324529_2_1_1.jpg?ts=1692780184366': 'Image 1 of CONTRAST PRINT SWEATSHIRT from Zara'}]","₹ 3,290.00",Sweatshirt with a round neckline and long sleeves. Contrast prints on the front and back. Ribbed trims.
38,CONTRAST PRINT SWEATSHIRT,https://www.zara.com/in/en/contrast-print-sweatshirt-p05643302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5643/302/250/2/w/448/5643302250_1_1_1.jpg?ts=1690963409656': 'Image 0 of CONTRAST PRINT SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5643/302/250/2/w/448/5643302250_2_1_1.jpg?ts=1690963410355': 'Image 1 of CONTRAST PRINT SWEATSHIRT from Zara'}]","₹ 2,990.00",Boxy fit sweatshirt with a round neck and short sleeves. Contrast prints on the front.
39,PAPER PATCH SWEATSHIRT,https://www.zara.com/in/en/paper-patch-sweatshirt-p06224399.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/399/251/2/w/448/6224399251_1_1_1.jpg?ts=1692361198588': 'Image 0 of PAPER PATCH SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/399/251/2/w/448/6224399251_2_1_1.jpg?ts=1692361198701': 'Image 1 of PAPER PATCH SWEATSHIRT from Zara'}]","₹ 3,290.00",Loose-fitting sweatshirt with a round neck and short sleeves. Patch on the front made of kraft paper with a printed slogan. Irregular finish with contrast topstitching detail.
40,SWEATSHIRT WITH PRINTED SLOGANS,https://www.zara.com/in/en/sweatshirt-with-printed-slogans-p00722355.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0722/355/802/2/w/448/0722355802_1_1_1.jpg?ts=1692951281874': 'Image 0 of SWEATSHIRT WITH PRINTED SLOGANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0722/355/802/2/w/448/0722355802_2_1_1.jpg?ts=1692951290853': 'Image 1 of SWEATSHIRT WITH PRINTED SLOGANS from Zara'}]","₹ 2,990.00",Loose-fitting sweatshirt with a round neck and short sleeves. Featuring a contrast slogan print all over the garment.
41,SWEATSHIRT WITH EMBROIDERY AND SLOGANS,https://www.zara.com/in/en/sweatshirt-with-embroidery-and-slogans-p06224297.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/297/251/2/w/448/6224297251_1_1_1.jpg?ts=1692960481437': 'Image 0 of SWEATSHIRT WITH EMBROIDERY AND SLOGANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/297/251/2/w/448/6224297251_2_1_1.jpg?ts=1692960481868': 'Image 1 of SWEATSHIRT WITH EMBROIDERY AND SLOGANS from Zara'}]","₹ 2,990.00",Round neck sweatshirt with short sleeves. Contrast embroidery and prints on the front and back. Ribbed trims.
43,PRINTED SWEATSHIRT WITH SLOGAN,https://www.zara.com/in/en/printed-sweatshirt-with-slogan-p05644301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5644/301/403/2/w/448/5644301403_1_1_1.jpg?ts=1688546809649': 'Image 0 of PRINTED SWEATSHIRT WITH SLOGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5644/301/403/2/w/448/5644301403_2_1_1.jpg?ts=1688546809535': 'Image 1 of PRINTED SWEATSHIRT WITH SLOGAN from Zara'}]","₹ 2,990.00",Sweatshirt with a round neck and short sleeves. Featuring a contrast print on the front.
44,SWEATSHIRT WITH PRINTED SLOGANS,https://www.zara.com/in/en/sweatshirt-with-printed-slogans-p06224342.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/342/712/2/w/448/6224342712_1_1_1.jpg?ts=1688546809912': 'Image 0 of SWEATSHIRT WITH PRINTED SLOGANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/342/712/2/w/448/6224342712_2_1_1.jpg?ts=1688546809984': 'Image 1 of SWEATSHIRT WITH PRINTED SLOGANS from Zara'}]","₹ 2,990.00",Sweatshirt with a round neck and short sleeves. Contrast prints on the front and back.
45,MICKEY MOUSE © DISNEY SWEATSHIRT,https://www.zara.com/in/en/mickey-mouse---disney-sweatshirt-p06224345.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/345/251/2/w/448/6224345251_1_1_1.jpg?ts=1688564090905': 'Image 0 of MICKEY MOUSE © DISNEY SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/345/251/2/w/448/6224345251_2_1_1.jpg?ts=1688564090376': 'Image 1 of MICKEY MOUSE © DISNEY SWEATSHIRT from Zara'}]","₹ 3,290.00",Loose-fitting short sleeve sweatshirt with a round neck. Mickey Mouse © Disney prints on the front and back.
46,SWEATSHIRT WITH CROCHET POCKET,https://www.zara.com/in/en/sweatshirt-with-crochet-pocket-p04087317.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/317/505/2/w/448/4087317505_1_1_1.jpg?ts=1688546807650': 'Image 0 of SWEATSHIRT WITH CROCHET POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/317/505/2/w/448/4087317505_2_1_1.jpg?ts=1688546808901': 'Image 1 of SWEATSHIRT WITH CROCHET POCKET from Zara'}]","₹ 2,990.00",Loose-fitting sweatshirt with a round neck and short sleeves. Front patch pocket in matching crochet.
47,HATTHANAN™ PRINT HOODIE,https://www.zara.com/in/en/hatthanan--print-hoodie-p00761324.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0761/324/712/612/w/448/0761324712_1_1_1.jpg?ts=1692609546383': 'Image 0 of HATTHANAN™ PRINT HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0761/324/712/612/w/448/0761324712_2_1_1.jpg?ts=1692609546956': 'Image 1 of HATTHANAN™ PRINT HOODIE from Zara'}]","₹ 3,990.00",Adjustable hoodie with long sleeves. Contrast Hatthanan™ graphic print on the back. Ribbed trims.Zara Athleticz.
48,TECHNICAL TRAINING SWEATSHIRT,https://www.zara.com/in/en/technical-training-sweatshirt-p01698302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1698/302/712/2/w/448/1698302712_1_1_1.jpg?ts=1692607575495': 'Image 0 of TECHNICAL TRAINING SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1698/302/712/2/w/448/1698302712_2_1_1.jpg?ts=1692607575297': 'Image 1 of TECHNICAL TRAINING SWEATSHIRT from Zara'}]","₹ 3,990.00",Sweatshirt made of an elastic and lightweight technical fabric.- Round neck and long sleeves with ribbed cuffs. - Adjustable hem with elastic side gores. - Printed front logo detail.Zara Athleticz.View more
55,OVERSIZE HOODIE,https://www.zara.com/in/en/oversize-hoodie-p00761387.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/387/706/2/w/448/0761387706_1_1_1.jpg?ts=1691486099857': 'Image 0 of OVERSIZE HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/387/706/2/w/448/0761387706_2_1_1.jpg?ts=1691486100419': 'Image 1 of OVERSIZE HOODIE from Zara'}]","₹ 3,290.00",Oversize adjustable hoodie. Short sleeves. Front pouch pocket.
56,SWEATSHIRT WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/sweatshirt-with-contrast-topstitching-p02795317.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2795/317/712/2/w/448/2795317712_1_1_1.jpg?ts=1692780185502': 'Image 0 of SWEATSHIRT WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2795/317/712/2/w/448/2795317712_2_1_1.jpg?ts=1692780185003': 'Image 1 of SWEATSHIRT WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 2,990.00",Loose-fitting sweatshirt with a round neck and short sleeves. Featuring contrast topstitching all over the garment.
58,WASHED EFFECT HOODIE,https://www.zara.com/in/en/washed-effect-hoodie-p00962328.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/328/044/2/w/448/0962328044_1_1_1.jpg?ts=1688714834783': 'Image 0 of WASHED EFFECT HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/328/044/2/w/448/0962328044_2_1_1.jpg?ts=1688714835756': 'Image 1 of WASHED EFFECT HOODIE from Zara'}]","₹ 3,290.00",Cropped hoodie with long sleeves and ribbed cuffs. Faded with an irregular hem.
59,HOODIE,https://www.zara.com/in/en/hoodie-p00761350.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/350/981/2/w/448/0761350981_1_1_1.jpg?ts=1691137759577': 'Image 0 of HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/350/981/2/w/448/0761350981_2_1_1.jpg?ts=1691137760243': 'Image 1 of HOODIE from Zara'}]","₹ 3,290.00",Hoodie made of cotton with a napped interior. Adjustable hood and long sleeves. Front pouch pocket and ribbed trims.
67,CROPPED DENIM SWEATSHIRT,https://www.zara.com/in/en/cropped-denim-sweatshirt-p07627302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7627/302/090/2/w/448/7627302090_1_1_1.jpg?ts=1688552339271': 'Image 0 of CROPPED DENIM SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7627/302/090/2/w/448/7627302090_2_1_1.jpg?ts=1688552341995': 'Image 1 of CROPPED DENIM SWEATSHIRT from Zara'}]","₹ 3,290.00","Oversize fit cropped faded sweatshirt featuring a round neck, short sleeves and irregular trims."
68,DENIM T-SHIRT WITH ABSTRACT PRINT,https://www.zara.com/in/en/denim-t-shirt-with-abstract-print-p07627305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7627/305/426/2/w/448/7627305426_1_1_1.jpg?ts=1689319990245': 'Image 0 of DENIM T-SHIRT WITH ABSTRACT PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7627/305/426/2/w/448/7627305426_2_1_1.jpg?ts=1689319990077': 'Image 1 of DENIM T-SHIRT WITH ABSTRACT PRINT from Zara'}]","₹ 2,990.00",Lightweight denim T-shirt with a round neckline and short sleeves.
69,VINTAGE FADED DENIM T-SHIRT,https://www.zara.com/in/en/vintage-faded-denim-t-shirt-p07627304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7627/304/400/2/w/448/7627304400_1_1_1.jpg?ts=1689319989939': 'Image 0 of VINTAGE FADED DENIM T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7627/304/400/2/w/448/7627304400_2_1_1.jpg?ts=1689319990948': 'Image 1 of VINTAGE FADED DENIM T-SHIRT from Zara'}]","₹ 2,590.00","T-shirt made of lightweight denim. Featuring a round neckline, short sleeves and a vintage-effect fade."
70,TIE-DYE PRINT SWEATSHIRT,https://www.zara.com/in/en/tie-dye-print-sweatshirt-p00962338.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/338/505/2/w/448/0962338505_1_1_1.jpg?ts=1692020567476': 'Image 0 of TIE-DYE PRINT SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/338/505/2/w/448/0962338505_2_1_1.jpg?ts=1692020568352': 'Image 1 of TIE-DYE PRINT SWEATSHIRT from Zara'}]","₹ 3,290.00",Round neck sweatshirt with short sleeves and irregular trims.
71,TIE-DYE DENIM HOODIE,https://www.zara.com/in/en/tie-dye-denim-hoodie-p00840300.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0840/300/251/2/w/448/0840300251_1_1_1.jpg?ts=1689335818566': 'Image 0 of TIE-DYE DENIM HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0840/300/251/2/w/448/0840300251_2_1_1.jpg?ts=1689335819079': 'Image 1 of TIE-DYE DENIM HOODIE from Zara'}]","₹ 3,290.00",Denim sweatshirt. Round neck and short sleeves. Ribbed trims.
