,product_name,link, product_images,price,details
17,TEXTURED JACKET,https://www.zara.com/in/en/textured-jacket-p01538452.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1538/452/807/2/w/448/1538452807_1_1_1.jpg?ts=1691136022014': 'Image 0 of TEXTURED JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1538/452/807/2/w/448/1538452807_2_1_1.jpg?ts=1691136023312': 'Image 1 of TEXTURED JACKET from Zara'}]","₹ 5,590.00",Jacket with a slightly padded interior. Contrast collar. Long sleeves with buttoned cuffs. Faded effect. Double welt pockets on the chest and hip. Front zip-up fastening.
19,FAUX SUEDE EMBROIDERED JACKET,https://www.zara.com/in/en/faux-suede-embroidered-jacket-p08281469.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8281/469/251/2/w/448/8281469251_1_1_1.jpg?ts=1692951282962': 'Image 0 of FAUX SUEDE EMBROIDERED JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8281/469/251/2/w/448/8281469251_2_1_1.jpg?ts=1692951289368': 'Image 1 of FAUX SUEDE EMBROIDERED JACKET from Zara'}]","₹ 5,990.00",Collared varsity jacket made of faux suede. Long sleeves. Jetted hip pockets and inside pocket detail. Contrast patch and embroidery on the front and back. Ribbed trims. Snap-button front fastening.
21,TECHNICAL JACKET,https://www.zara.com/in/en/technical-jacket-p03918390.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3918/390/522/2/w/448/3918390522_1_1_1.jpg?ts=1687331082982': 'Image 0 of TECHNICAL JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3918/390/522/2/w/448/3918390522_2_1_1.jpg?ts=1687331083406': 'Image 1 of TECHNICAL JACKET from Zara'}]","₹ 5,990.00",Jacket made of technical fabric. Lapel collar and long sleeves with elasticated trims. Hip welt pockets and inside pocket. Adjustable elasticated hem. Snap-button fastening on the front.
22,CONTRAST PRINT JACKET,https://www.zara.com/in/en/contrast-print-jacket-p05320401.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5320/401/251/2/w/448/5320401251_1_1_1.jpg?ts=1690962645034': 'Image 0 of CONTRAST PRINT JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5320/401/251/2/w/448/5320401251_2_1_1.jpg?ts=1690962648036': 'Image 1 of CONTRAST PRINT JACKET from Zara'}]","₹ 4,990.00",Jacket made of a lightweight cotton fabric. Lapel collar and long sleeves with elasticated cuffs. Front hip pockets. Contrast prints on the chest and back. Elasticated hem. Front snap-button fastening.
24,TECHNICAL JACKET WITH ZIPS,https://www.zara.com/in/en/technical-jacket-with-zips-p08574505.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8574/505/800/2/w/448/8574505800_1_1_1.jpg?ts=1692786195587': 'Image 0 of TECHNICAL JACKET WITH ZIPS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8574/505/800/2/w/448/8574505800_2_1_1.jpg?ts=1692786195593': 'Image 1 of TECHNICAL JACKET WITH ZIPS from Zara'}]","₹ 7,590.00",Jacket made of a technical fabric. High neck featuring an adjustable hood with elastic. Long sleeves featuring adjustable cuffs with hook-and-loop strap. Chest patch pockets and front zip pockets. Adjustable hem with elastic at the sides. Front zip fastening.View more
26,PUFFER TECHNICAL JACKET,https://www.zara.com/in/en/puffer-technical-jacket-p07627502.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7627/502/800/2/w/448/7627502800_1_1_1.jpg?ts=1692786214259': 'Image 0 of PUFFER TECHNICAL JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7627/502/800/2/w/448/7627502800_2_1_1.jpg?ts=1692786214455': 'Image 1 of PUFFER TECHNICAL JACKET from Zara'}]","₹ 5,990.00","Jacket with quilted lining, made of technical fabric. High neck and long sleeves. Hip welt pockets and an inside pocket. Elastic trims. Zip-up front hidden by a snap-button placket."
28,WATER-REPELLENT TRENCH COAT WITH DETACHABLE GILET,https://www.zara.com/in/en/water-repellent-trench-coat-with-detachable-gilet-p05854301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5854/301/710/2/w/448/5854301710_1_1_1.jpg?ts=1692778805947': 'Image 0 of WATER-REPELLENT TRENCH COAT WITH DETACHABLE GILET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5854/301/710/2/w/448/5854301710_2_5_1.jpg?ts=1692778806243': 'Image 1 of WATER-REPELLENT TRENCH COAT WITH DETACHABLE GILET from Zara'}]","₹ 10,990.00","Lightweight coat with a removable quilted gilet on the inside. - Coat made of stretch cotton fabric with a water-repellent finish. Lapel collar and long sleeves. Inside pocket detail and hip welt pockets. Back vent in the centre of the hem. Buttoned front hidden by a placket. - Puffer gilet made of technical fabric. Featuring a V-neck, welt pockets at the hip and front snap-button fastening.View more"
29,100% WOOL COAT - LIMITED EDITION,https://www.zara.com/in/en/100-wool-coat---limited-edition-p05841253.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5841/253/800/22/w/448/5841253800_1_1_1.jpg?ts=1692193863529': 'Image 0 of 100% WOOL COAT - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5841/253/800/22/w/448/5841253800_2_1_1.jpg?ts=1692193861593': 'Image 1 of 100% WOOL COAT - LIMITED EDITION from Zara'}]","₹ 15,990.00",Relaxed fit coat made of wool. Peak lapel collar and long sleeves. Welt pockets at the hip. Back vent at the centre of the hem. Button-up front.
30,TECHNICAL TRENCH COAT,https://www.zara.com/in/en/technical-trench-coat-p03286500.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3286/500/667/2/w/448/3286500667_1_1_1.jpg?ts=1690532396864': 'Image 0 of TECHNICAL TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3286/500/667/2/w/448/3286500667_2_1_1.jpg?ts=1690532393844': 'Image 1 of TECHNICAL TRENCH COAT from Zara'}]","₹ 9,590.00",Trench coat made of technical fabric. Lapel collar and long sleeves. Hip welt pockets. Interior pocket detail. Central back vent at the hem. Button-up front.
31,OVERSIZE TRENCH COAT - LIMITED EDITION,https://www.zara.com/in/en/oversize-trench-coat---limited-edition-p05851368.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5851/368/712/33/w/448/5851368712_1_1_1.jpg?ts=1691506984289': 'Image 0 of OVERSIZE TRENCH COAT - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5851/368/712/2/w/448/5851368712_6_1_1.jpg?ts=1688972438476': 'Image 1 of OVERSIZE TRENCH COAT - LIMITED EDITION from Zara'}]","₹ 13,990.00","Collared oversize fit trench coat made of textured cotton. Featuring long sleeves, welt pockets at the hip and an inner pocket detail. Matching fabric belt around the waist. Central back pleat and front button fastening."
32,DOUBLE-BREASTED TECHNICAL TRENCH COAT,https://www.zara.com/in/en/double-breasted-technical-trench-coat-p05854300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5854/300/710/2/w/448/5854300710_1_1_1.jpg?ts=1690986047268': 'Image 0 of DOUBLE-BREASTED TECHNICAL TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5854/300/710/2/w/448/5854300710_2_1_1.jpg?ts=1690986046919': 'Image 1 of DOUBLE-BREASTED TECHNICAL TRENCH COAT from Zara'}]","₹ 10,990.00",Trench coat made of technical fabric. Notch lapel collar and long sleeves. Hip flap pockets. Interior pocket detail. Matching belt in the same fabric. Central back vent at the hem. Front double-breasted button fastening.
34,GEOMETRIC JACQUARD DENIM JACKET,https://www.zara.com/in/en/geometric-jacquard-denim-jacket-p01538320.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1538/320/802/2/w/448/1538320802_1_1_1.jpg?ts=1692960481669': 'Image 0 of GEOMETRIC JACQUARD DENIM JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1538/320/802/2/w/448/1538320802_2_1_1.jpg?ts=1692960481903': 'Image 1 of GEOMETRIC JACQUARD DENIM JACKET from Zara'}]","₹ 5,990.00",Collared jacket with long sleeves and buttoned cuffs. Flap pockets on the chest and welt hip pockets. Faded effect. Button-up front.
35,CROPPED DENIM JACKET,https://www.zara.com/in/en/cropped-denim-jacket-p05520316.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5520/316/700/2/w/448/5520316700_1_1_1.jpg?ts=1692025126495': 'Image 0 of CROPPED DENIM JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5520/316/700/2/w/448/5520316700_2_1_1.jpg?ts=1692025127007': 'Image 1 of CROPPED DENIM JACKET from Zara'}]","₹ 4,990.00",Faded cropped-fit collared jacket with long sleeves and buttoned cuffs. Patch pockets on the front. Irregular hem. Button-up front.
36,DENIM JACKET WITH IRREGULAR TRIMS,https://www.zara.com/in/en/denim-jacket-with-irregular-trims-p04365311.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4365/311/406/32/w/448/4365311406_1_1_1.jpg?ts=1692187656099': 'Image 0 of DENIM JACKET WITH IRREGULAR TRIMS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4365/311/406/2/w/448/4365311406_6_1_1.jpg?ts=1689927800256': 'Image 1 of DENIM JACKET WITH IRREGULAR TRIMS from Zara'}]","₹ 4,990.00",Round neck jacket with long sleeves and buttoned cuffs. Flap patch pockets on the chest and hip side pockets. Faded effect. Irregular trims. Cropped length. Button-up front hidden by a placket.
37,DENIM UTILITY GILET,https://www.zara.com/in/en/denim-utility-gilet-p01538305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1538/305/506/22/w/448/1538305506_1_1_1.jpg?ts=1688716825878': 'Image 0 of DENIM UTILITY GILET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1538/305/506/2/w/448/1538305506_2_1_1.jpg?ts=1688552341519': 'Image 1 of DENIM UTILITY GILET from Zara'}]","₹ 4,990.00",Boxy fit sleeveless gilet. V-neck. Multi-purpose front pockets. Faded effect. Zip-up front hidden by a snap-button placket.
41,COLOURED ZIP-UP JACKET,https://www.zara.com/in/en/coloured-zip-up-jacket-p06917303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6917/303/500/2/w/448/6917303500_1_1_1.jpg?ts=1689928835048': 'Image 0 of COLOURED ZIP-UP JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6917/303/500/2/w/448/6917303500_2_1_1.jpg?ts=1689928835370': 'Image 1 of COLOURED ZIP-UP JACKET from Zara'}]","₹ 4,990.00",Collared jacket with long sleeves and buttoned cuffs. Patch pocket on the chest and inside pocket detail. Faded effect. Front zip fastening.
43,LIGHTWEIGHT BOMBER JACKET,https://www.zara.com/in/en/lightweight-bomber-jacket-p04302407.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4302/407/251/2/w/448/4302407251_1_1_1.jpg?ts=1686738106261': 'Image 0 of LIGHTWEIGHT BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4302/407/251/2/w/448/4302407251_2_1_1.jpg?ts=1686738106268': 'Image 1 of LIGHTWEIGHT BOMBER JACKET from Zara'}]","₹ 3,290.00",Lightweight jacket made of a technical fabric. Round neck and long sleeves. Hip welt pockets. Interior pocket detail. Ribbed trims. Front zip fastening.
47,FAUX SUEDE BOMBER JACKET,https://www.zara.com/in/en/faux-suede-bomber-jacket-p08574434.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8574/434/712/2/w/448/8574434712_1_1_1.jpg?ts=1689697776491': 'Image 0 of FAUX SUEDE BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8574/434/712/2/w/448/8574434712_2_1_1.jpg?ts=1689697779055': 'Image 1 of FAUX SUEDE BOMBER JACKET from Zara'}]","₹ 4,990.00",Lightweight jacket made of a faux suede fabric. High neck and long sleeves. Hip welt pockets. Ribbed trims. Front zip fastening.
51,FAUX SUEDE JACKET,https://www.zara.com/in/en/faux-suede-jacket-p06318400.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6318/400/706/2/w/0/6318400706_1_1_1.jpg?ts=1689847032258': 'Image 0 of FAUX SUEDE JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6318/400/706/2/w/0/6318400706_2_1_1.jpg?ts=1689847030544': 'Image 1 of FAUX SUEDE JACKET from Zara'}]","₹ 4,990.00",Jacket with a ribbed collar. Long sleeves. Front welt pockets. Elastic hem. Zip-up front.
63,JACKET WITH POCKETS,https://www.zara.com/in/en/jacket-with-pockets-p04164401.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4164/401/916/2/w/489/4164401916_1_1_1.jpg?ts=1688570564490': 'Image 0 of JACKET WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4164/401/916/2/w/489/4164401916_2_1_1.jpg?ts=1688570564527': 'Image 1 of JACKET WITH POCKETS from Zara'}]","₹ 7,590.00",Faded regular-fit collared jacket with long sleeves and buttoned cuffs. Patch pockets with flaps at the hip. Button-up front.Origins special collection.View more
65,TECHNICAL BOMBER JACKET,https://www.zara.com/in/en/technical-bomber-jacket-p08281324.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8281/324/800/2/w/448/8281324800_1_1_1.jpg?ts=1689697778531': 'Image 0 of TECHNICAL BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8281/324/800/2/w/448/8281324800_2_1_1.jpg?ts=1689697779616': 'Image 1 of TECHNICAL BOMBER JACKET from Zara'}]","₹ 5,990.00",Jacket made of technical fabric. High neck and long sleeves with pocket detail. Hip flap pockets. Ribbed trims. Hem that can be adjusted at the sides with a zip. Zip-up front.
69,JACKET WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/jacket-with-contrast-topstitching-p07505300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7505/300/413/2/w/448/7505300413_1_1_1.jpg?ts=1689756834859': 'Image 0 of JACKET WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7505/300/413/2/w/448/7505300413_2_1_1.jpg?ts=1689756836264': 'Image 1 of JACKET WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 5,990.00",Boxy-fit jacket. Lapel collar and long sleeves with elasticated cuffs. Patch pockets with flaps at the hip. Elasticated hem. Faded effect. Zip-up front.
70,DENIM JACKET WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/denim-jacket-with-contrast-topstitching-p06987325.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6987/325/500/2/w/448/6987325500_1_1_1.jpg?ts=1690442673424': 'Image 0 of DENIM JACKET WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6987/325/500/2/w/448/6987325500_2_1_1.jpg?ts=1690442673458': 'Image 1 of DENIM JACKET WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 4,990.00",Collared jacket featuring long sleeves with buttoned cuffs. Chest patch pockets and hip welt pockets. Contrast topstitching all over the garment. Button-up front fastening.
72,JACKET WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/jacket-with-contrast-topstitching-p06987326.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6987/326/800/2/w/448/6987326800_1_1_1.jpg?ts=1690444375269': 'Image 0 of JACKET WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6987/326/800/2/w/448/6987326800_2_1_1.jpg?ts=1690444375561': 'Image 1 of JACKET WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 4,990.00",Collared jacket made of textured cotton. Long sleeves with buttoned cuffs. Front patch pockets. Contrast topstitching detail all over the garment. Zip-up front.
74,FLORAL JACQUARD JACKET,https://www.zara.com/in/en/floral-jacquard-jacket-p07484304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7484/304/710/2/w/448/7484304710_1_1_1.jpg?ts=1692020568971': 'Image 0 of FLORAL JACQUARD JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7484/304/710/2/w/448/7484304710_2_1_1.jpg?ts=1692020570012': 'Image 1 of FLORAL JACQUARD JACKET from Zara'}]","₹ 7,590.00",Relaxed-fit jacket with long sleeves and snap button cuffs. Patch pockets on the hip. Button-up front.
75,DIAMOND JACQUARD JACKET,https://www.zara.com/in/en/diamond-jacquard-jacket-p06861319.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6861/319/330/2/w/448/6861319330_1_1_1.jpg?ts=1691151338095': 'Image 0 of DIAMOND JACQUARD JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6861/319/330/2/w/448/6861319330_2_1_1.jpg?ts=1691151338406': 'Image 1 of DIAMOND JACQUARD JACKET from Zara'}]","₹ 9,590.00",Quilted jacket featuring a lapel collar and long sleeves with buttoned cuffs. Hip flap pockets. Adjustable hem with drawstring on the front. Button-up front.
77,FLORAL JACQUARD JACKET,https://www.zara.com/in/en/floral-jacquard-jacket-p00706507.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/507/409/2/w/448/0706507409_1_1_1.jpg?ts=1691079126304': 'Image 0 of FLORAL JACQUARD JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/507/409/2/w/448/0706507409_2_1_1.jpg?ts=1691079127354': 'Image 1 of FLORAL JACQUARD JACKET from Zara'}]","₹ 7,590.00",Collared cropped jacket with long sleeves with snap-button cuffs. Featuring hip patch pockets with flaps and front snap-button fastening hidden by a snap-button placket.
79,JACKET WITH MAO COLLAR,https://www.zara.com/in/en/jacket-with-mao-collar-p06518300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6518/300/401/2/w/448/6518300401_1_1_1.jpg?ts=1688652387532': 'Image 0 of JACKET WITH MAO COLLAR from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6518/300/401/2/w/448/6518300401_2_1_1.jpg?ts=1688652388734': 'Image 1 of JACKET WITH MAO COLLAR from Zara'}]","₹ 5,990.00",Jacket made of a cotton blend fabric. High neck and long sleeves. Hip welt pockets. Ribbed trims. Zip fastening on the front.
83,UTILITY JACKET WITH POCKETS,https://www.zara.com/in/en/utility-jacket-with-pockets-p05520366.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5520/366/251/2/w/448/5520366251_1_1_1.jpg?ts=1689926676548': 'Image 0 of UTILITY JACKET WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5520/366/251/2/w/448/5520366251_2_1_1.jpg?ts=1689926680252': 'Image 1 of UTILITY JACKET WITH POCKETS from Zara'}]","₹ 4,990.00",Jacket made of lightweight cotton fabric. Adjustable high neck with drawstring. Long sleeves with snap-button cuffs. Patch pockets with flaps on the front and sleeves. Zip-up front hidden by a snap-button placket.
84,TECHNICAL JACKET WITH GRAPHICS,https://www.zara.com/in/en/technical-jacket-with-graphics-p06985350.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6985/350/807/2/w/448/6985350807_1_1_1.jpg?ts=1691739358329': 'Image 0 of TECHNICAL JACKET WITH GRAPHICS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6985/350/807/2/w/448/6985350807_2_1_1.jpg?ts=1691739360513': 'Image 1 of TECHNICAL JACKET WITH GRAPHICS from Zara'}]","₹ 7,590.00",Jacket with a high neck and adjustable hood. Long sleeves with elastic cuffs. Hip pockets with zip fastening. Fabric lining with a mesh texture. Faded effect. Contrast prints on the front and back. Adjustable hem with elastic on the front. Zip-up front.View more
85,COLOUR BLOCK TECHNICAL JACKET,https://www.zara.com/in/en/colour-block-technical-jacket-p03918482.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3918/482/798/2/w/448/3918482798_1_1_1.jpg?ts=1690962649020': 'Image 0 of COLOUR BLOCK TECHNICAL JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3918/482/798/2/w/448/3918482798_2_1_1.jpg?ts=1690962650122': 'Image 1 of COLOUR BLOCK TECHNICAL JACKET from Zara'}]","₹ 4,990.00",Jacket made of a lightweight technical fabric. High neck and long sleeves with elasticated cuffs. Front hip pockets. Elasticated hem. Front zip fastening.
86,TEXTURED WEAVE TECHNICAL JACKET,https://www.zara.com/in/en/textured-weave-technical-jacket-p04391403.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4391/403/804/2/w/448/4391403804_1_1_1.jpg?ts=1691739360747': 'Image 0 of TEXTURED WEAVE TECHNICAL JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4391/403/804/2/w/448/4391403804_2_1_1.jpg?ts=1691739359264': 'Image 1 of TEXTURED WEAVE TECHNICAL JACKET from Zara'}]","₹ 5,990.00","Oversize-fit jacket made of technical fabric with ripstop texture, resistant to tearing. High neck and long sleeves. Fabric lining with a mesh texture. Hip welt pockets. Elasticated trims. Zip-up front."
