,product_name,link, product_images,price,details
29,MINIMALIST RETRO TRAINERS,https://www.zara.com/in/en/minimalist-retro-trainers-p12208120.html,"[{'https://static.zara.net/photos///2023/V/1/2/p/2208/120/120/2/w/448/2208120120_2_1_1.jpg?ts=1682001963314': 'Image 0 of MINIMALIST RETRO TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2208/120/120/2/w/448/2208120120_2_2_1.jpg?ts=1682001963720': 'Image 1 of MINIMALIST RETRO TRAINERS from Zara'}]","₹ 2,890.00",Trainers. Monochrome upper with a combination of pieces. Seven-eyelet facing. Uneven chunky sole. Retro-inspired design.
32,SNEAKERS WITH PIECES,https://www.zara.com/in/en/sneakers-with-pieces-p12213220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2213/220/800/2/w/448/2213220800_2_1_1.jpg?ts=1691062145831': 'Image 0 of SNEAKERS WITH PIECES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2213/220/800/2/w/448/2213220800_2_2_1.jpg?ts=1691062145754': 'Image 1 of SNEAKERS WITH PIECES from Zara'}]","₹ 3,990.00",Monochrome sneakers. Contrast rubberised pieces on the upper. Seven-eyelet facing. Chunky sole.
35,TRAINERS WITH TOPSTITCHING,https://www.zara.com/in/en/trainers-with-topstitching-p12222220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2222/220/202/2/w/448/2222220202_2_1_1.jpg?ts=1692608383079': 'Image 0 of TRAINERS WITH TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2222/220/202/2/w/448/2222220202_2_2_1.jpg?ts=1692608382882': 'Image 1 of TRAINERS WITH TOPSTITCHING from Zara'}]","₹ 2,990.00",Trainers with a combination of pieces. Six-eyelet facing. Chunky sole with an irregular design.
37,RUNNING TRAINERS WITH CHUNKY SOLES,https://www.zara.com/in/en/running-trainers-with-chunky-soles-p12341120.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2341/120/500/2/w/448/2341120500_2_1_1.jpg?ts=1690213160278': 'Image 0 of RUNNING TRAINERS WITH CHUNKY SOLES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2341/120/500/2/w/448/2341120500_2_2_1.jpg?ts=1690213160123': 'Image 1 of RUNNING TRAINERS WITH CHUNKY SOLES from Zara'}]","₹ 2,990.00",Running trainers. Combination of pieces and materials on the upper. Five-eyelet facing. Back pull tab for slipping on with ease. Chunky sole with an irregular design and a combination of textures.
44,SPLIT SUEDE LEATHER ANKLE BOOTS,https://www.zara.com/in/en/split-suede-leather-ankle-boots-p12001220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2001/220/723/2/w/448/2001220723_2_1_1.jpg?ts=1690544878690': 'Image 0 of SPLIT SUEDE LEATHER ANKLE BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2001/220/723/2/w/448/2001220723_2_2_1.jpg?ts=1690544878803': 'Image 1 of SPLIT SUEDE LEATHER ANKLE BOOTS from Zara'}]","₹ 5,990.00",Leather Chelsea boots with a split suede finish. Matching elastic gores on both sides for slipping on with ease. Rounded toes. Contrast topstitching detail on the welt. Contrast rubberised soles.
49,MONK SHOES,https://www.zara.com/in/en/monk-shoes-p12402220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2402/220/800/2/w/448/2402220800_2_1_1.jpg?ts=1684313564417': 'Image 0 of MONK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2402/220/800/2/w/448/2402220800_2_2_1.jpg?ts=1684313564650': 'Image 1 of MONK SHOES from Zara'}]","₹ 4,990.00",Monk shoes. Metal buckle fastening. Semi-pointed toe. Classic style. Matching sole.
52,WOVEN FORMAL SHOES,https://www.zara.com/in/en/woven-formal-shoes-p12425220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2425/220/700/2/w/448/2425220700_6_1_1.jpg?ts=1688654471392': 'Image 0 of WOVEN FORMAL SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2425/220/700/2/w/448/2425220700_6_2_1.jpg?ts=1688118957660': 'Image 1 of WOVEN FORMAL SHOES from Zara'}]","₹ 5,590.00",Oxford shoes. Raised detail on the upper. .Five-eyelet facing. Classic style.
53,SMART SHOES,https://www.zara.com/in/en/smart-shoes-p12400220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2400/220/700/2/w/448/2400220700_2_1_1.jpg?ts=1686234636043': 'Image 0 of SMART SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2400/220/700/2/w/448/2400220700_2_2_1.jpg?ts=1686234637874': 'Image 1 of SMART SHOES from Zara'}]","₹ 4,990.00",Classic derby shoes with a five-eyelet facing and a semi-round toe.
54,FORMAL SHOES,https://www.zara.com/in/en/formal-shoes-p12405120.html,"[{'https://static.zara.net/photos///2023/V/1/2/p/2405/120/800/2/w/448/2405120800_2_1_1.jpg?ts=1671529442885': 'Image 0 of FORMAL SHOES from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2405/120/800/2/w/448/2405120800_2_2_1.jpg?ts=1671529444602': 'Image 1 of FORMAL SHOES from Zara'}]","₹ 4,990.00",Derby shoes. Plain upper with matching topstitching detail. Five-eyelet facing. Classic style.
55,SPLIT SUEDE LEATHER SHOES WITH MOC TOE,https://www.zara.com/in/en/split-suede-leather-shoes-with-moc-toe-p12505220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2505/220/700/2/w/448/2505220700_2_1_1.jpg?ts=1692873695026': 'Image 0 of SPLIT SUEDE LEATHER SHOES WITH MOC TOE from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2505/220/700/2/w/448/2505220700_2_2_1.jpg?ts=1692873695008': 'Image 1 of SPLIT SUEDE LEATHER SHOES WITH MOC TOE from Zara'}]","₹ 7,590.00",Shoes with a moc toe and matching seams. Made of leather with a split suede finish. Lace-up fastening and two eyelets. Decorative welt detail around the entire shoe. Chunky sole with an irregular design.
60,SPLIT SUEDE LEATHER LOAFERS,https://www.zara.com/in/en/split-suede-leather-loafers-p12644220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2644/220/800/2/w/448/2644220800_2_1_1.jpg?ts=1687946905950': 'Image 0 of SPLIT SUEDE LEATHER LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2644/220/800/2/w/448/2644220800_2_2_1.jpg?ts=1687946905983': 'Image 1 of SPLIT SUEDE LEATHER LOAFERS from Zara'}]","₹ 5,990.00",Loafers. Made of leather with a split suede finish. Decorative penny strap on the instep. Welt detail around the upper. Chunky sole in a matching colour.
62,LEATHER LOAFERS,https://www.zara.com/in/en/leather-loafers-p12610120.html,"[{'https://static.zara.net/photos///2023/V/1/2/p/2610/120/800/2/w/448/2610120800_2_1_1.jpg?ts=1681831914188': 'Image 0 of LEATHER LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2610/120/800/2/w/448/2610120800_2_2_1.jpg?ts=1681831916810': 'Image 1 of LEATHER LOAFERS from Zara'}]","₹ 6,990.00",Leather loafers. Made of leather with a glossy finish. Decorative penny strap on the instep. Rounded toe.
65,LEATHER TASSEL LOAFERS,https://www.zara.com/in/en/leather-tassel-loafers-p12640220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2640/220/022/2/w/448/2640220022_6_1_1.jpg?ts=1692697729419': 'Image 0 of LEATHER TASSEL LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2640/220/022/2/w/448/2640220022_6_2_1.jpg?ts=1692697729435': 'Image 1 of LEATHER TASSEL LOAFERS from Zara'}]","₹ 8,590.00",Leather loafers featuring decorative penny strap with fringed tassels on the instep and a contrast sole.
66,LEATHER LOAFERS WITH FRINGED PENNY STRAP,https://www.zara.com/in/en/leather-loafers-with-fringed-penny-strap-p12639220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2639/220/800/2/w/448/2639220800_6_1_1.jpg?ts=1692633545484': 'Image 0 of LEATHER LOAFERS WITH FRINGED PENNY STRAP from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2639/220/800/2/w/448/2639220800_6_2_1.jpg?ts=1692633545444': 'Image 1 of LEATHER LOAFERS WITH FRINGED PENNY STRAP from Zara'}]","₹ 8,590.00",Leather loafers. Plain upper. Decorative penny strap with fringe on the instep. Matching sole.
67,KNIT FABRIC RUNNING TRAINERS,https://www.zara.com/in/en/knit-fabric-running-trainers-p12327120.html,"[{'https://static.zara.net/photos///2023/V/1/2/p/2327/120/102/2/w/448/2327120102_2_1_1.jpg?ts=1682001966385': 'Image 0 of KNIT FABRIC RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2327/120/102/2/w/448/2327120102_2_2_1.jpg?ts=1682001968139': 'Image 1 of KNIT FABRIC RUNNING TRAINERS from Zara'}]","₹ 2,990.00",Running trainers with no laces. Made of knit fabric. Combination of pieces and colours on the upper. Chunky multi-piece sole with irregular design.
68,KNIT FABRIC HIGH-TOP TRAINERS,https://www.zara.com/in/en/knit-fabric-high-top-trainers-p12107220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2107/220/800/2/w/448/2107220800_2_1_1.jpg?ts=1684499235381': 'Image 0 of KNIT FABRIC HIGH-TOP TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2107/220/800/2/w/448/2107220800_2_2_1.jpg?ts=1684499235296': 'Image 1 of KNIT FABRIC HIGH-TOP TRAINERS from Zara'}]","₹ 3,990.00","High-top trainers. Made of knit fabric. Wraparound upper in a single piece, sock-style design, without laces. Chunky sole with contrast irregular design."
70,RUNNING SNEAKERS WITH CHUNKY SOLES,https://www.zara.com/in/en/running-sneakers-with-chunky-soles-p12306220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2306/220/800/2/w/448/2306220800_6_1_1.jpg?ts=1690543068926': 'Image 0 of RUNNING SNEAKERS WITH CHUNKY SOLES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2306/220/800/2/w/448/2306220800_6_2_1.jpg?ts=1690543069034': 'Image 1 of RUNNING SNEAKERS WITH CHUNKY SOLES from Zara'}]","₹ 3,990.00",Sneakers. Combination of pieces and textures on the upper. Seven-eyelet facing. Chunky sole with a raised detail on the front and with an irregular design. Retro-inspired design.
71,RUNNING SNEAKERS WITH CHUNKY SOLES,https://www.zara.com/in/en/running-sneakers-with-chunky-soles-p12308220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2308/220/120/2/w/448/2308220120_6_1_1.jpg?ts=1691572960293': 'Image 0 of RUNNING SNEAKERS WITH CHUNKY SOLES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2308/220/120/2/w/448/2308220120_6_2_1.jpg?ts=1691572960630': 'Image 1 of RUNNING SNEAKERS WITH CHUNKY SOLES from Zara'}]","₹ 4,590.00",Running sneakers. Combination of pieces and materials on the upper. Six-eyelet facing. Chunky sole with an irregular design and hollow detail in the centre of the sole in a combination of textures.
72,CHUNKY LEATHER BOOTS,https://www.zara.com/in/en/chunky-leather-boots-p12011220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2011/220/800/2/w/0/2011220800_2_2_1.jpg?ts=1690471799752': 'Image 0 of CHUNKY LEATHER BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2011/220/800/2/w/0/2011220800_2_3_1.jpg?ts=1690471798670': 'Image 1 of CHUNKY LEATHER BOOTS from Zara'}]","₹ 9,590.00",Leather monochrome Chelsea boots. Elastic side gores and pull tab at the back for slipping on with ease. Round toe. Matching topstitching on the welt. Chunky track sole.
74,LEATHER KNEE-HIGH BOOTS,https://www.zara.com/in/en/leather-knee-high-boots-p12071220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2071/220/800/2/w/0/2071220800_1_1_1.jpg?ts=1689577315044': 'Image 0 of LEATHER KNEE-HIGH BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2071/220/800/2/w/448/2071220800_2_1_1.jpg?ts=1689577314805': 'Image 1 of LEATHER KNEE-HIGH BOOTS from Zara'}]","₹ 11,990.00",Leather knee-high boots. 10-eyelet facing. Inner zip for slipping on with ease. Round toe. Chunky track sole.
76,LEATHER CHELSEA BOOTS,https://www.zara.com/in/en/leather-chelsea-boots-p12007220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2007/220/800/2/w/448/2007220800_6_1_1.jpg?ts=1692866827693': 'Image 0 of LEATHER CHELSEA BOOTS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2007/220/800/2/w/448/2007220800_6_2_1.jpg?ts=1692866827673': 'Image 1 of LEATHER CHELSEA BOOTS from Zara'}]","₹ 6,990.00",Leather Chelsea boots. Elastic side gores and pull tab at the back for slipping on with ease. Round toe. Chunky track sole.
78,DOUBLE-STRAP SANDALS,https://www.zara.com/in/en/double-strap-sandals-p12700220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2700/220/700/2/w/448/2700220700_2_1_1.jpg?ts=1687946939707': 'Image 0 of DOUBLE-STRAP SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2700/220/700/2/w/448/2700220700_2_2_1.jpg?ts=1687946939770': 'Image 1 of DOUBLE-STRAP SANDALS from Zara'}]","₹ 3,290.00",Sandals with two wide buckled straps across the instep. Chunky sole.
79,DOUBLE-STRAP SANDALS,https://www.zara.com/in/en/double-strap-sandals-p12700120.html,"[{'https://static.zara.net/photos///2023/V/1/2/p/2700/120/800/2/w/448/2700120800_2_1_1.jpg?ts=1670846673452': 'Image 0 of DOUBLE-STRAP SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2700/120/800/2/w/448/2700120800_2_2_1.jpg?ts=1670846673585': 'Image 1 of DOUBLE-STRAP SANDALS from Zara'}]","₹ 2,990.00",Slide sandals. Two wide straps across the instep with buckle details. Insole with anatomical shoe last and matching chunky sole.
83,SPORTY SPLIT SUEDE LOAFERS,https://www.zara.com/in/en/sporty-split-suede-loafers-p12618120.html,"[{'https://static.zara.net/photos///2023/V/1/2/p/2618/120/707/2/w/448/2618120707_2_1_1.jpg?ts=1683033229015': 'Image 0 of SPORTY SPLIT SUEDE LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2618/120/707/2/w/448/2618120707_2_2_1.jpg?ts=1683033230376': 'Image 1 of SPORTY SPLIT SUEDE LOAFERS from Zara'}]","₹ 5,990.00",Leather loafers. Plain upper. Welt around the upper. Contrast-coloured chunky sole.
87,CHUNKY TRAINERS,https://www.zara.com/in/en/chunky-trainers-p12253120.html,"[{'https://static.zara.net/photos///2023/V/1/2/p/2253/120/001/2/w/448/2253120001_2_1_1.jpg?ts=1683033214995': 'Image 0 of CHUNKY TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2253/120/001/2/w/448/2253120001_2_2_1.jpg?ts=1683033221768': 'Image 1 of CHUNKY TRAINERS from Zara'}]","₹ 4,990.00",Trainers with contrast materials and colours on the upper. Seven-eyelet facing. Contrast colour piece at the back. Chunky sole with irregular design.
93,CHUNKY HIGH-TOP SNEAKERS,https://www.zara.com/in/en/chunky-high-top-sneakers-p12105220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2105/220/202/2/w/448/2105220202_2_1_1.jpg?ts=1692608382269': 'Image 0 of CHUNKY HIGH-TOP SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2105/220/202/2/w/448/2105220202_2_2_1.jpg?ts=1692608382318': 'Image 1 of CHUNKY HIGH-TOP SNEAKERS from Zara'}]","₹ 3,990.00","High-top sneakers. Nine-eyelet facing, the top three with metal detail. Features a contrast-coloured piece at the back. Slightly chunky rubber sole with an irregular design on the toecap."
94,MULTI-PIECE HIGH-TOP SNEAKERS,https://www.zara.com/in/en/multi-piece-high-top-sneakers-p12104220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2104/220/001/2/w/448/2104220001_2_1_1.jpg?ts=1692608381454': 'Image 0 of MULTI-PIECE HIGH-TOP SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2104/220/001/2/w/448/2104220001_2_2_1.jpg?ts=1692608381475': 'Image 1 of MULTI-PIECE HIGH-TOP SNEAKERS from Zara'}]","₹ 3,290.00",High-top sneakers. Contrast pieces on the upper. Nine-eyelet facing. Chunky rubber sole. Retro design.
97,LACE-UP HIGH-TOP TRAINERS,https://www.zara.com/in/en/lace-up-high-top-trainers-p12101220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2101/220/120/2/w/448/2101220120_2_1_1.jpg?ts=1686559821642': 'Image 0 of LACE-UP HIGH-TOP TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2101/220/120/2/w/448/2101220120_2_2_1.jpg?ts=1686559823204': 'Image 1 of LACE-UP HIGH-TOP TRAINERS from Zara'}]","₹ 3,990.00",High-top trainers. Combination of colours on the upper. Seven-eyelet facing. Chunky rubber sole.
100,LEATHER PENNY STRAP LOAFERS,https://www.zara.com/in/en/leather-penny-strap-loafers-p12686120.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2686/120/800/2/w/448/2686120800_2_1_1.jpg?ts=1686234636019': 'Image 0 of LEATHER PENNY STRAP LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2686/120/800/2/w/448/2686120800_2_2_1.jpg?ts=1686234636009': 'Image 1 of LEATHER PENNY STRAP LOAFERS from Zara'}]","₹ 7,990.00",Leather loafers. Plain upper. Decorative penny strap detail on the instep. Round toe. Matching sole.
103,LEATHER PENNY STRAP LOAFERS,https://www.zara.com/in/en/leather-penny-strap-loafers-p12602220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2602/220/800/2/w/448/2602220800_6_1_1.jpg?ts=1692019633682': 'Image 0 of LEATHER PENNY STRAP LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2602/220/800/2/w/448/2602220800_6_2_1.jpg?ts=1692019634537': 'Image 1 of LEATHER PENNY STRAP LOAFERS from Zara'}]","₹ 6,990.00",Leather loafers. Welt detail around the upper. Decorative penny strap on the instep. Matching sole.
104,LEATHER PENNY STRAP LOAFERS,https://www.zara.com/in/en/leather-penny-strap-loafers-p12633220.html,"[{'https://static.zara.net/photos///2023/I/1/2/p/2633/220/700/2/w/448/2633220700_6_1_1.jpg?ts=1690817759147': 'Image 0 of LEATHER PENNY STRAP LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2633/220/700/2/w/448/2633220700_6_2_1.jpg?ts=1690817759156': 'Image 1 of LEATHER PENNY STRAP LOAFERS from Zara'}]","₹ 7,590.00",Leather loafers. Plain upper. Decorative penny strap on the instep. Welt detail with contrast-coloured topstitching. Round toe. Contrast sole.
