,product_name,link, product_images,price,details
42,STRAIGHT-FIT SUIT BLAZER,https://www.zara.com/in/en/straight-fit-suit-blazer-p05623086.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5623/086/819/2/w/448/5623086819_1_1_1.jpg?ts=1689695238812': 'Image 0 of STRAIGHT-FIT SUIT BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5623/086/819/2/w/448/5623086819_2_1_1.jpg?ts=1689695239479': 'Image 1 of STRAIGHT-FIT SUIT BLAZER from Zara'}]","₹ 9,590.00",Straight-fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at the hip. Interior pocket detail. Hem with back vents. Front button fastening.
43,SUIT BLAZER WITH IRREGULAR TRIMS,https://www.zara.com/in/en/suit-blazer-with-irregular-trims-p05825507.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5825/507/800/2/w/448/5825507800_1_1_1.jpg?ts=1689675754633': 'Image 0 of SUIT BLAZER WITH IRREGULAR TRIMS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5825/507/800/2/w/448/5825507800_2_1_1.jpg?ts=1689675755526': 'Image 1 of SUIT BLAZER WITH IRREGULAR TRIMS from Zara'}]","₹ 8,590.00",Relaxed fit blazer. Notched lapel collar. Long sleeves with buttoned cuffs. Hip flap pockets. Inner pocket detail. Back vents at the hem. Irregular trims. Front button fastening.
44,RELAXED-FIT SUIT,https://www.zara.com/in/en/relaxed-fit-suit-p00706576.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/576/706/2/w/448/0706576706_1_1_1.jpg?ts=1689670150991': 'Image 0 of RELAXED-FIT SUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/576/706/2/w/448/0706576706_2_1_1.jpg?ts=1689670182331': 'Image 1 of RELAXED-FIT SUIT from Zara'}]","₹ 9,590.00","Relaxed fit blazer with a notched lapel collar, long sleeves with buttoned cuffs, flap pockets at the hip and an inside pocket. Central back vent at the hem and front button fastening."
46,SLIM-FIT SUIT WAISTCOAT,https://www.zara.com/in/en/slim-fit-suit-waistcoat-p01564414.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1564/414/800/2/w/448/1564414800_1_1_1.jpg?ts=1689605442136': 'Image 0 of SLIM-FIT SUIT WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1564/414/800/2/w/448/1564414800_2_1_1.jpg?ts=1689605443904': 'Image 1 of SLIM-FIT SUIT WAISTCOAT from Zara'}]","₹ 3,990.00",Slim-fit waistcoat with a V-neckline. Jetted pockets at the hip. Adjustable tabs at the back. Button-up front.
49,BUTTONED WAISTCOAT,https://www.zara.com/in/en/buttoned-waistcoat-p00706606.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/606/800/2/w/448/0706606800_1_1_1.jpg?ts=1689763217426': 'Image 0 of BUTTONED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/606/800/2/w/448/0706606800_2_1_1.jpg?ts=1689763217741': 'Image 1 of BUTTONED WAISTCOAT from Zara'}]","₹ 4,990.00",Waistcoat with a V-neckline. Featuring welt pockets at the waist and a button-up front.
50,TEXTURED SUIT BLAZER,https://www.zara.com/in/en/textured-suit-blazer-p04025227.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4025/227/800/2/w/448/4025227800_1_1_1.jpg?ts=1689681785962': 'Image 0 of TEXTURED SUIT BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4025/227/800/2/w/448/4025227800_2_1_1.jpg?ts=1689681787239': 'Image 1 of TEXTURED SUIT BLAZER from Zara'}]","₹ 8,590.00",Slim-fit blazer with a notched lapel collar and long sleeves with buttoned cuffs. Welt pockets on the chest and at the hip. Inside pocket detail. Central back vent at the hem. Front button fastening.
55,COMFORT BLAZER,https://www.zara.com/in/en/comfort-blazer-p00706635.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0706/635/800/12/w/448/0706635800_1_1_1.jpg?ts=1692961881868': 'Image 0 of COMFORT BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0706/635/800/12/w/448/0706635800_2_1_1.jpg?ts=1692961881505': 'Image 1 of COMFORT BLAZER from Zara'}]","₹ 4,990.00",Straight fit blazer made of highly stretchy fabric. Notched lapel collar and long sleeves. Hip welt pockets and inside pocket detail. Back vent at the hem. Front button fastening.
59,100% LINEN SUIT BLAZER,https://www.zara.com/in/en/100-linen-suit-blazer-p01564100.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1564/100/401/202/w/489/1564100401_1_1_1.jpg?ts=1689928368171': 'Image 0 of 100% LINEN SUIT BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1564/100/401/202/w/489/1564100401_2_1_1.jpg?ts=1689928365637': 'Image 1 of 100% LINEN SUIT BLAZER from Zara'}]","₹ 11,990.00",Regular-fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Chest welt pocket and flap pockets on the hip. Inside pocket. Central back vent at the hem and a button-up front.Origins special collection.View more
60,100% LINEN SUIT BLAZER,https://www.zara.com/in/en/100-linen-suit-blazer-p04470003.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4470/003/251/2/w/448/4470003251_1_1_1.jpg?ts=1689605444336': 'Image 0 of 100% LINEN SUIT BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4470/003/251/2/w/448/4470003251_2_1_1.jpg?ts=1689605445682': 'Image 1 of 100% LINEN SUIT BLAZER from Zara'}]","₹ 10,990.00",Straight fit blazer made of linen. Notched lapel collar. Long sleeves with buttoned cuffs. Chest welt pocket and hip flap pocket detail. Inner pocket detail. Back vents at the hem and a button-up front.
64,100% LINEN DOUBLE-BREASTED BLAZER,https://www.zara.com/in/en/100-linen-double-breasted-blazer-p05695519.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5695/519/652/12/w/448/5695519652_1_1_1.jpg?ts=1689074067798': 'Image 0 of 100% LINEN DOUBLE-BREASTED BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5695/519/652/12/w/448/5695519652_2_1_1.jpg?ts=1689074070244': 'Image 1 of 100% LINEN DOUBLE-BREASTED BLAZER from Zara'}]","₹ 10,990.00",Straight fit blazer made of linen. Lapel collar and long sleeves with buttoned cuffs. Chest welt pocket and patch pockets on the hip. Inner pocket detail. Back vents at the hem and a double-breasted button-up front.
66,100% LINEN WAISTCOAT,https://www.zara.com/in/en/100-linen-waistcoat-p07380677.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7380/677/658/2/w/448/7380677658_2_1_1.jpg?ts=1688114516227': 'Image 0 of 100% LINEN WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7380/677/658/2/w/448/7380677658_2_6_1.jpg?ts=1688114516323': 'Image 1 of 100% LINEN WAISTCOAT from Zara'}]","₹ 4,990.00",Linen waistcoat. V-neckline and no sleeves. Welt pockets at the waist. Button-up front.
68,SEERSUCKER BLAZER,https://www.zara.com/in/en/seersucker-blazer-p07380302.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7380/302/800/13/w/448/7380302800_1_1_1.jpg?ts=1691680479809': 'Image 0 of SEERSUCKER BLAZER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7380/302/800/13/w/448/7380302800_2_1_1.jpg?ts=1691680478314': 'Image 1 of SEERSUCKER BLAZER from Zara'}]","₹ 5,990.00",Regular-fit blazer. Notched lapel collar and long sleeves. Hip flap pockets. Front button fastening.
